value,frequency,column
4,0.43375,laufkont
1,0.26375,laufkont
2,0.2375,laufkont
3,0.065,laufkont
2,0.515,moral
4,0.30125,moral
3,0.10375,moral
1,0.04,moral
0,0.04,moral
3,0.28125,verw
0,0.245,verw
2,0.2025,verw
9,0.10375,verw
1,0.095,verw
6,0.04125,verw
10,0.01,verw
4,0.00875,verw
5,0.0075,verw
8,0.005,verw
1,0.61,sparkont
5,0.18,sparkont
2,0.09875,sparkont
3,0.05625,sparkont
4,0.055,sparkont
3,0.325,beszeit
5,0.24875,beszeit
2,0.20375,beszeit
4,0.16875,beszeit
1,0.05375,beszeit
4,0.465,rate
2,0.24875,rate
3,0.145,rate
1,0.14125,rate
3,0.5675,famges
2,0.31625,famges
4,0.075,famges
1,0.04125,famges
1,0.89625,buerge
3,0.06,buerge
2,0.04375,buerge
4,0.4125,wohnzeit
2,0.3125,wohnzeit
3,0.1475,wohnzeit
1,0.1275,wohnzeit
3,0.33625,verm
1,0.2575,verm
2,0.2125,verm
4,0.19375,verm
3,0.80375,weitkred
1,0.15375,weitkred
2,0.0425,weitkred
2,0.66,wohn
1,0.2225,wohn
3,0.1175,wohn
1,0.6325,bishkred
2,0.335,bishkred
3,0.02625,bishkred
4,0.00625,bishkred
3,0.66125,beruf
2,0.17375,beruf
4,0.15625,beruf
1,0.00875,beruf
2,0.8625,pers
1,0.1375,pers
1,0.575,telef
2,0.425,telef
2,0.97,gastarb
1,0.03,gastarb
1,0.71,kredit
0,0.29,kredit
