,type,this_epoch,total_epochs,batch_num,loss
48,epoch,1,50,48,54678.094
97,epoch,2,50,48,43669.117
146,epoch,3,50,48,43670.17
195,epoch,4,50,48,43684.18
244,epoch,5,50,48,43690.21
293,epoch,6,50,48,43694.51
342,epoch,7,50,48,43697.95
391,epoch,8,50,48,43701.58
440,epoch,9,50,48,43704.875
489,epoch,10,50,48,43702.387
538,epoch,11,50,48,43704.688
587,epoch,12,50,48,43707.33
636,epoch,13,50,48,43708.418
685,epoch,14,50,48,43709.367
734,epoch,15,50,48,43710.867
783,epoch,16,50,48,43712.824
832,epoch,17,50,48,43714.96
881,epoch,18,50,48,43743.945
930,epoch,19,50,48,43727.355
979,epoch,20,50,48,43721.246
1028,epoch,21,50,48,43723.1
1077,epoch,22,50,48,43725.37
1126,epoch,23,50,48,43727.695
1175,epoch,24,50,48,43729.992
1224,epoch,25,50,48,43732.227
1273,epoch,26,50,48,43751.324
1322,epoch,27,50,48,43759.47
1371,epoch,28,50,48,43358.39
1420,epoch,29,50,48,27181.89
1469,epoch,30,50,48,3947.3696
1518,epoch,31,50,48,1790.5125
1567,epoch,32,50,48,832.51044
1616,epoch,33,50,48,598.78986
1665,epoch,34,50,48,436.25458
1714,epoch,35,50,48,357.2716
1763,epoch,36,50,48,330.40704
1812,epoch,37,50,48,317.2998
1861,epoch,38,50,48,309.32178
1910,epoch,39,50,48,303.2087
1959,epoch,40,50,48,291.96088
2008,epoch,41,50,48,289.8543
2057,epoch,42,50,48,281.90985
2106,epoch,43,50,48,276.246
2155,epoch,44,50,48,269.03595
2204,epoch,45,50,48,273.8561
2253,epoch,46,50,48,259.09946
2302,epoch,47,50,48,257.10825
2351,epoch,48,50,48,250.0625
2400,epoch,49,50,48,251.93613
2449,epoch,50,50,48,247.66435
