value,frequency,column
 Private,0.7394007211239587,work_class
 Self-emp-not-inc,0.08309503087570973,work_class
 Local-gov,0.06693190766297816,work_class
 State-gov,0.04248000331551245,work_class
 Self-emp-inc,0.0360561979360935,work_class
 Federal-gov,0.031497368311989724,work_class
 Without-pay,0.000538770773757719,work_class
 HS-grad,0.32367690331136806,education
 Some-college,0.2218492270711592,education
 Bachelors,0.16917402295992373,education
 Masters,0.05379418956442455,education
 Assoc-voc,0.04339176924033321,education
 11th,0.03502010029425173,education
 Assoc-acdm,0.03286501719922085,education
 10th,0.027311533838948982,education
 7th-8th,0.018442538024783454,education
 Prof-school,0.018235318496415104,education
 9th,0.015334245099258154,education
 12th,0.013137718098553608,education
 Doctorate,0.012474615607774877,education
 5th-6th,0.00903477143686021,education
 1st-4th,0.004683161341124787,education
 Preschool,0.0015748684155994861,education
 Married-civ-spouse,0.46616105101744787,marital_status
 Never-married,0.3259148742177463,marital_status
 Divorced,0.1364333374777239,marital_status
 Separated,0.031041485349579345,marital_status
 Widowed,0.027394421650296322,marital_status
 Married-spouse-absent,0.012308839985080195,marital_status
 Married-AF-spouse,0.0007459903021260724,marital_status
 Prof-specialty,0.1351485764018401,occupation
 Craft-repair,0.1327448298727672,occupation
 Exec-managerial,0.13087985411745204,occupation
 Adm-clerical,0.12354428281321232,occupation
 Sales,0.11886112147208754,occupation
 Other-service,0.10825148161962783,occupation
 Machine-op-inspct,0.0650254880019893,occupation
 Transport-moving,0.05126611131833064,occupation
 Handlers-cleaners,0.045049525467280034,occupation
 Farming-fishing,0.03274068548219984,occupation
 Tech-support,0.03017116333043226,occupation
 Protective-serv,0.021302167516266735,occupation
 Priv-house-serv,0.004724605246798458,occupation
 Armed-Forces,0.0002901073397156948,occupation
 Husband,0.4129885200381284,relationship
 Not-in-family,0.2558746736292428,relationship
 Own-child,0.14795474325500435,relationship
 Unmarried,0.10684238882672303,relationship
 Wife,0.04695594512826889,relationship
 Other-relative,0.029383729122632516,relationship
 White,0.8611629159932032,race
 Black,0.09287579261469601,race
 Asian-Pac-Islander,0.02950806083965353,race
 Amer-Indian-Eskimo,0.009407766587923246,race
 Other,0.007045463964524017,race
 Male,0.6742509014049484,sex
 Female,0.3257490985950516,sex
 United-States,0.9126776907455758,native_country
 Mexico,0.019644411289319905,native_country
 Philippines,0.006548137096439969,native_country
 Germany,0.0040200588503460566,native_country
 Canada,0.0036470636992830202,native_country
 Puerto-Rico,0.003439844170914667,native_country
 El-Salvador,0.003315512453893655,native_country
 India,0.0032740685482199844,native_country
 Jamaica,0.002901073397156948,native_country
 Cuba,0.002901073397156948,native_country
 England,0.002652409963114924,native_country
 China,0.0024451904347465706,native_country
 Dominican-Republic,0.002362302623399229,native_country
 Italy,0.002279414812051888,native_country
 Vietnam,0.002155083095030876,native_country
 South,0.002113639189357205,native_country
 Columbia,0.0019478635666625222,native_country
 Poland,0.0019478635666625222,native_country
 Guatemala,0.0019064196609888517,native_country
 Japan,0.0017820879439678396,native_country
 Iran,0.0013676488872311327,native_country
 Haiti,0.001326204981557462,native_country
 Taiwan,0.0012018732645364498,native_country
 Portugal,0.0011189854531891085,native_country
 Nicaragua,0.0011189854531891085,native_country
 Greece,0.0009946537361680964,native_country
 Peru,0.0009946537361680964,native_country
 France,0.0009532098304944258,native_country
 Ireland,0.0008288781134734137,native_country
 Ecuador,0.0008288781134734137,native_country
 Trinadad&Tobago,0.000663102490778731,native_country
 Hong,0.000663102490778731,native_country
 Thailand,0.0006216585851050603,native_country
 Cambodia,0.0005802146794313896,native_country
 Outlying-US(Guam-USVI-etc),0.000538770773757719,native_country
 Yugoslavia,0.0004973268680840482,native_country
 Hungary,0.00045588296241037753,native_country
 Scotland,0.00041443905673670687,native_country
 Honduras,0.00041443905673670687,native_country
 Laos,0.00041443905673670687,native_country
 Holand-Netherlands,4.1443905673670685e-05,native_country
 <=50K,0.7517924489203862,income
 >50K,0.24820755107961373,income
