value,frequency,column
4,0.28125,laufkont
3,0.26375,laufkont
1,0.23875,laufkont
2,0.21625,laufkont
2,0.53625,moral
4,0.31,moral
3,0.08,moral
1,0.04,moral
0,0.03375,moral
3,0.275,verw
0,0.2425,verw
2,0.185,verw
1,0.12125,verw
9,0.09125,verw
6,0.035,verw
5,0.0225,verw
10,0.01125,verw
4,0.00875,verw
8,0.0075,verw
1,0.255,sparkont
3,0.19625,sparkont
5,0.18875,sparkont
2,0.185,sparkont
4,0.175,sparkont
3,0.3175,beszeit
5,0.255,beszeit
2,0.195,beszeit
4,0.175,beszeit
1,0.0575,beszeit
4,0.46375,rate
2,0.2425,rate
1,0.15625,rate
3,0.1375,rate
3,0.30375,famges
2,0.27,famges
1,0.22875,famges
4,0.1975,famges
1,0.9175,buerge
3,0.04625,buerge
2,0.03625,buerge
4,0.41875,wohnzeit
2,0.3125,wohnzeit
3,0.14625,wohnzeit
1,0.1225,wohnzeit
4,0.27375,verm
3,0.26,verm
1,0.24,verm
2,0.22625,verm
3,0.81375,weitkred
1,0.14875,weitkred
2,0.0375,weitkred
2,0.36125,wohn
1,0.34875,wohn
3,0.29,wohn
1,0.6375,bishkred
2,0.32,bishkred
3,0.03625,bishkred
4,0.00625,bishkred
3,0.64,beruf
2,0.1825,beruf
4,0.15875,beruf
1,0.01875,beruf
2,0.8525,pers
1,0.1475,pers
1,0.615,telef
2,0.385,telef
2,0.5625,gastarb
1,0.4375,gastarb
1,0.74625,kredit
0,0.25375,kredit
