value,frequency,column
3,0.27625,laufkont
4,0.26625,laufkont
1,0.24,laufkont
2,0.2175,laufkont
2,0.50625,moral
4,0.2775,moral
3,0.10375,moral
1,0.0575,moral
0,0.055,moral
3,0.27875,verw
0,0.2325,verw
2,0.19125,verw
1,0.13,verw
9,0.105,verw
6,0.03875,verw
4,0.0125,verw
5,0.00625,verw
10,0.005,verw
1,0.225,sparkont
2,0.205,sparkont
3,0.19875,sparkont
5,0.18875,sparkont
4,0.1825,sparkont
3,0.33625,beszeit
5,0.2475,beszeit
4,0.18,beszeit
2,0.17375,beszeit
1,0.0625,beszeit
4,0.4675,rate
2,0.2375,rate
1,0.155,rate
3,0.14,rate
3,0.2925,famges
2,0.2525,famges
1,0.24625,famges
4,0.20875,famges
1,0.88375,buerge
3,0.0625,buerge
2,0.05375,buerge
4,0.39625,wohnzeit
2,0.295,wohnzeit
3,0.16,wohnzeit
1,0.14875,wohnzeit
4,0.2775,verm
3,0.2575,verm
1,0.23375,verm
2,0.23125,verm
3,0.76,weitkred
1,0.19375,weitkred
2,0.04625,weitkred
1,0.35875,wohn
2,0.34,wohn
3,0.30125,wohn
1,0.6025,bishkred
2,0.35,bishkred
3,0.02875,bishkred
4,0.01875,bishkred
3,0.62125,beruf
2,0.20125,beruf
4,0.17125,beruf
1,0.00625,beruf
2,0.8075,pers
1,0.1925,pers
1,0.5875,telef
2,0.4125,telef
2,0.535,gastarb
1,0.465,gastarb
1,0.675,kredit
0,0.325,kredit
