value,frequency,column
4,0.33625,laufkont
2,0.26875,laufkont
1,0.24625,laufkont
3,0.14875,laufkont
2,0.52,moral
4,0.275,moral
3,0.10125,moral
1,0.065,moral
0,0.03875,moral
3,0.265,verw
0,0.25375,verw
2,0.16875,verw
9,0.11625,verw
1,0.115,verw
6,0.04625,verw
4,0.01375,verw
5,0.0125,verw
10,0.00875,verw
1,0.32875,sparkont
3,0.17875,sparkont
5,0.17375,sparkont
2,0.16,sparkont
4,0.15875,sparkont
3,0.32625,beszeit
5,0.25875,beszeit
4,0.1775,beszeit
2,0.1675,beszeit
1,0.07,beszeit
4,0.45125,rate
2,0.23125,rate
3,0.17625,rate
1,0.14125,rate
3,0.425,famges
2,0.29375,famges
1,0.14125,famges
4,0.14,famges
1,0.89125,buerge
2,0.055,buerge
3,0.05375,buerge
4,0.405,wohnzeit
2,0.29625,wohnzeit
3,0.16125,wohnzeit
1,0.1375,wohnzeit
3,0.32375,verm
1,0.25125,verm
2,0.21625,verm
4,0.20875,verm
3,0.78,weitkred
1,0.145,weitkred
2,0.075,weitkred
2,0.6625,wohn
1,0.22,wohn
3,0.1175,wohn
1,0.63375,bishkred
2,0.32875,bishkred
3,0.02375,bishkred
4,0.01375,bishkred
3,0.61125,beruf
2,0.21875,beruf
4,0.17,beruf
2,0.80625,pers
1,0.19375,pers
1,0.5725,telef
2,0.4275,telef
2,0.9325,gastarb
1,0.0675,gastarb
1,0.695,kredit
0,0.305,kredit
