value,frequency,column
Male,0.7094813614262561,sex
Female,0.29051863857374394,sex
25 - 45,0.476904376012966,age_cat
Greater than 45,0.2633711507293355,age_cat
Less than 25,0.25972447325769854,age_cat
African-American,0.36142625607779577,race
Caucasian,0.26904376012965964,race
Hispanic,0.13026742301458671,race
Other,0.10453808752025932,race
Native American,0.07009724473257699,race
Asian,0.06462722852512155,race
F,0.6389789303079416,c_charge_degree
M,0.3610210696920583,c_charge_degree
0,0.5121555915721232,is_recid
1,0.4878444084278768,is_recid
Low,0.5480145867098866,score_text
Medium,0.2625607779578606,score_text
High,0.18942463533225284,score_text
0,0.5358589951377634,two_year_recid
1,0.46414100486223664,two_year_recid
