laufkont laufzeit moral verw hoehe sparkont beszeit rate famges buerge wohnzeit verm alter weitkred wohn bishkred beruf pers telef gastarb kredit
4 4 4 3 1497 4 4 2 3 1 1 1 41 3 2 1 2 1 1 2 1
1 48 1 0 3686 4 5 4 2 1 4 2 34 3 3 1 2 1 1 2 0
4 7 2 3 2521 3 5 3 1 3 2 1 34 3 1 1 3 1 1 2 1
2 18 1 3 1574 5 3 3 2 1 4 1 24 3 3 1 2 2 1 1 1
1 9 2 2 635 1 3 4 4 1 3 2 28 3 1 2 2 2 1 1 0
3 10 2 0 1567 2 3 2 4 1 2 1 31 3 2 1 3 1 1 1 1
4 15 1 3 2762 4 4 4 3 1 2 1 35 1 3 1 3 2 2 2 1
2 6 2 3 1186 5 2 4 1 1 3 2 35 3 1 1 3 2 2 2 0
2 48 4 0 6188 3 5 4 2 1 3 4 31 1 1 2 3 2 2 2 1
2 9 2 2 2302 2 2 2 4 2 4 4 22 3 3 1 3 2 1 1 1
1 18 2 3 4277 4 5 4 3 1 3 2 40 3 3 1 4 2 2 2 0
2 24 2 6 1824 2 5 4 3 3 2 3 30 1 1 1 4 1 1 2 0
3 36 0 3 2900 2 3 4 2 1 4 3 27 3 3 2 3 2 1 1 0
1 24 2 2 3358 3 2 4 4 1 4 4 30 3 1 1 3 1 2 2 0
2 36 4 9 5282 3 3 2 1 1 4 2 28 3 1 2 3 2 2 1 1
2 12 4 0 699 2 4 4 4 1 3 4 35 1 2 2 3 2 1 1 0
4 30 4 0 4230 4 3 2 2 1 2 1 26 3 1 2 3 2 1 2 1
4 24 4 3 2929 4 5 3 1 1 4 4 36 3 3 2 4 1 2 2 1
4 18 3 9 2441 3 3 3 1 1 2 2 42 3 2 2 3 2 1 2 0
3 12 2 3 885 3 3 4 4 1 3 2 23 3 2 1 3 2 1 1 0
1 24 2 3 1343 1 3 4 2 1 4 4 25 3 2 1 4 2 1 2 0
4 12 2 0 6224 3 4 2 3 1 2 2 32 3 1 1 3 2 1 1 1
1 12 2 4 767 3 3 4 4 1 3 4 26 3 2 1 3 2 2 1 1
2 15 4 2 952 3 3 2 3 1 2 1 25 3 1 2 3 2 1 1 0
3 27 2 3 3386 2 3 4 1 1 2 4 27 3 2 2 2 2 1 2 1
