value,frequency,column
4,0.3875,laufkont
2,0.2675,laufkont
1,0.2625,laufkont
3,0.0825,laufkont
2,0.51375,moral
4,0.2875,moral
1,0.08,moral
3,0.0775,moral
0,0.04125,moral
3,0.29375,verw
0,0.25875,verw
2,0.1875,verw
9,0.095,verw
1,0.095,verw
6,0.03375,verw
5,0.02,verw
4,0.01375,verw
10,0.00125,verw
8,0.00125,verw
1,0.58625,sparkont
5,0.1875,sparkont
2,0.1025,sparkont
3,0.08,sparkont
4,0.04375,sparkont
3,0.3475,beszeit
5,0.24,beszeit
2,0.1825,beszeit
4,0.15375,beszeit
1,0.07625,beszeit
4,0.47,rate
2,0.27,rate
3,0.14375,rate
1,0.11625,rate
3,0.53125,famges
2,0.31375,famges
4,0.1075,famges
1,0.0475,famges
1,0.88625,buerge
3,0.0725,buerge
2,0.04125,buerge
4,0.3825,wohnzeit
2,0.3,wohnzeit
3,0.1775,wohnzeit
1,0.14,wohnzeit
3,0.3325,verm
1,0.2625,verm
2,0.24,verm
4,0.165,verm
3,0.7875,weitkred
1,0.1675,weitkred
2,0.045,weitkred
2,0.67875,wohn
1,0.2075,wohn
3,0.11375,wohn
1,0.63625,bishkred
2,0.3275,bishkred
3,0.02125,bishkred
4,0.015,bishkred
3,0.64125,beruf
2,0.19875,beruf
4,0.14875,beruf
1,0.01125,beruf
2,0.8,pers
1,0.2,pers
1,0.59625,telef
2,0.40375,telef
2,0.95,gastarb
1,0.05,gastarb
1,0.6725,kredit
0,0.3275,kredit
