,type,this_epoch,total_epochs,batch_num,loss
1,epoch,1,1250,1,298618.66
3,epoch,2,1250,1,204691.22
5,epoch,3,1250,1,133578.73
7,epoch,4,1250,1,86519.57
9,epoch,5,1250,1,60770.254
11,epoch,6,1250,1,48484.297
13,epoch,7,1250,1,43935.668
15,epoch,8,1250,1,43881.426
17,epoch,9,1250,1,46347.207
19,epoch,10,1250,1,49241.02
21,epoch,11,1250,1,51585.62
23,epoch,12,1250,1,52748.543
25,epoch,13,1250,1,52437.07
27,epoch,14,1250,1,51351.887
29,epoch,15,1250,1,50425.777
31,epoch,16,1250,1,49536.555
33,epoch,17,1250,1,48452.625
35,epoch,18,1250,1,47179.266
37,epoch,19,1250,1,45924.297
39,epoch,20,1250,1,44913.695
41,epoch,21,1250,1,44239.93
43,epoch,22,1250,1,43854.77
45,epoch,23,1250,1,43699.33
47,epoch,24,1250,1,43766.293
49,epoch,25,1250,1,44036.574
51,epoch,26,1250,1,44415.95
53,epoch,27,1250,1,44759.05
55,epoch,28,1250,1,44961.977
57,epoch,29,1250,1,45009.062
59,epoch,30,1250,1,44917.28
61,epoch,31,1250,1,44664.406
63,epoch,32,1250,1,44449.312
65,epoch,33,1250,1,44315.113
67,epoch,34,1250,1,44061.844
69,epoch,35,1250,1,43766.336
71,epoch,36,1250,1,43565.8
73,epoch,37,1250,1,43489.715
75,epoch,38,1250,1,43366.64
77,epoch,39,1250,1,43276.164
79,epoch,40,1250,1,43327.305
81,epoch,41,1250,1,43381.066
83,epoch,42,1250,1,43406.844
85,epoch,43,1250,1,43477.15
87,epoch,44,1250,1,43484.324
89,epoch,45,1250,1,43393.21
91,epoch,46,1250,1,43306.76
93,epoch,47,1250,1,43237.547
95,epoch,48,1250,1,43112.938
97,epoch,49,1250,1,43023.695
99,epoch,50,1250,1,42943.914
101,epoch,51,1250,1,42841.145
103,epoch,52,1250,1,42786.363
105,epoch,53,1250,1,42716.3
107,epoch,54,1250,1,42653.38
109,epoch,55,1250,1,42628.41
111,epoch,56,1250,1,42576.91
113,epoch,57,1250,1,42536.082
115,epoch,58,1250,1,42473.227
117,epoch,59,1250,1,42387.45
119,epoch,60,1250,1,42313.527
121,epoch,61,1250,1,42217.53
123,epoch,62,1250,1,42133.63
125,epoch,63,1250,1,42046.1
127,epoch,64,1250,1,41958.8
129,epoch,65,1250,1,41883.23
131,epoch,66,1250,1,41797.76
133,epoch,67,1250,1,41724.58
135,epoch,68,1250,1,41651.05
137,epoch,69,1250,1,41578.676
139,epoch,70,1250,1,41510.805
141,epoch,71,1250,1,41433.87
143,epoch,72,1250,1,41358.887
145,epoch,73,1250,1,41282.598
147,epoch,74,1250,1,41204.285
