value,frequency,column
4,0.4,laufkont
1,0.2575,laufkont
2,0.2375,laufkont
3,0.105,laufkont
2,0.51375,moral
4,0.305,moral
3,0.0875,moral
1,0.05,moral
0,0.04375,moral
3,0.265,verw
0,0.24,verw
2,0.205,verw
1,0.12,verw
9,0.09,verw
6,0.0475,verw
5,0.015,verw
8,0.0075,verw
4,0.00625,verw
10,0.00375,verw
1,0.56375,sparkont
5,0.165,sparkont
2,0.125,sparkont
3,0.085,sparkont
4,0.06125,sparkont
3,0.335,beszeit
5,0.23125,beszeit
4,0.205,beszeit
2,0.1675,beszeit
1,0.06125,beszeit
4,0.465,rate
2,0.2475,rate
1,0.14625,rate
3,0.14125,rate
3,0.55875,famges
2,0.29375,famges
4,0.08,famges
1,0.0675,famges
1,0.89375,buerge
3,0.06,buerge
2,0.04625,buerge
4,0.42375,wohnzeit
2,0.2825,wohnzeit
3,0.16375,wohnzeit
1,0.13,wohnzeit
3,0.30625,verm
2,0.24,verm
1,0.23875,verm
4,0.215,verm
3,0.82,weitkred
1,0.1575,weitkred
2,0.0225,weitkred
2,0.6775,wohn
1,0.18625,wohn
3,0.13625,wohn
1,0.645,bishkred
2,0.31875,bishkred
3,0.03,bishkred
4,0.00625,bishkred
3,0.67125,beruf
2,0.16875,beruf
4,0.145,beruf
1,0.015,beruf
2,0.87,pers
1,0.13,pers
1,0.595,telef
2,0.405,telef
2,0.9475,gastarb
1,0.0525,gastarb
1,0.6975,kredit
0,0.3025,kredit
