value,frequency,column
 Private,0.7387790625388536,work_class
 Self-emp-not-inc,0.08346802602677277,work_class
 Local-gov,0.0677193418707779,work_class
 State-gov,0.04252144722118612,work_class
 Self-emp-inc,0.03497865638857806,work_class
 Federal-gov,0.03207758299142111,work_class
 Without-pay,0.00045588296241037753,work_class
 HS-grad,0.32599776202909364,education
 Some-college,0.22160056363711716,education
 Bachelors,0.1686766960918397,education
 Masters,0.05271664801690911,education
 Assoc-voc,0.04314310580629119,education
 11th,0.034522773426167684,education
 Assoc-acdm,0.034025446558083636,education
 10th,0.027352977744622652,education
 7th-8th,0.01819387459074143,education
 Prof-school,0.01819387459074143,education
 9th,0.014795474325500435,education
 Doctorate,0.012474615607774877,education
 12th,0.012267396079406523,education
 5th-6th,0.009490654399270586,education
 1st-4th,0.005180488209208836,education
 Preschool,0.0013676488872311327,education
 Married-civ-spouse,0.46649260226283723,marital_status
 Never-married,0.32284802519789463,marital_status
 Divorced,0.13979029383729122,marital_status
 Separated,0.031538812217663394,marital_status
 Widowed,0.02648265572547557,marital_status
 Married-spouse-absent,0.01210162045671184,marital_status
 Married-AF-spouse,0.0007459903021260724,marital_status
 Craft-repair,0.13282771768411455,occupation
 Prof-specialty,0.13270338596709355,occupation
 Exec-managerial,0.13212317128766216,occupation
 Adm-clerical,0.1254092585685275,occupation
 Sales,0.1193170044344979,occupation
 Other-service,0.10692527663807037,occupation
 Machine-op-inspct,0.0656057026814207,occupation
 Transport-moving,0.05197065771478304,occupation
 Handlers-cleaners,0.044427866882174975,occupation
 Farming-fishing,0.03261635376517883,occupation
 Tech-support,0.030254051141779603,occupation
 Protective-serv,0.020846284553856356,occupation
 Priv-house-serv,0.004724605246798458,occupation
 Armed-Forces,0.0002486634340420241,occupation
 Husband,0.4132371834721704,relationship
 Not-in-family,0.2563305565916532,relationship
 Own-child,0.1474574163869203,relationship
 Unmarried,0.10721538397778607,relationship
 Wife,0.04654150607153218,relationship
 Other-relative,0.029217953499937836,relationship
 White,0.8590907207095196,race
 Black,0.09370467072816942,race
 Asian-Pac-Islander,0.02959094865100087,race
 Amer-Indian-Eskimo,0.00969787392763894,race
 Other,0.007915785983671101,race
 Male,0.6762402088772846,sex
 Female,0.3237597911227154,sex
 United-States,0.9125948029342286,native_country
 Mexico,0.01989307472336193,native_country
 Philippines,0.0062994736623979445,native_country
 Germany,0.004268722284388081,native_country
 Puerto-Rico,0.0033984002652409965,native_country
 India,0.0032740685482199844,native_country
 Cuba,0.003191180736872643,native_country
 El-Salvador,0.003191180736872643,native_country
 Canada,0.0031497368311989723,native_country
 England,0.0027352977744622654,native_country
 Jamaica,0.002652409963114924,native_country
 China,0.002486634340420241,native_country
 South,0.0024037465290728996,native_country
 Italy,0.0023208587177255585,native_country
 Dominican-Republic,0.0021965270007045464,native_country
 Vietnam,0.0020721952836835343,native_country
 Poland,0.0019893074723361928,native_country
 Japan,0.0019478635666625222,native_country
 Guatemala,0.0017406440382941688,native_country
 Columbia,0.0016992001326204982,native_country
 Iran,0.0016163123212731567,native_country
 Taiwan,0.001450536698578474,native_country
 Haiti,0.001326204981557462,native_country
 Nicaragua,0.0012433171702101206,native_country
 Portugal,0.001077541547515438,native_country
 Peru,0.0010360976418417672,native_country
 Greece,0.0009117659248207551,native_country
 France,0.0009117659248207551,native_country
 Ecuador,0.0009117659248207551,native_country
 Ireland,0.0007874342077997431,native_country
 Cambodia,0.0007045463964524016,native_country
 Trinadad&Tobago,0.0007045463964524016,native_country
 Hong,0.0005802146794313896,native_country
 Yugoslavia,0.000538770773757719,native_country
 Laos,0.000538770773757719,native_country
 Thailand,0.000538770773757719,native_country
 Hungary,0.00045588296241037753,native_country
 Honduras,0.00041443905673670687,native_country
 Outlying-US(Guam-USVI-etc),0.0003729951510630362,native_country
 Scotland,0.0003315512453893655,native_country
 Holand-Netherlands,4.1443905673670685e-05,native_country
 <=50K,0.7505905756558499,income
 >50K,0.2494094243441502,income
