value,frequency,column
 Private,0.73873761863318,work_class
 Self-emp-not-inc,0.08500145053669858,work_class
 Local-gov,0.06846533217290397,work_class
 State-gov,0.041112354428281324,work_class
 Self-emp-inc,0.03663641261552489,work_class
 Federal-gov,0.02896929006589581,work_class
 Without-pay,0.001077541547515438,work_class
 HS-grad,0.3275726304446931,education
 Some-college,0.2228024369016536,education
 Bachelors,0.16254299805213643,education
 Masters,0.05487173111193999,education
 Assoc-voc,0.0432674375233122,education
 11th,0.03622197355878818,education
 Assoc-acdm,0.03373533921836794,education
 10th,0.026731319159517593,education
 7th-8th,0.01869120145882548,education
 Prof-school,0.015665796344647518,education
 9th,0.014339591363090057,education
 12th,0.013386381532595632,education
 Doctorate,0.012598947324795889,education
 5th-6th,0.011687181399975134,education
 1st-4th,0.004393054001409093,education
 Preschool,0.0014919806042521448,education
 Married-civ-spouse,0.4714244270380041,marital_status
 Never-married,0.3123212731567823,marital_status
 Divorced,0.14103361100750134,marital_status
 Separated,0.03348667578432592,marital_status
 Widowed,0.031165817066600356,marital_status
 Married-spouse-absent,0.010485308135438683,marital_status
 Married-AF-spouse,8.288781134734137e-05,marital_status
 Prof-specialty,0.13684777653446062,occupation
 Exec-managerial,0.1333250445521986,occupation
 Craft-repair,0.1323303908160305,occupation
 Adm-clerical,0.12545070247420118,occupation
 Sales,0.11625015541464627,occupation
 Other-service,0.10431431058062912,occupation
 Machine-op-inspct,0.06498404409631564,occupation
 Transport-moving,0.05151477475237266,occupation
 Handlers-cleaners,0.043723320485722576,occupation
 Farming-fishing,0.03381822702971528,occupation
 Tech-support,0.031497368311989724,occupation
 Protective-serv,0.02121927970491939,occupation
 Priv-house-serv,0.004310166190061752,occupation
 Armed-Forces,0.00041443905673670687,occupation
 Husband,0.4098802271126031,relationship
 Not-in-family,0.25583322972356914,relationship
 Own-child,0.14795474325500435,relationship
 Unmarried,0.1111111111111111,relationship
 Wife,0.04844792573252103,relationship
 Other-relative,0.026772763065191264,relationship
 White,0.7439595507480625,race
 Black,0.11712047743379336,race
 Asian-Pac-Islander,0.0590990094906544,race
 Amer-Indian-Eskimo,0.03995192506941854,race
 Other,0.0398690372580712,race
 Male,0.5642587757470264,sex
 Female,0.4357412242529736,sex
 United-States,0.048033486675784325,native_country
 Cuba,0.02652409963114924,native_country
 Taiwan,0.026192548385759875,native_country
 Nicaragua,0.025819553234696837,native_country
 Thailand,0.025695221517675827,native_country
 Poland,0.025695221517675827,native_country
 Outlying-US(Guam-USVI-etc),0.025653777612002156,native_country
 Guatemala,0.025653777612002156,native_country
 Laos,0.025529445894981143,native_country
 France,0.025488001989307472,native_country
 Japan,0.02536367027228646,native_country
 India,0.025073562932570764,native_country
 Haiti,0.025032119026897094,native_country
 Ecuador,0.024990675121223424,native_country
 Italy,0.024949231215549754,native_country
 Vietnam,0.024866343404202414,native_country
 Portugal,0.02478345559285507,native_country
 Scotland,0.02470056778150773,native_country
 England,0.02465912387583406,native_country
 Yugoslavia,0.02461767997016039,native_country
 Cambodia,0.024451904347465706,native_country
 Dominican-Republic,0.024410460441792035,native_country
 Iran,0.024369016536118365,native_country
 Honduras,0.02424468481909735,native_country
 El-Salvador,0.02420324091342368,native_country
 Hungary,0.024037465290728997,native_country
 Peru,0.024037465290728997,native_country
 Greece,0.02354013842264495,native_country
 South,0.02354013842264495,native_country
 Trinadad&Tobago,0.02354013842264495,native_country
 Canada,0.02349869451697128,native_country
 Columbia,0.02337436279995027,native_country
 Hong,0.02337436279995027,native_country
 Germany,0.0233329188942766,native_country
 Ireland,0.023291474988602925,native_country
 Mexico,0.023250031082929255,native_country
 Jamaica,0.022752704214845206,native_country
 Puerto-Rico,0.022628372497824196,native_country
 Philippines,0.022545484686476852,native_country
 China,0.022255377346761158,native_country
 <=50K,0.7505076878445025,income
 >50K,0.24949231215549753,income
