value,frequency,column
4,0.40125,laufkont
2,0.27625,laufkont
1,0.26125,laufkont
3,0.06125,laufkont
2,0.525,moral
4,0.3,moral
3,0.09125,moral
1,0.0425,moral
0,0.04125,moral
3,0.2775,verw
0,0.23125,verw
2,0.1825,verw
1,0.10875,verw
9,0.095,verw
6,0.0475,verw
5,0.02375,verw
10,0.01375,verw
4,0.01375,verw
8,0.00625,verw
1,0.60125,sparkont
5,0.19125,sparkont
2,0.09625,sparkont
3,0.06,sparkont
4,0.05125,sparkont
3,0.31375,beszeit
5,0.26875,beszeit
4,0.17875,beszeit
2,0.17375,beszeit
1,0.065,beszeit
4,0.475,rate
2,0.2225,rate
3,0.16125,rate
1,0.14125,rate
3,0.55125,famges
2,0.30375,famges
4,0.09625,famges
1,0.04875,famges
1,0.9225,buerge
3,0.0425,buerge
2,0.035,buerge
4,0.42,wohnzeit
2,0.3,wohnzeit
3,0.14625,wohnzeit
1,0.13375,wohnzeit
3,0.32125,verm
1,0.2725,verm
2,0.23625,verm
4,0.17,verm
3,0.81875,weitkred
1,0.135,weitkred
2,0.04625,weitkred
2,0.70625,wohn
1,0.17875,wohn
3,0.115,wohn
1,0.62,bishkred
2,0.3425,bishkred
3,0.03125,bishkred
4,0.00625,bishkred
3,0.6325,beruf
2,0.19375,beruf
4,0.1475,beruf
1,0.02625,beruf
2,0.84625,pers
1,0.15375,pers
1,0.59125,telef
2,0.40875,telef
2,0.96375,gastarb
1,0.03625,gastarb
1,0.7175,kredit
0,0.2825,kredit
