value,frequency,column
Male,0.8105753646677472,sex
Female,0.18942463533225284,sex
25 - 45,0.5769854132901134,age_cat
Less than 25,0.21738249594813613,age_cat
Greater than 45,0.2056320907617504,age_cat
African-American,0.5162074554294975,race
Caucasian,0.34136952998379255,race
Hispanic,0.08103727714748785,race
Other,0.0547001620745543,race
Asian,0.004659643435980551,race
Native American,0.002025931928687196,race
F,0.6438411669367909,c_charge_degree
M,0.35615883306320906,c_charge_degree
0,0.5168152350081038,is_recid
1,0.4831847649918963,is_recid
Low,0.5573338735818476,score_text
Medium,0.2591166936790924,score_text
High,0.18354943273905996,score_text
0,0.5480145867098866,two_year_recid
1,0.45198541329011344,two_year_recid
