laufkont laufzeit moral verw hoehe sparkont beszeit rate famges buerge wohnzeit verm alter weitkred wohn bishkred beruf pers telef gastarb kredit
3 24 4 2 7763 5 4 2 3 1 2 3 40 3 3 1 3 2 2 2 1
3 15 2 2 1532 5 3 3 2 1 1 1 22 3 3 1 3 2 1 2 0
4 18 4 0 1936 4 5 3 1 2 4 3 37 3 1 2 3 1 2 2 1
2 15 1 6 1025 5 3 4 2 1 1 1 32 3 3 1 2 2 1 1 1
2 36 3 9 3512 1 5 4 4 1 4 3 38 3 1 2 3 2 1 1 1
3 36 2 2 1928 2 4 4 4 1 2 2 35 3 2 2 4 2 2 1 0
2 30 0 3 4244 4 4 3 3 1 1 1 27 3 3 1 3 2 2 2 1
4 6 4 0 1352 5 1 4 1 1 1 2 45 3 1 1 3 2 2 2 0
2 24 4 0 3912 3 5 4 2 1 3 4 45 1 1 2 3 2 1 2 1
2 36 4 1 4300 3 3 4 4 1 4 4 35 3 3 1 3 2 1 1 0
1 18 2 6 3347 4 3 2 2 1 4 1 35 3 3 1 4 2 2 2 1
3 9 4 9 625 2 5 4 2 2 2 2 29 1 1 2 3 2 1 2 1
4 18 1 2 4346 3 4 2 2 1 4 3 38 3 3 2 3 2 2 1 1
2 6 4 0 905 4 3 3 4 1 4 4 41 3 1 2 2 2 2 2 1
2 12 4 3 1453 3 5 2 1 1 4 1 27 3 1 2 2 2 2 1 1
3 18 4 2 687 2 3 4 4 1 3 4 61 1 2 2 2 2 1 1 1
4 12 3 0 1263 5 3 4 2 1 2 1 58 3 1 1 3 2 1 2 1
4 24 2 3 1595 3 3 4 1 1 1 4 23 3 2 2 4 2 2 2 0
4 24 2 3 1534 3 3 3 1 1 4 2 42 3 3 2 3 2 1 2 0
3 12 4 3 708 3 3 4 4 1 4 2 21 1 2 1 3 2 1 1 0
1 24 4 3 1249 1 1 4 2 1 3 4 33 3 2 1 4 2 2 2 0
4 12 4 0 2277 3 3 4 3 1 3 1 31 3 1 2 3 2 1 1 1
2 24 1 3 7097 2 3 2 3 1 4 4 48 3 2 2 3 2 2 1 0
2 15 2 2 3444 3 5 1 3 1 1 2 30 1 1 1 3 2 1 1 0
3 6 2 2 1951 2 2 4 1 1 1 4 24 3 2 3 2 2 1 2 1
