laufkont laufzeit moral verw hoehe sparkont beszeit rate famges buerge wohnzeit verm alter weitkred wohn bishkred beruf pers telef gastarb kredit
3 36 3 2 10212 5 4 2 3 1 2 3 27 3 2 1 3 2 2 2 1
3 10 2 2 1300 5 4 3 2 1 1 1 27 3 3 1 2 1 1 2 1
4 24 4 0 1042 3 5 4 1 2 4 2 47 3 2 2 3 1 1 2 1
1 51 0 9 6265 5 5 4 3 1 2 1 57 2 3 1 3 2 1 1 1
2 6 4 6 757 1 5 4 4 1 4 2 43 3 1 3 3 2 1 1 1
3 15 2 10 1442 1 3 3 4 1 2 2 35 3 2 2 4 2 2 1 1
2 12 0 2 2860 3 4 2 3 1 1 1 24 3 3 1 3 2 2 2 1
4 36 4 0 10039 5 1 4 1 1 1 3 42 3 1 1 3 2 2 2 0
2 12 4 0 1317 1 5 4 2 1 2 3 26 1 1 1 2 2 1 2 1
3 12 4 1 3444 2 2 4 3 2 4 4 35 3 3 1 3 2 1 2 1
1 12 2 6 1244 3 3 4 3 1 4 1 37 3 2 1 3 2 2 2 1
3 39 4 9 3403 2 5 4 3 2 4 3 64 1 2 2 3 2 1 2 1
4 18 1 2 2821 2 4 3 2 1 3 2 33 3 3 2 3 2 2 1 1
2 24 4 1 7414 3 3 2 4 1 4 4 42 3 1 2 2 2 2 2 1
2 18 4 3 1050 2 5 4 2 1 4 1 30 3 1 2 2 2 2 1 1
2 24 3 2 1245 1 2 4 3 1 2 3 23 1 1 1 3 2 1 1 1
4 24 3 0 2636 5 3 4 2 1 2 1 35 3 1 1 3 2 1 2 1
4 12 3 3 1726 2 3 4 1 1 1 4 27 3 2 2 4 2 2 2 0
4 12 2 3 2511 2 3 1 1 1 3 2 26 3 2 2 3 2 1 2 0
4 18 4 3 2165 2 3 3 3 1 4 2 28 1 2 1 3 2 2 1 0
1 18 4 3 6309 1 1 2 2 1 2 4 40 3 2 1 4 2 2 2 0
4 12 4 0 2278 1 3 4 3 1 4 1 36 3 1 2 3 2 1 1 1
1 18 0 3 7023 1 3 2 3 1 4 4 40 3 2 2 3 2 2 2 0
2 48 1 2 10964 3 5 1 3 1 1 2 27 1 1 1 3 2 1 1 0
3 15 2 3 1262 1 1 4 1 1 2 4 36 3 2 4 2 2 1 2 1
2 18 4 0 3579 5 3 3 4 1 4 3 22 3 1 1 3 2 1 2 1
1 36 3 9 10504 1 2 3 1 1 4 3 42 3 3 1 3 2 2 2 1
2 12 1 0 3619 1 5 1 3 1 2 2 45 3 3 3 4 1 2 1 1
2 10 2 0 6967 1 1 3 3 3 2 3 70 3 2 1 3 2 1 2 1
1 24 4 2 1533 4 3 4 3 1 3 1 24 1 2 1 3 1 1 1 1
4 15 4 2 1051 2 3 4 3 1 4 1 25 3 2 1 3 1 1 2 0
1 12 3 1 627 5 4 4 2 1 4 1 25 3 1 1 3 2 1 2 0
1 12 2 3 635 1 4 1 2 1 4 3 20 3 1 1 3 2 2 2 0
4 24 4 2 3390 3 5 2 4 1 4 3 30 3 2 2 3 2 1 2 1
1 21 4 2 3373 1 3 2 3 1 1 4 26 3 2 2 4 2 2 2 0
1 24 2 3 3107 4 5 2 2 1 3 4 35 3 3 2 4 2 1 1 1
1 9 2 9 1206 1 5 4 3 1 4 3 66 3 3 1 2 2 2 2 1
1 48 3 1 11040 1 2 2 2 1 2 2 35 3 1 2 4 2 2 1 0
4 12 4 5 737 1 5 4 2 1 4 1 50 3 2 2 3 2 1 1 1
2 6 2 0 440 1 2 2 4 1 4 4 47 3 2 1 3 1 1 1 1
4 18 4 3 3759 5 4 1 3 1 1 3 34 3 2 1 3 1 1 2 1
1 6 2 0 416 1 4 4 3 1 4 1 49 3 3 2 3 2 1 2 1
1 15 1 0 3384 1 3 3 3 1 1 3 27 3 1 1 3 2 2 2 1
1 15 4 3 5146 1 5 2 3 1 4 1 60 2 1 3 3 2 2 2 1
4 36 2 0 9432 2 3 4 4 1 4 3 29 3 2 1 4 1 1 2 0
1 36 3 0 2127 2 3 4 2 1 4 1 31 3 2 2 3 2 2 2 1
2 24 1 2 7846 1 3 1 2 1 4 2 29 1 2 1 3 2 2 2 1
4 18 2 3 1027 1 5 4 2 3 4 1 36 1 1 2 2 2 2 2 1
2 15 1 3 3629 1 1 2 1 1 4 4 54 3 3 1 4 2 1 2 1
1 24 2 1 6579 1 4 4 2 1 3 4 53 1 1 1 4 2 2 2 1
1 18 2 0 3234 1 3 2 3 1 4 3 37 3 2 2 3 2 1 2 1
1 9 2 3 2335 1 4 1 2 1 1 4 22 3 3 1 3 2 1 1 1
3 24 4 2 1743 1 2 4 4 1 4 4 29 1 1 2 3 1 2 2 1
4 30 3 2 2373 1 3 2 3 1 3 1 23 3 1 1 3 1 2 2 0
3 36 2 1 8426 2 2 4 4 1 3 3 27 3 1 1 3 2 1 1 1
1 30 2 0 4451 1 5 2 3 1 2 4 32 3 2 1 2 2 2 2 1
1 36 4 2 2717 4 1 4 3 1 4 2 30 3 3 1 3 2 1 2 1
4 18 4 9 1234 2 3 4 4 1 4 3 33 3 2 1 3 2 1 2 1
1 36 4 3 2763 4 3 4 2 1 1 3 27 3 2 1 3 2 1 2 1
4 36 4 9 4280 4 4 2 3 1 3 4 33 1 2 1 3 1 1 2 1
1 18 0 2 4152 1 5 4 2 1 2 2 43 3 2 2 3 2 2 2 1
1 9 4 5 1168 3 3 4 2 1 4 4 49 3 2 2 3 2 1 2 1
4 24 2 5 4591 1 5 2 2 1 2 2 34 3 2 2 2 2 2 2 1
4 36 3 1 15714 2 5 1 3 1 4 1 42 1 3 2 4 2 2 2 0
2 12 2 6 717 1 2 3 2 1 3 1 26 3 3 1 3 2 1 2 1
3 12 2 2 2969 5 3 2 4 1 3 1 27 2 3 1 3 2 1 2 0
4 24 2 1 1373 1 5 3 1 1 2 2 31 3 3 1 3 2 1 2 0
1 12 2 3 3442 1 2 4 4 1 2 2 23 3 1 1 3 2 1 2 1
4 18 4 2 1299 2 3 2 3 1 2 2 26 3 1 1 4 2 1 1 1
1 9 2 3 1134 1 3 1 1 1 4 1 25 3 2 1 2 2 1 2 1
4 18 4 9 1533 4 5 4 3 1 4 2 32 3 2 2 3 2 2 2 0
4 24 4 9 3234 5 3 4 2 3 2 3 25 3 2 1 3 2 1 1 1
2 10 4 1 4130 1 1 2 3 1 3 2 40 3 2 3 2 2 1 1 1
1 24 4 2 3630 1 4 4 4 3 4 3 26 3 2 2 2 2 2 1 1
4 24 2 2 2509 5 5 2 2 1 2 2 23 1 1 1 3 2 2 2 0
1 9 2 1 3651 1 1 1 3 1 4 3 25 3 1 1 2 2 1 2 1
4 12 4 3 4843 3 3 1 3 1 2 2 42 3 2 1 3 2 2 2 1
4 30 0 3 3925 1 4 4 3 1 4 3 28 3 2 1 3 2 1 2 1
3 30 2 4 2779 1 4 2 3 1 4 2 33 3 2 1 3 2 1 2 0
1 6 2 9 719 1 1 4 1 1 3 4 25 3 2 3 2 2 2 2 1
