value,frequency,column
Male,0.5435575364667747,sex
Female,0.45644246353322526,sex
25 - 45,0.34846029173419774,age_cat
Greater than 45,0.32901134521880065,age_cat
Less than 25,0.3225283630470016,age_cat
African-American,0.20016207455429497,race
Caucasian,0.1746353322528363,race
Hispanic,0.16410048622366288,race
Native American,0.16369529983792544,race
Other,0.14991896272285252,race
Asian,0.14748784440842788,race
F,0.6412074554294975,c_charge_degree
M,0.3587925445705024,c_charge_degree
0,0.5145867098865479,is_recid
1,0.4854132901134522,is_recid
Low,0.5457860615883307,score_text
Medium,0.2653970826580227,score_text
High,0.18881685575364668,score_text
0,0.5437601296596435,two_year_recid
1,0.45623987034035657,two_year_recid
