30, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
57, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,40, Iran, >50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,60, France, <=50K
38, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, El-Salvador, >50K
41, Private, HS-grad, Divorced, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
55, Private, 5th-6th, Divorced, Protective-serv, Not-in-family, White, Female,0,0,50, El-Salvador, <=50K
53, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, Ecuador, >50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,12, Yugoslavia, <=50K
51, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,59, Ecuador, >50K
21, Local-gov, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,19, South, <=50K
43, Private, 5th-6th, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,30, South, <=50K
47, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Ireland, <=50K
42, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Female,7687,0,40, Nicaragua, >50K
38, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,36, Canada, >50K
43, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, Dominican-Republic, <=50K
59, Private, Some-college, Divorced, Exec-managerial, Husband, White, Female,0,0,50, Poland, <=50K
64, Self-emp-not-inc, Doctorate, Divorced, Transport-moving, Not-in-family, White, Male,0,0,98, Vietnam, <=50K
41, Self-emp-inc, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, Columbia, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Yugoslavia, >50K
24, Private, Assoc-acdm, Never-married, Prof-specialty, Other-relative, Other, Female,0,0,40, Jamaica, <=50K
54, Private, Bachelors, Widowed, Exec-managerial, Husband, White, Male,5178,0,40, Yugoslavia, <=50K
25, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,39, Ecuador, <=50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,32, Jamaica, <=50K
72, Self-emp-not-inc, Some-college, Divorced, Protective-serv, Not-in-family, White, Female,3038,0,40, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,48, China, >50K
33, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, El-Salvador, <=50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, Dominican-Republic, >50K
48, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, Germany, <=50K
45, Self-emp-inc, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,50, Canada, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,60, Canada, >50K
22, State-gov, Some-college, Never-married, Exec-managerial, Own-child, Black, Female,0,0,40, Yugoslavia, <=50K
23, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,32, Thailand, <=50K
45, Private, Some-college, Divorced, Tech-support, Other-relative, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
57, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,15024,0,52, El-Salvador, >50K
41, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, Guatemala, <=50K
25, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, Haiti, <=50K
46, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, El-Salvador, <=50K
31, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,60, Dominican-Republic, <=50K
34, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,0,0,12, Nicaragua, <=50K
23, Local-gov, Assoc-voc, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Japan, <=50K
39, Private, Bachelors, Never-married, Prof-specialty, Unmarried, White, Female,0,0,35, Japan, <=50K
36, Private, Some-college, Never-married, Protective-serv, Own-child, Asian-Pac-Islander, Female,0,0,40, France, <=50K
53, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Laos, <=50K
28, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Poland, >50K
37, Local-gov, 9th, Divorced, Other-service, Unmarried, Black, Male,0,0,50, England, <=50K
31, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,80, Hong, >50K
65, Federal-gov, HS-grad, Widowed, Other-service, Husband, Asian-Pac-Islander, Male,0,0,6, Mexico, <=50K
37, Private, Assoc-voc, Separated, Other-service, Wife, White, Male,0,0,40, Japan, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Honduras, <=50K
31, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Yugoslavia, <=50K
38, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Cuba, >50K
33, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,75, Ecuador, <=50K
49, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, India, >50K
27, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
19, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,1694,40, Dominican-Republic, >50K
24, Private, 10th, Never-married, Sales, Own-child, White, Female,0,0,32, Jamaica, <=50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Jamaica, >50K
48, Private, Some-college, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,10, South, <=50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,7522,0,60, Trinadad&Tobago, <=50K
39, Private, 11th, Married-civ-spouse, Craft-repair, Other-relative, White, Female,0,0,40, Ecuador, <=50K
22, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, Canada, <=50K
45, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Yugoslavia, >50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,52, Taiwan, >50K
56, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,50, Greece, <=50K
52, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Poland, <=50K
50, Self-emp-inc, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,5013,0,70, Haiti, >50K
26, Private, Assoc-acdm, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Portugal, <=50K
32, Federal-gov, Some-college, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, Jamaica, <=50K
62, Private, 7th-8th, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, Hungary, <=50K
24, Private, Some-college, Never-married, Protective-serv, Not-in-family, White, Female,0,0,40, France, <=50K
55, Private, Bachelors, Divorced, Prof-specialty, Husband, White, Female,0,0,40, Germany, <=50K
29, Private, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, Ireland, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,24, Japan, <=50K
41, Local-gov, 1st-4th, Divorced, Exec-managerial, Unmarried, White, Female,0,0,51, Columbia, <=50K
37, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Jamaica, <=50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,50, Ecuador, >50K
58, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Taiwan, >50K
21, Private, Masters, Never-married, Tech-support, Own-child, Black, Male,0,0,40, Dominican-Republic, <=50K
54, Private, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Germany, >50K
43, Private, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, South, >50K
46, Local-gov, 9th, Married-civ-spouse, Transport-moving, Not-in-family, Other, Female,0,0,40, Canada, <=50K
