value,frequency,column
4,0.32125,laufkont
2,0.24875,laufkont
1,0.24,laufkont
3,0.19,laufkont
2,0.51375,moral
4,0.295,moral
3,0.07875,moral
1,0.07,moral
0,0.0425,moral
3,0.28125,verw
0,0.2375,verw
2,0.205,verw
1,0.12,verw
9,0.10625,verw
6,0.0375,verw
4,0.005,verw
10,0.00375,verw
5,0.00375,verw
1,0.38,sparkont
5,0.1825,sparkont
2,0.16875,sparkont
4,0.14125,sparkont
3,0.1275,sparkont
3,0.34,beszeit
5,0.23625,beszeit
2,0.18125,beszeit
4,0.16875,beszeit
1,0.07375,beszeit
4,0.45,rate
2,0.23625,rate
3,0.17125,rate
1,0.1425,rate
3,0.3825,famges
2,0.30375,famges
1,0.1575,famges
4,0.15625,famges
1,0.8875,buerge
3,0.0825,buerge
2,0.03,buerge
4,0.39625,wohnzeit
2,0.31,wohnzeit
1,0.15125,wohnzeit
3,0.1425,wohnzeit
3,0.28875,verm
4,0.24375,verm
1,0.23625,verm
2,0.23125,verm
3,0.8,weitkred
1,0.14375,weitkred
2,0.05625,weitkred
2,0.48375,wohn
1,0.3,wohn
3,0.21625,wohn
1,0.61,bishkred
2,0.3425,bishkred
3,0.03625,bishkred
4,0.01125,bishkred
3,0.6225,beruf
2,0.205,beruf
4,0.15875,beruf
1,0.01375,beruf
2,0.81375,pers
1,0.18625,pers
1,0.58375,telef
2,0.41625,telef
2,0.6875,gastarb
1,0.3125,gastarb
1,0.7,kredit
0,0.3,kredit
