30, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,35, Dominican-Republic, <=50K
38, Private, HS-grad, Divorced, Sales, Husband, Other, Male,0,0,50, Ireland, >50K
23, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Female,0,0,40, England, <=50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, El-Salvador, <=50K
24, Private, HS-grad, Never-married, Transport-moving, Husband, Other, Male,0,0,40, United-States, <=50K
19, Private, 11th, Never-married, Prof-specialty, Own-child, Black, Female,0,0,30, El-Salvador, <=50K
36, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, Other, Female,0,0,40, Ecuador, <=50K
18, Private, 12th, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, <=50K
42, Private, HS-grad, Never-married, Craft-repair, Other-relative, Black, Female,0,0,40, Dominican-Republic, <=50K
28, Local-gov, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,35, South, <=50K
29, Private, 12th, Never-married, Other-service, Husband, White, Female,0,0,24, South, <=50K
24, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,42, Ireland, <=50K
37, Self-emp-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Female,0,0,40, Nicaragua, >50K
65, Private, Some-college, Never-married, Prof-specialty, Husband, Other, Female,0,0,10, Cambodia, <=50K
26, Private, HS-grad, Married-civ-spouse, Sales, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
19, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,20, Poland, <=50K
35, Private, Bachelors, Divorced, Transport-moving, Unmarried, Black, Female,0,0,40, Vietnam, <=50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Columbia, >50K
36, Private, HS-grad, Divorced, Craft-repair, Husband, Other, Male,7687,0,50, Yugoslavia, >50K
26, Private, Assoc-voc, Never-married, Priv-house-serv, Other-relative, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
54, Private, Bachelors, Widowed, Exec-managerial, Husband, Black, Male,0,0,20, Yugoslavia, <=50K
44, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,7687,0,40, Ecuador, >50K
29, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, Black, Female,0,0,36, Jamaica, <=50K
