value,frequency,column
4,0.32375,laufkont
1,0.24875,laufkont
2,0.23,laufkont
3,0.1975,laufkont
2,0.5,moral
4,0.3125,moral
3,0.08625,moral
1,0.05625,moral
0,0.045,moral
0,0.26875,verw
3,0.2425,verw
2,0.18875,verw
9,0.115,verw
1,0.09625,verw
6,0.04875,verw
10,0.01625,verw
5,0.01125,verw
8,0.00625,verw
4,0.00625,verw
1,0.38,sparkont
5,0.18125,sparkont
2,0.17,sparkont
4,0.14,sparkont
3,0.12875,sparkont
3,0.35375,beszeit
5,0.2725,beszeit
2,0.16375,beszeit
4,0.14375,beszeit
1,0.06625,beszeit
4,0.46375,rate
2,0.22375,rate
1,0.1725,rate
3,0.14,rate
3,0.42875,famges
2,0.27875,famges
1,0.15625,famges
4,0.13625,famges
1,0.895,buerge
3,0.07625,buerge
2,0.02875,buerge
4,0.42625,wohnzeit
2,0.31375,wohnzeit
3,0.1325,wohnzeit
1,0.1275,wohnzeit
3,0.26875,verm
4,0.26,verm
2,0.24,verm
1,0.23125,verm
3,0.81,weitkred
1,0.1625,weitkred
2,0.0275,weitkred
2,0.53875,wohn
1,0.26875,wohn
3,0.1925,wohn
1,0.62125,bishkred
2,0.33875,bishkred
3,0.03375,bishkred
4,0.00625,bishkred
3,0.6025,beruf
2,0.20375,beruf
4,0.18125,beruf
1,0.0125,beruf
2,0.82875,pers
1,0.17125,pers
1,0.5975,telef
2,0.4025,telef
2,0.93625,gastarb
1,0.06375,gastarb
1,0.715,kredit
0,0.285,kredit
