,type,this_epoch,total_epochs,batch_num,loss
1,epoch,1,1250,1,18351.297
3,epoch,2,1250,1,17191.55
5,epoch,3,1250,1,16641.318
7,epoch,4,1250,1,16336.8125
9,epoch,5,1250,1,15957.177
11,epoch,6,1250,1,15601.009
13,epoch,7,1250,1,15395.185
15,epoch,8,1250,1,15049.243
17,epoch,9,1250,1,14348.486
19,epoch,10,1250,1,13474.372
21,epoch,11,1250,1,12601.353
23,epoch,12,1250,1,11625.158
25,epoch,13,1250,1,10439.5625
27,epoch,14,1250,1,9270.691
29,epoch,15,1250,1,8255.588
31,epoch,16,1250,1,7431.7905
33,epoch,17,1250,1,7016.808
35,epoch,18,1250,1,6722.203
37,epoch,19,1250,1,6443.6846
39,epoch,20,1250,1,6138.9556
41,epoch,21,1250,1,5834.5947
43,epoch,22,1250,1,5587.23
45,epoch,23,1250,1,5335.135
47,epoch,24,1250,1,5038.146
49,epoch,25,1250,1,4707.86
51,epoch,26,1250,1,4378.2104
53,epoch,27,1250,1,4113.999
55,epoch,28,1250,1,3901.6062
57,epoch,29,1250,1,3741.1375
59,epoch,30,1250,1,3612.7424
61,epoch,31,1250,1,3517.0073
63,epoch,32,1250,1,3414.6216
65,epoch,33,1250,1,3279.0337
67,epoch,34,1250,1,3137.347
69,epoch,35,1250,1,2999.7856
71,epoch,36,1250,1,2868.5808
73,epoch,37,1250,1,2703.8193
75,epoch,38,1250,1,2563.188
77,epoch,39,1250,1,2424.9187
79,epoch,40,1250,1,2282.901
81,epoch,41,1250,1,2187.6296
83,epoch,42,1250,1,2110.2314
85,epoch,43,1250,1,2030.5826
87,epoch,44,1250,1,1969.462
89,epoch,45,1250,1,1899.9387
91,epoch,46,1250,1,1846.236
93,epoch,47,1250,1,1784.3667
95,epoch,48,1250,1,1751.0321
97,epoch,49,1250,1,1712.2401
99,epoch,50,1250,1,1686.4149
101,epoch,51,1250,1,1637.7456
103,epoch,52,1250,1,1582.8661
105,epoch,53,1250,1,1520.352
107,epoch,54,1250,1,1449.6157
109,epoch,55,1250,1,1389.9585
111,epoch,56,1250,1,1331.8816
113,epoch,57,1250,1,1292.0392
115,epoch,58,1250,1,1260.6682
117,epoch,59,1250,1,1228.7523
119,epoch,60,1250,1,1203.6753
121,epoch,61,1250,1,1173.8505
123,epoch,62,1250,1,1143.5352
125,epoch,63,1250,1,1114.6829
127,epoch,64,1250,1,1082.0425
129,epoch,65,1250,1,1052.0148
131,epoch,66,1250,1,1025.7567
133,epoch,67,1250,1,1001.50055
135,epoch,68,1250,1,977.53015
137,epoch,69,1250,1,959.5456
139,epoch,70,1250,1,952.09985
141,epoch,71,1250,1,967.24756
143,epoch,72,1250,1,1008.44495
145,epoch,73,1250,1,1023.9553
147,epoch,74,1250,1,933.0467
149,epoch,75,1250,1,863.9883
151,epoch,76,1250,1,902.02936
153,epoch,77,1250,1,896.595
155,epoch,78,1250,1,828.09845
157,epoch,79,1250,1,838.79346
159,epoch,80,1250,1,849.6369
161,epoch,81,1250,1,793.4217
163,epoch,82,1250,1,800.41986
165,epoch,83,1250,1,816.4429
167,epoch,84,1250,1,771.00635
169,epoch,85,1250,1,773.5933
171,epoch,86,1250,1,783.07227
173,epoch,87,1250,1,749.0466
175,epoch,88,1250,1,751.60974
177,epoch,89,1250,1,755.0868
179,epoch,90,1250,1,727.929
181,epoch,91,1250,1,727.7919
183,epoch,92,1250,1,730.7613
185,epoch,93,1250,1,709.2614
187,epoch,94,1250,1,706.20886
189,epoch,95,1250,1,709.30695
191,epoch,96,1250,1,693.3688
193,epoch,97,1250,1,686.95636
195,epoch,98,1250,1,689.88104
197,epoch,99,1250,1,679.5536
199,epoch,100,1250,1,671.00635
201,epoch,101,1250,1,675.8056
203,epoch,102,1250,1,676.82776
205,epoch,103,1250,1,689.5537
207,epoch,104,1250,1,737.28314
209,epoch,105,1250,1,820.5912
211,epoch,106,1250,1,848.0026
213,epoch,107,1250,1,736.5157
215,epoch,108,1250,1,647.8776
217,epoch,109,1250,1,717.01355
219,epoch,110,1250,1,741.0772
221,epoch,111,1250,1,645.4251
223,epoch,112,1250,1,643.30505
225,epoch,113,1250,1,698.59296
