laufkont laufzeit moral verw hoehe sparkont beszeit rate famges buerge wohnzeit verm alter weitkred wohn bishkred beruf pers telef gastarb kredit
3 27 4 3 2663 4 4 4 3 1 2 3 30 3 2 1 3 2 2 2 1
3 12 2 2 2212 5 5 3 2 1 2 1 40 3 3 1 2 1 1 2 1
4 6 4 0 1419 3 5 2 1 3 4 2 29 3 1 2 3 1 1 2 1
2 12 2 6 700 5 4 4 2 1 1 1 40 3 3 1 2 2 1 1 1
2 24 3 9 2337 1 5 4 4 1 4 3 36 3 1 2 3 2 1 1 1
3 18 2 1 2018 2 4 3 4 1 2 2 46 3 2 2 4 2 2 1 1
2 9 1 3 1070 4 4 4 3 1 1 1 32 3 3 1 3 2 2 2 1
3 6 4 0 1354 5 1 4 1 1 1 2 63 3 1 1 2 2 2 2 1
2 18 4 0 3490 2 5 4 2 1 2 3 25 1 1 1 3 2 1 2 1
2 12 4 1 2717 3 2 4 4 2 4 4 26 3 3 1 3 2 1 1 1
1 30 2 9 7881 4 4 2 2 1 4 1 41 3 3 1 4 2 2 2 1
3 10 4 9 2962 2 4 3 2 2 2 3 32 1 1 2 3 2 1 2 1
4 24 2 3 2572 3 3 3 2 1 2 3 22 3 3 2 3 2 2 1 1
2 24 4 1 2323 4 3 4 4 1 4 4 33 3 1 2 2 2 2 2 1
2 15 4 3 1864 3 5 2 1 1 4 1 46 3 1 2 2 2 2 1 1
2 36 4 1 7408 2 2 4 4 1 2 4 30 1 1 1 3 2 2 1 1
3 6 2 0 342 5 2 4 2 1 2 1 48 3 1 1 3 2 1 2 1
4 12 4 2 8066 3 4 3 1 1 2 4 52 3 3 2 4 1 2 2 0
4 30 2 3 5951 3 3 1 1 1 3 2 25 3 2 2 3 2 1 2 0
4 60 4 9 9012 3 3 2 3 1 4 3 21 1 2 1 3 2 2 1 0
1 36 4 3 10217 1 1 2 2 1 2 4 31 3 3 1 4 2 2 2 0
4 12 4 0 1223 3 3 4 3 1 3 2 26 3 1 2 3 2 1 1 1
1 9 2 3 2145 2 3 2 4 1 3 4 24 3 2 2 3 2 1 1 0
2 27 2 2 2132 3 5 1 3 1 1 1 24 1 1 1 3 2 1 1 0
3 20 2 2 6413 1 1 4 1 1 2 4 32 3 2 3 2 2 1 2 1
2 36 4 0 2777 5 4 4 4 1 4 3 50 3 1 1 3 2 1 1 1
1 36 3 9 1960 1 3 4 1 1 4 3 40 3 3 1 3 2 2 2 1
2 6 2 0 975 1 5 2 4 1 2 2 24 3 3 2 3 2 1 1 1
3 36 2 0 3394 1 3 4 4 3 2 3 49 3 2 1 3 2 1 2 1
1 18 4 3 1848 5 4 4 3 1 3 2 30 1 2 1 3 1 1 1 1
4 18 4 1 1424 3 3 4 3 1 4 1 31 3 2 1 3 1 2 2 0
1 18 4 1 1104 5 4 4 2 1 4 1 30 3 1 1 3 2 1 1 0
2 12 4 3 2521 2 5 1 2 1 4 3 51 3 1 1 3 2 2 2 1
4 24 4 3 1037 4 5 4 4 1 3 4 27 3 2 1 2 2 1 2 1
1 18 4 2 1945 2 3 2 3 1 1 4 23 3 3 2 3 2 1 2 0
1 18 2 3 1202 4 5 4 1 1 4 4 49 3 3 2 4 2 1 1 1
2 12 2 9 3561 1 5 3 3 1 2 3 28 3 3 1 3 2 2 2 1
1 18 4 1 1883 2 2 3 2 1 2 1 33 3 1 2 4 2 2 1 0
3 24 4 6 3651 1 4 2 2 1 4 1 32 3 2 2 3 2 1 1 1
2 36 2 1 4585 2 2 1 4 1 4 4 26 1 3 1 3 1 1 1 1
4 18 3 3 1850 5 4 1 4 1 1 2 28 3 1 1 2 1 1 2 1
1 18 2 0 1946 1 3 4 3 1 3 1 35 2 3 2 4 2 2 2 1
1 18 1 0 1899 1 3 4 4 1 2 3 30 3 1 1 3 2 2 2 1
1 24 4 3 3258 1 4 3 2 1 3 1 40 2 1 2 3 2 1 2 1
4 10 2 0 3972 3 3 3 4 1 4 3 36 3 2 1 4 1 1 2 0
1 36 3 0 3077 3 3 3 1 1 4 1 36 3 2 2 3 2 2 2 1
2 18 2 3 3918 1 3 1 1 1 4 2 38 1 2 1 3 2 2 2 1
3 48 2 2 7000 1 5 3 2 3 4 1 51 1 1 1 2 2 2 2 1
2 30 0 3 7785 1 1 2 1 1 4 4 61 3 3 1 4 2 1 2 0
1 30 2 2 2837 2 3 4 2 1 2 4 26 2 1 1 3 2 1 2 1
1 6 2 0 1917 2 3 2 3 1 3 3 31 3 2 1 3 2 1 2 1
1 4 2 3 1332 1 4 1 3 1 1 4 31 3 3 1 3 2 1 1 1
3 6 4 1 1656 2 2 3 4 1 4 4 57 1 1 2 3 1 2 2 1
4 10 4 2 1471 2 3 1 3 1 3 1 36 3 1 1 3 1 2 2 1
3 12 2 0 3778 3 2 4 4 1 2 3 29 3 1 1 3 2 1 1 1
2 18 2 0 3080 2 5 2 3 1 2 4 44 3 2 1 2 2 2 2 1
1 24 3 2 3410 4 1 2 3 1 2 2 22 3 3 1 3 2 1 2 1
4 9 4 6 958 3 3 4 4 1 3 3 28 3 3 1 3 2 1 2 1
1 24 4 3 2328 4 3 4 2 1 1 3 35 3 2 1 3 2 1 2 1
4 36 4 9 5954 4 4 2 3 1 3 4 35 1 2 1 3 1 1 2 1
1 10 0 2 1373 1 3 4 2 1 1 2 22 3 2 2 2 2 1 2 1
1 12 4 6 761 3 4 4 2 1 4 4 53 3 2 2 3 2 1 2 1
4 12 2 4 1502 2 4 2 2 1 2 2 33 3 1 2 2 2 2 1 1
4 18 4 1 7494 3 5 1 4 1 4 1 41 1 3 2 4 2 2 1 0
2 36 2 9 9946 1 2 1 1 1 3 2 24 3 3 1 3 2 1 1 1
3 6 2 2 665 5 3 4 4 1 3 1 29 1 3 1 3 2 1 2 0
4 12 3 1 3695 1 5 1 1 1 2 2 38 3 3 1 2 2 1 1 0
1 24 2 6 3056 1 3 4 4 1 3 2 61 2 1 1 3 2 2 1 1
4 42 4 1 12200 3 3 1 3 1 2 3 32 1 1 1 4 2 2 1 1
1 12 2 3 823 2 3 2 1 1 4 1 42 3 2 1 2 2 1 2 1
4 36 4 9 6500 4 5 4 3 1 4 2 37 3 2 2 3 2 2 2 0
3 18 4 9 5855 5 3 2 1 3 2 3 33 3 2 1 3 2 2 1 1
1 12 4 1 1168 1 2 4 2 1 2 2 27 3 1 2 2 2 1 1 0
1 10 4 2 1360 2 3 4 4 3 3 4 27 3 2 2 2 2 2 1 1
4 6 2 2 460 5 5 2 2 1 1 2 22 1 1 1 3 2 1 1 0
1 12 2 1 3346 1 1 1 3 1 4 4 49 3 1 1 2 2 1 1 1
3 12 4 3 1100 4 5 1 3 1 2 2 50 3 2 1 3 2 1 1 1
3 24 1 3 2290 2 4 4 3 1 4 3 33 3 3 1 3 2 1 1 1
3 15 2 3 3157 2 4 1 2 1 4 2 33 3 2 1 3 2 1 1 1
1 10 2 9 1040 2 1 4 1 1 3 4 23 3 2 3 2 2 2 2 0
1 15 4 3 1258 3 5 4 2 1 2 1 39 1 3 2 3 2 2 2 1
3 36 4 3 1881 3 5 4 2 1 3 3 34 3 2 1 4 2 2 1 1
3 12 4 0 576 5 3 4 3 1 2 1 26 3 2 1 2 1 1 1 1
1 6 4 0 1681 1 5 2 2 3 4 3 34 1 2 3 4 1 1 1 0
3 48 2 1 10858 1 4 2 2 1 4 1 40 3 1 1 3 1 1 2 1
1 18 2 3 1035 1 3 2 1 1 4 4 33 3 2 1 3 2 1 1 1
2 6 2 3 1051 2 5 2 3 1 3 1 35 3 2 1 2 2 1 2 1
1 15 2 0 1478 4 2 2 2 1 4 4 33 3 2 1 4 2 1 2 1
1 18 2 1 7839 5 3 3 2 1 1 4 23 3 1 1 3 2 2 2 1
3 15 2 3 1037 5 3 4 2 1 4 3 28 3 2 1 3 2 1 2 0
2 24 4 2 1572 1 1 4 3 1 2 2 36 3 1 2 3 2 2 2 1
1 24 2 0 2921 4 4 2 1 1 3 3 28 3 3 1 3 2 1 2 0
3 21 4 9 1606 3 3 4 4 1 4 2 30 3 3 1 3 2 2 2 1
4 12 2 10 6892 3 5 3 3 1 4 3 53 3 1 1 4 2 2 1 1
1 24 2 3 1073 1 2 4 2 1 2 3 29 3 2 1 1 2 1 2 0
3 24 2 3 2904 2 3 2 1 1 2 2 22 3 3 4 3 2 1 2 1
3 12 4 3 633 1 5 4 4 1 2 1 54 1 2 1 3 2 2 1 1
1 12 4 0 659 1 2 4 1 1 3 3 24 3 1 1 2 2 1 1 0
3 48 2 3 10715 1 5 3 1 1 2 1 27 2 3 1 3 2 1 2 0
4 10 4 0 1300 1 3 4 3 1 4 4 42 3 2 2 2 2 1 1 1
2 4 2 0 1321 3 5 1 1 1 4 1 37 3 3 1 3 1 1 1 1
4 24 3 9 1215 3 4 4 1 1 2 4 27 3 3 1 3 2 1 2 0
4 6 2 9 2736 3 2 1 1 1 4 2 36 3 2 1 3 2 2 2 1
1 6 2 3 919 2 5 4 3 1 2 4 39 1 2 2 3 2 1 2 1
3 30 1 1 3019 3 2 4 4 1 1 4 25 1 2 2 2 1 1 2 1
1 15 2 3 1514 1 5 4 3 1 4 4 60 2 1 2 2 2 2 2 1
2 15 4 1 2747 3 4 4 3 1 2 3 35 2 2 1 2 2 1 2 0
3 9 2 6 2873 1 3 1 1 1 4 4 32 3 1 2 3 1 2 2 1
2 10 2 0 4100 4 2 3 4 1 1 2 40 3 2 2 3 2 1 1 0
4 6 2 0 783 4 3 1 1 1 2 1 33 3 1 1 2 1 1 1 0
2 12 4 3 7816 2 3 2 4 1 2 2 24 1 1 2 4 1 1 1 1
3 8 0 5 2605 5 5 3 3 1 2 3 52 1 3 1 3 1 2 1 1
1 24 3 9 5378 1 4 2 3 1 2 3 25 3 1 2 4 2 2 2 0
4 24 2 3 2272 1 3 4 3 1 4 1 29 3 2 1 3 2 2 1 1
3 15 2 0 1537 2 4 2 3 1 4 3 51 3 1 1 3 2 1 2 1
1 24 2 3 2099 5 4 4 3 1 2 3 34 3 2 2 3 2 1 2 1
1 24 2 0 6418 1 5 2 2 1 4 2 33 3 1 1 3 1 2 1 1
4 18 2 0 2662 4 4 1 2 1 1 3 20 3 1 1 3 2 2 1 0
4 24 2 6 2736 1 4 2 3 1 4 4 47 3 3 1 4 2 2 1 1
4 12 2 0 759 5 3 3 2 1 3 4 34 3 2 2 3 2 1 1 1
4 12 2 3 1252 3 3 3 1 1 4 3 50 3 3 2 4 1 1 2 1
1 12 2 0 2834 3 3 2 3 1 3 3 59 2 1 1 1 2 1 1 1
4 21 2 1 3235 3 5 4 1 1 2 4 40 3 1 1 2 2 2 1 0
3 9 2 4 936 2 5 3 1 1 1 2 52 3 1 1 2 1 2 2 0
4 22 4 9 2323 2 3 3 4 1 2 2 34 3 3 1 3 2 1 2 1
4 12 2 2 1283 2 2 3 1 1 1 2 25 3 1 1 3 2 1 1 1
3 30 2 2 3511 3 3 4 1 1 4 2 34 3 2 1 4 2 1 2 1
3 9 1 0 3466 4 2 1 3 1 1 1 34 3 2 2 2 1 1 1 1
4 9 2 2 1237 5 2 4 3 1 4 2 30 3 1 2 3 2 1 2 1
1 9 2 0 1363 1 5 1 2 1 4 4 64 3 2 3 4 2 2 1 1
2 12 0 2 1658 5 2 1 1 1 3 3 22 3 1 1 3 2 1 1 1
2 12 4 2 2384 4 3 4 2 1 2 2 42 3 2 2 3 2 2 1 1
1 36 2 3 2326 5 4 4 3 1 2 4 34 1 1 1 3 2 1 1 1
2 24 2 0 4165 4 2 4 1 1 4 1 37 1 3 1 3 1 1 2 1
2 48 3 3 6349 1 3 3 2 1 4 2 43 3 2 1 3 2 2 1 0
1 12 3 2 6234 2 4 3 1 1 2 4 29 3 1 1 3 2 1 1 1
4 18 4 2 1806 2 2 4 3 1 4 1 24 3 1 1 3 2 2 1 1
4 24 2 9 10973 2 3 1 2 1 2 2 23 3 2 2 3 2 2 2 0
3 24 2 2 1658 4 3 2 4 1 2 4 23 3 3 1 3 2 1 1 1
1 15 4 0 453 1 4 4 2 1 1 1 22 3 1 1 2 2 1 1 1
3 12 2 2 3189 5 3 2 2 1 4 4 25 3 1 1 2 2 1 2 1
4 9 2 0 1261 5 3 2 3 1 1 2 24 3 2 1 3 2 1 1 1
4 18 4 3 1962 2 2 4 1 1 2 2 31 3 2 1 3 2 2 2 1
3 36 3 2 2324 2 5 2 1 1 1 3 38 3 1 2 3 2 2 1 0
2 10 2 0 1274 5 2 4 1 3 2 2 38 3 1 2 2 2 1 2 0
1 36 2 1 4250 1 5 4 3 1 2 3 32 3 2 1 3 2 1 2 0
2 24 4 0 7428 3 3 1 4 1 4 2 37 3 1 1 4 2 1 2 1
3 18 3 3 1904 5 3 2 1 1 4 2 28 3 1 1 3 2 1 2 1
1 48 4 3 8370 4 1 3 3 1 2 3 31 3 1 1 3 2 2 1 0
1 36 2 9 12640 3 1 1 1 1 4 3 48 3 3 1 4 2 2 2 0
3 6 2 2 1088 1 1 1 2 1 4 2 51 3 3 1 2 2 2 1 1
1 47 2 3 7755 4 5 1 1 1 2 1 30 3 2 2 3 1 2 1 1
1 60 2 9 7407 3 4 4 1 1 4 4 27 3 2 2 3 2 1 1 0
1 9 0 0 3767 5 2 1 2 1 4 4 25 3 2 1 2 2 1 1 1
1 18 2 3 877 3 2 1 1 1 4 4 37 3 2 2 3 2 1 1 1
1 24 2 1 2659 2 3 4 3 1 1 4 36 3 1 1 3 2 2 2 1
2 24 2 3 1654 3 2 4 2 1 2 4 24 3 2 2 3 2 2 1 1
3 24 4 0 2002 4 5 3 4 1 2 1 33 3 2 1 3 2 1 2 1
4 24 2 9 1604 1 3 2 3 1 4 2 29 1 2 4 3 2 1 1 0
2 12 2 2 1322 2 2 4 2 1 1 3 21 3 1 1 2 2 2 1 1
4 9 4 1 3069 1 3 3 3 1 4 2 33 3 1 2 3 2 1 2 1
3 48 2 9 4526 4 5 4 4 2 4 2 46 3 3 2 2 2 2 2 1
2 24 4 4 1249 2 2 4 1 1 4 3 32 3 3 1 3 2 2 2 0
1 18 4 0 1445 1 3 4 3 1 4 2 39 3 2 1 3 2 1 2 0
2 12 2 2 3817 4 3 1 2 1 2 4 31 3 1 2 3 1 2 1 1
2 9 2 3 1409 1 5 3 4 1 4 3 26 3 2 2 3 2 1 2 1
4 12 2 0 622 4 4 4 4 1 4 2 24 3 2 1 3 2 1 2 1
1 24 3 0 2663 1 4 2 1 1 1 4 29 3 1 1 2 2 1 2 0
3 6 2 0 2288 3 3 4 1 1 2 2 24 3 3 2 2 2 2 1 1
1 60 2 9 13668 2 5 2 1 1 2 3 27 1 2 2 3 2 1 2 0
1 24 2 10 6960 2 1 4 1 1 2 3 46 3 1 1 4 2 2 1 0
4 12 4 2 1532 5 3 2 4 1 2 3 26 3 1 2 3 2 1 2 1
4 12 2 3 3821 3 3 1 2 1 2 4 22 3 1 1 2 2 1 1 0
4 18 2 3 1330 1 2 4 1 1 2 4 28 3 1 3 3 2 2 2 1
2 11 3 3 2238 5 3 1 2 1 2 4 23 3 1 1 3 2 1 2 1
3 6 1 4 3589 5 3 2 1 1 2 3 26 1 3 1 3 2 1 1 1
3 24 2 2 1930 2 3 4 1 1 3 3 26 1 1 1 3 2 1 1 1
2 6 2 0 544 3 3 4 4 1 3 1 26 3 1 1 2 2 1 2 1
2 18 2 6 959 4 2 4 2 1 3 1 36 3 3 1 3 2 2 2 1
2 6 2 2 1098 5 2 3 3 1 4 2 28 3 2 1 1 1 1 2 1
3 36 2 3 2571 5 4 3 1 1 4 1 28 3 1 1 3 2 1 2 1
1 9 4 3 1192 3 5 4 1 1 4 4 50 1 1 2 2 1 2 2 1
3 12 2 6 772 2 2 4 3 1 1 4 28 3 2 2 3 2 1 2 1
3 60 0 1 6837 5 5 4 1 1 4 4 42 1 2 1 3 2 1 1 1
4 9 4 2 720 2 3 4 2 1 4 4 28 3 2 1 2 2 1 2 0
4 18 4 3 1124 5 3 4 4 1 4 2 33 3 2 1 2 2 1 2 1
3 24 2 1 2982 3 5 4 3 1 4 4 61 1 3 1 2 2 2 2 1
2 24 2 2 2978 2 4 4 3 1 2 1 30 3 1 1 3 2 1 1 1
3 21 2 6 2743 3 3 2 2 1 2 3 41 3 3 2 3 1 2 2 1
1 60 2 0 8482 5 4 4 3 1 3 1 27 3 3 1 3 2 2 1 0
3 36 2 0 4469 1 2 3 3 1 4 2 30 3 1 2 4 2 1 1 0
4 12 2 9 3230 3 3 4 1 1 1 4 35 3 1 2 2 1 2 2 1
3 6 2 2 1905 1 4 1 3 1 1 3 21 3 3 2 3 2 1 2 1
3 6 2 3 453 5 5 2 4 1 2 1 48 3 2 1 2 2 2 2 1
1 6 4 0 11878 2 2 1 2 1 2 2 23 3 1 1 3 2 1 2 1
1 15 2 2 2755 2 3 2 3 1 3 4 27 3 1 1 4 2 1 2 1
1 12 4 2 2883 3 5 2 3 1 1 2 35 3 2 1 3 2 2 2 1
3 12 4 6 3650 5 3 1 3 1 1 2 35 3 3 2 4 2 2 1 1
1 36 1 0 2688 5 5 4 4 1 2 4 32 3 3 1 2 2 1 1 1
1 6 1 9 791 5 5 2 1 1 2 1 25 3 3 1 3 2 1 1 1
2 24 2 6 2640 1 1 1 1 1 4 4 29 3 2 1 3 2 2 2 0
2 9 2 6 1199 1 1 2 4 1 4 2 66 1 3 1 2 2 1 1 1
2 22 2 1 3103 4 2 1 3 1 4 2 36 1 2 2 2 2 1 2 1
2 12 4 9 1136 1 3 4 1 1 2 4 26 3 3 1 2 2 1 1 1
3 12 2 0 1390 2 3 1 3 1 3 3 63 3 1 1 2 2 1 1 1
1 24 2 0 1048 4 5 4 4 1 4 3 47 3 3 1 3 2 1 2 0
1 30 4 3 6858 3 3 3 4 1 4 2 36 3 3 3 3 2 2 1 1
3 18 2 10 1239 2 1 4 4 1 2 3 60 3 1 2 3 2 1 1 1
1 24 2 3 1381 1 3 4 3 1 4 1 36 1 2 1 3 1 2 1 1
2 12 3 0 1516 1 3 4 1 1 2 1 38 3 1 1 2 2 1 2 1
4 18 2 3 1057 1 3 2 2 1 4 3 30 3 1 1 3 2 1 2 1
3 18 2 5 3342 1 3 2 4 2 4 1 38 3 1 2 2 1 2 1 1
1 12 3 0 1818 1 3 2 3 1 1 3 22 3 2 2 2 2 1 1 0
4 36 2 3 3567 5 3 4 3 2 4 4 28 1 3 2 3 2 2 1 1
3 6 2 3 1482 1 4 4 2 1 1 4 33 3 1 2 3 2 2 2 1
1 13 2 3 2098 1 3 1 4 1 1 1 20 3 3 1 3 2 1 1 0
1 30 4 8 3054 5 5 4 2 1 4 3 39 3 3 2 4 2 1 1 1
2 15 4 3 1536 3 3 4 3 1 4 2 32 3 1 1 3 2 1 2 1
2 18 2 2 998 5 2 4 3 1 3 3 23 3 3 1 2 2 1 1 1
2 27 2 3 1905 4 5 3 3 1 2 1 55 1 2 1 3 2 1 2 0
1 6 4 10 1838 5 4 1 2 1 4 3 49 3 2 2 3 1 1 1 1
2 24 2 2 3971 3 2 4 3 1 2 2 29 3 2 1 4 2 2 1 0
3 12 2 3 1274 4 3 3 3 1 4 3 55 3 3 1 3 2 2 2 1
3 48 4 1 7415 4 5 4 2 1 4 3 32 1 1 2 3 2 1 2 0
4 12 4 9 1519 5 3 4 1 3 2 3 55 3 1 2 1 2 1 1 1
4 24 2 2 4456 5 5 1 4 1 4 3 67 3 1 1 4 1 2 2 1
1 18 2 9 3976 3 1 2 2 3 4 1 66 3 1 1 4 2 1 1 0
1 15 3 3 1370 4 5 3 4 1 2 4 42 1 2 2 3 2 1 2 0
1 12 2 6 2134 1 5 2 2 1 2 4 61 3 3 1 3 2 2 2 1
3 10 4 2 950 4 4 4 4 3 4 3 48 3 1 1 2 1 2 2 1
2 12 4 2 669 5 5 4 2 1 1 2 51 1 1 1 2 2 1 2 0
1 10 0 3 2371 2 4 1 4 1 3 4 52 3 1 2 2 1 1 1 1
3 12 4 0 2600 4 4 1 4 1 4 2 42 1 2 2 3 1 2 1 1
3 12 2 0 2128 1 5 2 3 3 4 3 54 3 2 2 4 2 1 1 1
1 18 4 1 2834 4 4 3 1 1 2 2 31 3 2 2 2 2 2 1 1
3 36 4 3 4462 5 2 2 4 1 2 2 27 3 1 2 4 2 1 1 0
3 6 3 0 1942 4 5 1 2 1 2 3 34 3 1 1 3 2 1 2 1
