value,frequency,column
Male,0.5117504051863857,sex
Female,0.48824959481361424,sex
25 - 45,0.3450162074554295,age_cat
Less than 25,0.3354943273905997,age_cat
Greater than 45,0.3194894651539708,age_cat
Native American,0.18658833063209077,race
Caucasian,0.18415721231766613,race
African-American,0.18132090761750405,race
Asian,0.1713938411669368,race
Other,0.16349270664505672,race
Hispanic,0.11304700162074555,race
F,0.6383711507293355,c_charge_degree
M,0.3616288492706645,c_charge_degree
0,0.5145867098865479,is_recid
1,0.4854132901134522,is_recid
Low,0.5482171799027553,score_text
Medium,0.26823338735818475,score_text
High,0.18354943273905996,score_text
0,0.5435575364667747,two_year_recid
1,0.45644246353322526,two_year_recid
