38, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
25, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,30, Ireland, >50K
63, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Female,7298,0,40, France, <=50K
43, Private, HS-grad, Divorced, Other-service, Husband, White, Male,0,0,40, El-Salvador, <=50K
48, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
81, Private, 5th-6th, Widowed, Protective-serv, Husband, White, Female,0,0,35, El-Salvador, <=50K
30, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Ecuador, <=50K
20, Private, 12th, Divorced, Farming-fishing, Wife, White, Female,0,0,8, Yugoslavia, <=50K
26, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,7687,0,40, Ecuador, >50K
42, Local-gov, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,50, South, <=50K
18, Private, 11th, Never-married, Machine-op-inspct, Husband, White, Female,0,0,40, South, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,1895,40, Ireland, <=50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,50, Nicaragua, >50K
32, Private, Some-college, Never-married, Other-service, Husband, White, Female,0,0,40, Cambodia, <=50K
51, Self-emp-not-inc, HS-grad, Divorced, Sales, Husband, Black, Male,0,0,40, Cuba, <=50K
48, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, Poland, >50K
31, Private, HS-grad, Divorced, Transport-moving, Own-child, White, Female,0,0,40, Vietnam, <=50K
28, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Columbia, >50K
45, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Male,0,0,40, Yugoslavia, >50K
34, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,1888,40, Japan, >50K
41, Private, Bachelors, Separated, Craft-repair, Husband, White, Male,0,0,40, Yugoslavia, <=50K
26, Federal-gov, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,65, Ecuador, <=50K
50, Private, HS-grad, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,35, Jamaica, <=50K
52, Self-emp-inc, Prof-school, Divorced, Protective-serv, Husband, White, Male,7687,0,40, United-States, <=50K
29, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,40, China, <=50K
34, Private, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,0,0,28, El-Salvador, <=50K
30, Private, Bachelors, Divorced, Prof-specialty, Own-child, White, Male,0,0,40, Dominican-Republic, <=50K
40, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, Germany, <=50K
35, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, Cambodia, <=50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Canada, >50K
26, State-gov, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,50, Yugoslavia, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,24, Trinadad&Tobago, <=50K
21, Private, Some-college, Never-married, Sales, Own-child, Black, Female,0,0,10, Scotland, <=50K
29, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, El-Salvador, <=50K
42, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Guatemala, <=50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Guatemala, <=50K
53, State-gov, HS-grad, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,35, Ecuador, <=50K
48, Self-emp-inc, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,0,0,65, Dominican-Republic, <=50K
56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, Nicaragua, >50K
60, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,15024,0,60, Laos, >50K
28, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,45, Laos, <=50K
52, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,15024,0,60, Germany, >50K
30, Private, Assoc-acdm, Never-married, Exec-managerial, Husband, White, Male,0,0,40, Mexico, <=50K
22, Private, 12th, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,10, Poland, <=50K
24, Local-gov, 1st-4th, Married-civ-spouse, Other-service, Own-child, Black, Male,0,0,40, England, <=50K
39, Local-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Hong, <=50K
33, Local-gov, HS-grad, Separated, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
46, Self-emp-inc, Assoc-voc, Separated, Prof-specialty, Wife, White, Male,0,1886,50, Japan, <=50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,43, Honduras, <=50K
37, Self-emp-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, Yugoslavia, <=50K
39, Private, Assoc-voc, Divorced, Exec-managerial, Husband, White, Male,0,0,50, Cuba, >50K
56, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Ecuador, <=50K
22, Private, Assoc-voc, Never-married, Other-service, Own-child, White, Female,0,0,40, India, <=50K
49, Private, Some-college, Divorced, Prof-specialty, Husband, White, Female,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
31, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,40, Dominican-Republic, >50K
51, Self-emp-inc, 10th, Married-civ-spouse, Tech-support, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
36, Private, HS-grad, Divorced, Craft-repair, Husband, Black, Female,7687,0,40, Japan, >50K
52, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Taiwan, >50K
24, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,30, Thailand, <=50K
30, Private, 11th, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,37, Ecuador, <=50K
59, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,5178,0,18, Canada, <=50K
52, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Female,0,0,54, Yugoslavia, >50K
28, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Taiwan, >50K
33, Private, HS-grad, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,45, Greece, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,16, Poland, <=50K
48, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,15024,0,54, Haiti, >50K
55, Private, 9th, Separated, Exec-managerial, Husband, White, Female,0,0,40, Puerto-Rico, <=50K
29, Federal-gov, Some-college, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, Jamaica, <=50K
54, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, India, <=50K
47, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,7298,0,40, France, <=50K
48, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,13957,0,60, Germany, >50K
26, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Unmarried, Black, Female,0,0,24, Ireland, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, Japan, >50K
59, Local-gov, 11th, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,42, Columbia, <=50K
44, Private, Bachelors, Married-civ-spouse, Adm-clerical, Wife, Black, Male,7687,0,45, Japan, >50K
42, Private, Doctorate, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, Ecuador, <=50K
23, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,40, Taiwan, <=50K
61, Self-emp-not-inc, Masters, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,15024,0,60, Dominican-Republic, <=50K
17, Private, 10th, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,11, Greece, <=50K
52, Private, 9th, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,50, South, >50K
34, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Not-in-family, Black, Female,0,0,40, Canada, <=50K
37, Private, Some-college, Never-married, Craft-repair, Unmarried, Black, Female,0,0,40, Dominican-Republic, <=50K
46, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,0,8, Honduras, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Other, Female,0,1977,35, Ireland, >50K
28, Private, Bachelors, Divorced, Handlers-cleaners, Not-in-family, Black, Female,0,0,35, United-States, <=50K
53, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
47, Private, HS-grad, Divorced, Tech-support, Husband, White, Female,0,0,40, Columbia, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Male,4902,0,40, China, >50K
54, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, Hong, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,0,38, Taiwan, <=50K
39, Local-gov, HS-grad, Divorced, Sales, Own-child, Black, Male,0,0,40, Guatemala, >50K
40, State-gov, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, Guatemala, <=50K
51, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
53, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Black, Female,0,0,40, Canada, <=50K
30, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,54, England, <=50K
35, Private, HS-grad, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,40, Taiwan, <=50K
39, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,1902,36, Taiwan, <=50K
36, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, Thailand, <=50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, Scotland, >50K
34, Private, HS-grad, Never-married, Transport-moving, Husband, White, Female,0,0,45, France, >50K
35, Local-gov, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,5178,0,40, Columbia, >50K
28, Local-gov, 7th-8th, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,45, Jamaica, <=50K
27, Private, HS-grad, Married-spouse-absent, Handlers-cleaners, Wife, White, Male,0,0,40, Thailand, >50K
35, Private, Some-college, Never-married, Sales, Not-in-family, Black, Male,0,0,40, Portugal, <=50K
51, Self-emp-not-inc, Masters, Divorced, Handlers-cleaners, Unmarried, Amer-Indian-Eskimo, Male,0,0,15, Ireland, <=50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, Trinadad&Tobago, >50K
27, Private, HS-grad, Never-married, Sales, Husband, White, Male,7298,0,40, France, <=50K
29, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,43, Haiti, <=50K
45, Self-emp-not-inc, HS-grad, Separated, Adm-clerical, Unmarried, White, Male,0,0,40, Thailand, >50K
24, Self-emp-inc, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Thailand, <=50K
33, State-gov, Prof-school, Separated, Prof-specialty, Husband, White, Male,6580,0,45, Haiti, <=50K
35, Private, Bachelors, Divorced, Handlers-cleaners, Husband, White, Male,7331,0,40, El-Salvador, <=50K
21, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, Greece, <=50K
25, Private, Some-college, Divorced, Machine-op-inspct, Other-relative, White, Female,0,0,15, Puerto-Rico, <=50K
26, Private, Masters, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,40, Taiwan, <=50K
42, Private, Some-college, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
46, Private, Bachelors, Never-married, Sales, Husband, White, Male,0,0,45, Portugal, <=50K
33, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,44, Scotland, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, Black, Male,0,0,20, Peru, <=50K
23, Private, 11th, Never-married, Prof-specialty, Husband, Other, Male,0,1832,54, Trinadad&Tobago, >50K
31, Private, Masters, Never-married, Sales, Not-in-family, Black, Male,0,0,50, China, <=50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, Portugal, <=50K
54, Private, Bachelors, Divorced, Adm-clerical, Husband, White, Female,0,0,35, Outlying-US(Guam-USVI-etc), <=50K
35, State-gov, HS-grad, Never-married, Sales, Husband, Asian-Pac-Islander, Female,0,0,60, India, >50K
18, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,20, Laos, <=50K
22, Local-gov, 12th, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, Thailand, <=50K
44, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, El-Salvador, >50K
24, State-gov, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Honduras, <=50K
62, Private, 10th, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,10, Germany, <=50K
32, Local-gov, Masters, Divorced, Transport-moving, Own-child, White, Female,0,0,40, Nicaragua, >50K
46, Private, HS-grad, Divorced, Other-service, Wife, White, Female,0,0,40, Italy, >50K
27, Self-emp-inc, HS-grad, Never-married, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,45, India, <=50K
30, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,44, Peru, <=50K
