,type,this_epoch,total_epochs,batch_num,loss
1,epoch,1,1250,1,206852.34
3,epoch,2,1250,1,127256.6
5,epoch,3,1250,1,75714.67
7,epoch,4,1250,1,50074.98
9,epoch,5,1250,1,43790.633
11,epoch,6,1250,1,47359.188
13,epoch,7,1250,1,51621.14
15,epoch,8,1250,1,53588.652
17,epoch,9,1250,1,53019.77
19,epoch,10,1250,1,50792.957
21,epoch,11,1250,1,48184.383
23,epoch,12,1250,1,46178.727
25,epoch,13,1250,1,44841.715
27,epoch,14,1250,1,44125.203
29,epoch,15,1250,1,43928.543
31,epoch,16,1250,1,43965.43
33,epoch,17,1250,1,43962.27
35,epoch,18,1250,1,43720.316
37,epoch,19,1250,1,43357.76
39,epoch,20,1250,1,43139.582
41,epoch,21,1250,1,43165.188
43,epoch,22,1250,1,43361.004
45,epoch,23,1250,1,43416.086
47,epoch,24,1250,1,43230.566
49,epoch,25,1250,1,42870.574
51,epoch,26,1250,1,42419.754
53,epoch,27,1250,1,42120.066
55,epoch,28,1250,1,41937.348
57,epoch,29,1250,1,41739.043
59,epoch,30,1250,1,41586.363
61,epoch,31,1250,1,41386.234
63,epoch,32,1250,1,41118.023
65,epoch,33,1250,1,40884.49
67,epoch,34,1250,1,40664.832
69,epoch,35,1250,1,40470.52
71,epoch,36,1250,1,40275.45
73,epoch,37,1250,1,39987.777
75,epoch,38,1250,1,39597.152
77,epoch,39,1250,1,39238.49
79,epoch,40,1250,1,39101.945
81,epoch,41,1250,1,39048.242
83,epoch,42,1250,1,38945.203
85,epoch,43,1250,1,38743.293
87,epoch,44,1250,1,38427.168
89,epoch,45,1250,1,38092.434
91,epoch,46,1250,1,37872.688
93,epoch,47,1250,1,37765.184
95,epoch,48,1250,1,37667.062
97,epoch,49,1250,1,37493.68
99,epoch,50,1250,1,37247.55
101,epoch,51,1250,1,36997.355
103,epoch,52,1250,1,36789.703
105,epoch,53,1250,1,36609.086
107,epoch,54,1250,1,36431.25
109,epoch,55,1250,1,36244.125
111,epoch,56,1250,1,36052.586
113,epoch,57,1250,1,35864.953
115,epoch,58,1250,1,35665.246
117,epoch,59,1250,1,35454.246
119,epoch,60,1250,1,35259.457
121,epoch,61,1250,1,35077.027
123,epoch,62,1250,1,34880.59
125,epoch,63,1250,1,34678.375
127,epoch,64,1250,1,34489.945
129,epoch,65,1250,1,34301.31
131,epoch,66,1250,1,34103.62
133,epoch,67,1250,1,33911.453
135,epoch,68,1250,1,33718.332
137,epoch,69,1250,1,33515.875
139,epoch,70,1250,1,33317.72
141,epoch,71,1250,1,33124.92
143,epoch,72,1250,1,32924.055
145,epoch,73,1250,1,32715.293
147,epoch,74,1250,1,32487.885
149,epoch,75,1250,1,32238.559
151,epoch,76,1250,1,32029.266
153,epoch,77,1250,1,31829.41
155,epoch,78,1250,1,31602.121
157,epoch,79,1250,1,31363.725
159,epoch,80,1250,1,31165.645
161,epoch,81,1250,1,30956.97
163,epoch,82,1250,1,30725.406
165,epoch,83,1250,1,30489.89
167,epoch,84,1250,1,30282.395
169,epoch,85,1250,1,30064.682
171,epoch,86,1250,1,29828.414
173,epoch,87,1250,1,29588.814
175,epoch,88,1250,1,29362.74
177,epoch,89,1250,1,29116.367
179,epoch,90,1250,1,28851.008
181,epoch,91,1250,1,28570.72
183,epoch,92,1250,1,28307.387
185,epoch,93,1250,1,28084.86
187,epoch,94,1250,1,27901.959
189,epoch,95,1250,1,27674.416
191,epoch,96,1250,1,27420.729
193,epoch,97,1250,1,27166.434
195,epoch,98,1250,1,26933.477
197,epoch,99,1250,1,26724.205
199,epoch,100,1250,1,26496.092
201,epoch,101,1250,1,26267.598
203,epoch,102,1250,1,26031.18
205,epoch,103,1250,1,25800.285
207,epoch,104,1250,1,25561.486
209,epoch,105,1250,1,25303.756
211,epoch,106,1250,1,25041.352
213,epoch,107,1250,1,24771.686
215,epoch,108,1250,1,24533.258
217,epoch,109,1250,1,24333.67
219,epoch,110,1250,1,24126.883
221,epoch,111,1250,1,23902.04
223,epoch,112,1250,1,23668.76
225,epoch,113,1250,1,23443.564
227,epoch,114,1250,1,23227.117
229,epoch,115,1250,1,23008.22
231,epoch,116,1250,1,22787.357
233,epoch,117,1250,1,22568.416
235,epoch,118,1250,1,22354.143
237,epoch,119,1250,1,22145.57
239,epoch,120,1250,1,21936.396
241,epoch,121,1250,1,21724.451
243,epoch,122,1250,1,21516.887
245,epoch,123,1250,1,21318.307
247,epoch,124,1250,1,21126.543
249,epoch,125,1250,1,20937.012
251,epoch,126,1250,1,20748.973
253,epoch,127,1250,1,20564.47
255,epoch,128,1250,1,20382.482
257,epoch,129,1250,1,20201.693
259,epoch,130,1250,1,20022.941
261,epoch,131,1250,1,19849.3
263,epoch,132,1250,1,19679.068
265,epoch,133,1250,1,19509.908
267,epoch,134,1250,1,19340.508
269,epoch,135,1250,1,19173.918
271,epoch,136,1250,1,19012.416
273,epoch,137,1250,1,18857.586
275,epoch,138,1250,1,18715.338
277,epoch,139,1250,1,18624.045
279,epoch,140,1250,1,18607.16
281,epoch,141,1250,1,18616.988
283,epoch,142,1250,1,18160.018
285,epoch,143,1250,1,17989.719
287,epoch,144,1250,1,18041.79
289,epoch,145,1250,1,17691.89
291,epoch,146,1250,1,17543.89
293,epoch,147,1250,1,17538.416
295,epoch,148,1250,1,17235.123
297,epoch,149,1250,1,17130.281
299,epoch,150,1250,1,17078.111
301,epoch,151,1250,1,16792.643
303,epoch,152,1250,1,16686.342
305,epoch,153,1250,1,16611.99
307,epoch,154,1250,1,16325.399
309,epoch,155,1250,1,16161.873
311,epoch,156,1250,1,16051.102
313,epoch,157,1250,1,15770.013
315,epoch,158,1250,1,15587.606
317,epoch,159,1250,1,15541.325
319,epoch,160,1250,1,15405.952
321,epoch,161,1250,1,15200.379
323,epoch,162,1250,1,15047.535
325,epoch,163,1250,1,14907.904
327,epoch,164,1250,1,14722.091
329,epoch,165,1250,1,14546.138
331,epoch,166,1250,1,14425.159
333,epoch,167,1250,1,14319.451
335,epoch,168,1250,1,14173.566
337,epoch,169,1250,1,13997.102
339,epoch,170,1250,1,13829.471
341,epoch,171,1250,1,13673.674
343,epoch,172,1250,1,13500.829
345,epoch,173,1250,1,13315.615
347,epoch,174,1250,1,13146.127
349,epoch,175,1250,1,12987.031
351,epoch,176,1250,1,12844.592
353,epoch,177,1250,1,12724.012
355,epoch,178,1250,1,12615.326
357,epoch,179,1250,1,12525.685
359,epoch,180,1250,1,12452.067
361,epoch,181,1250,1,12411.321
363,epoch,182,1250,1,12272.883
365,epoch,183,1250,1,12103.729
367,epoch,184,1250,1,11906.301
369,epoch,185,1250,1,11726.169
371,epoch,186,1250,1,11535.536
373,epoch,187,1250,1,11355.572
375,epoch,188,1250,1,11203.803
377,epoch,189,1250,1,11086.642
379,epoch,190,1250,1,11012.725
381,epoch,191,1250,1,10894.756
383,epoch,192,1250,1,10741.843
385,epoch,193,1250,1,10618.598
387,epoch,194,1250,1,10517.225
389,epoch,195,1250,1,10428.43
391,epoch,196,1250,1,10345.295
393,epoch,197,1250,1,10216.926
395,epoch,198,1250,1,10074.332
397,epoch,199,1250,1,9934.192
399,epoch,200,1250,1,9811.786
401,epoch,201,1250,1,9722.409
403,epoch,202,1250,1,9646.925
405,epoch,203,1250,1,9564.363
407,epoch,204,1250,1,9469.18
409,epoch,205,1250,1,9365.867
411,epoch,206,1250,1,9218.801
413,epoch,207,1250,1,9079.841
415,epoch,208,1250,1,8966.44
417,epoch,209,1250,1,8871.841
419,epoch,210,1250,1,8789.353
421,epoch,211,1250,1,8712.655
423,epoch,212,1250,1,8633.182
425,epoch,213,1250,1,8526.36
427,epoch,214,1250,1,8407.189
429,epoch,215,1250,1,8285.327
431,epoch,216,1250,1,8173.708
433,epoch,217,1250,1,8069.3813
435,epoch,218,1250,1,7970.1895
437,epoch,219,1250,1,7875.6436
439,epoch,220,1250,1,7786.3
441,epoch,221,1250,1,7708.1973
443,epoch,222,1250,1,7664.609
445,epoch,223,1250,1,7738.393
447,epoch,224,1250,1,8122.942
449,epoch,225,1250,1,9037.498
451,epoch,226,1250,1,8356.568
453,epoch,227,1250,1,7396.153
455,epoch,228,1250,1,7667.923
457,epoch,229,1250,1,7450.6914
459,epoch,230,1250,1,7272.8047
461,epoch,231,1250,1,7365.42
463,epoch,232,1250,1,6995.1797
465,epoch,233,1250,1,7217.9165
467,epoch,234,1250,1,6801.5034
469,epoch,235,1250,1,6892.2686
471,epoch,236,1250,1,6619.453
473,epoch,237,1250,1,6587.411
475,epoch,238,1250,1,6564.666
477,epoch,239,1250,1,6339.3154
479,epoch,240,1250,1,6428.0073
481,epoch,241,1250,1,6155.731
483,epoch,242,1250,1,6196.4775
485,epoch,243,1250,1,5985.87
487,epoch,244,1250,1,6028.915
