laufkont laufzeit moral verw hoehe sparkont beszeit rate famges buerge wohnzeit verm alter weitkred wohn bishkred beruf pers telef gastarb kredit
4 48 2 6 3616 5 3 4 3 1 2 1 38 3 2 1 3 2 1 2 0
2 15 0 0 1590 2 2 2 2 1 1 1 26 3 2 2 2 2 1 2 0
2 28 2 0 3181 2 4 2 2 1 4 3 21 3 1 1 3 2 1 2 0
4 36 2 2 4356 5 3 2 3 1 2 2 32 3 2 1 4 2 2 2 1
4 24 4 3 1982 1 4 2 3 1 2 2 30 3 2 2 2 2 1 1 1
1 36 2 3 2142 1 4 2 3 1 2 3 24 3 2 2 3 1 2 2 0
2 24 1 3 3857 1 5 3 3 1 1 3 43 3 3 1 3 2 2 2 0
4 12 2 3 811 5 2 4 2 1 1 3 21 3 2 1 3 2 2 2 1
2 6 2 3 660 1 5 4 2 1 1 2 29 1 2 1 2 2 1 2 1
2 12 2 0 6313 5 1 2 3 1 3 4 52 3 3 1 4 2 2 2 0
4 24 2 1 2424 3 3 2 2 1 4 3 28 3 2 1 3 2 2 2 1
2 6 4 6 902 2 4 2 2 3 3 2 39 2 2 2 2 2 1 2 1
4 18 0 2 3208 1 2 2 3 1 1 2 26 3 2 2 3 2 1 2 0
4 9 3 3 1391 1 4 3 4 1 2 3 27 3 2 2 3 2 2 2 1
1 9 4 0 729 1 5 4 3 1 4 4 62 3 2 3 3 2 2 1 1
1 6 2 0 1371 5 1 4 2 1 3 3 74 1 2 1 4 2 2 2 1
4 18 3 0 6201 2 5 3 3 1 4 2 40 1 1 2 4 1 2 2 0
4 12 3 3 5948 1 3 4 3 1 2 3 28 3 2 2 4 2 2 2 0
4 14 3 6 1236 2 5 4 3 1 4 4 40 3 3 2 3 2 1 2 0
2 6 3 3 997 1 5 3 3 1 4 3 28 1 2 1 3 1 1 2 1
4 15 4 3 950 1 2 3 2 1 2 3 30 3 2 1 4 2 1 2 1
4 48 4 1 7426 4 5 4 3 1 2 2 46 2 2 2 3 1 2 2 1
1 24 2 1 2670 3 3 2 2 1 4 4 26 3 1 1 3 2 1 2 1
4 24 2 3 1364 1 3 3 3 1 1 2 28 3 2 1 3 2 1 2 1
4 24 4 3 1622 1 4 4 3 1 2 3 33 3 2 2 3 2 2 2 1
1 24 3 0 1382 4 4 4 3 1 4 3 23 3 1 2 3 2 1 2 0
1 18 2 9 1800 1 2 4 2 1 4 3 25 3 1 2 3 2 1 2 0
2 12 1 2 1382 1 5 4 3 1 3 2 26 3 2 3 3 2 1 2 1
2 12 2 0 758 1 4 3 2 3 4 2 23 3 1 1 2 2 1 2 1
1 12 4 6 1449 1 5 4 3 1 4 4 66 1 3 2 1 1 2 2 1
2 24 2 0 2601 1 3 2 2 1 4 1 20 3 1 1 2 2 2 2 0
1 24 3 3 1546 1 2 4 2 1 3 1 29 2 1 1 4 2 2 2 0
4 18 2 3 3983 1 2 3 2 1 3 3 32 3 1 1 3 2 2 2 1
4 18 4 0 12512 5 5 4 3 1 4 4 30 3 3 1 3 2 2 2 0
1 12 4 1 4511 1 5 3 3 1 3 4 43 3 2 2 4 2 2 2 0
4 21 2 1 3111 1 5 1 2 1 4 3 36 3 2 2 4 2 2 2 1
4 24 2 9 2282 1 5 3 3 1 2 3 35 1 2 2 3 2 2 2 0
2 6 2 3 457 1 4 3 4 3 2 1 28 1 1 1 2 2 1 2 1
4 9 4 2 2333 1 4 2 2 1 4 2 31 3 2 2 3 2 1 1 1
2 12 2 3 2769 1 2 1 3 1 4 3 27 3 2 1 3 2 1 2 1
3 12 2 0 671 3 4 2 4 1 1 3 25 3 2 1 2 1 1 2 0
1 21 2 2 1743 1 3 3 2 1 2 1 25 3 2 2 4 2 2 2 0
1 12 1 0 1209 1 3 4 2 1 2 1 24 3 1 1 2 2 1 2 0
2 9 2 1 4751 1 5 2 2 1 4 4 74 1 2 3 4 1 2 2 0
4 6 2 0 2828 2 3 2 3 1 3 3 32 3 2 1 3 2 2 2 1
3 10 4 0 1204 1 5 2 3 1 4 1 32 3 2 2 2 1 1 2 1
1 9 2 3 1351 1 2 2 2 1 4 2 22 2 1 1 3 2 1 2 1
2 12 4 0 2248 1 4 1 2 3 3 3 36 2 1 1 3 2 2 2 1
1 6 4 0 4276 1 2 1 1 1 3 1 44 3 2 2 3 1 1 2 1
1 18 2 3 3219 1 4 4 2 3 3 1 25 3 1 1 3 2 1 2 1
1 6 1 0 14741 1 5 1 3 1 4 4 67 1 2 1 4 1 2 2 0
2 18 2 3 3012 1 2 1 4 1 1 1 25 3 2 1 3 2 1 2 1
4 12 2 3 3069 1 3 2 3 1 4 3 52 3 2 1 3 1 2 2 1
4 12 4 3 707 1 5 4 3 1 4 1 52 3 2 2 3 1 1 2 1
3 18 2 3 2051 1 3 4 4 3 2 1 37 3 2 1 3 2 1 1 0
4 60 2 1 14937 1 4 2 3 1 4 3 21 3 2 1 3 2 2 2 1
1 6 2 0 663 3 1 1 2 1 4 1 54 3 3 1 2 2 2 2 1
3 9 2 3 1355 1 4 3 3 2 4 2 58 3 2 1 3 2 1 2 1
3 24 2 3 2830 5 5 4 3 1 1 4 32 3 2 1 3 2 2 2 1
4 60 4 2 7122 2 2 2 2 1 2 3 24 2 2 1 2 2 1 2 0
1 12 1 2 866 1 4 4 2 1 3 2 21 3 1 1 3 2 1 2 1
2 18 2 9 2406 2 3 4 3 1 3 3 34 3 2 1 3 2 1 2 1
