48, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
49, Private, HS-grad, Divorced, Sales, Husband, Other, Male,0,0,60, Ireland, >50K
68, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,25, England, <=50K
24, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, Other, Male,0,0,32, El-Salvador, <=50K
38, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, United-States, <=50K
31, Private, 1st-4th, Never-married, Prof-specialty, Husband, Black, Female,0,0,40, El-Salvador, <=50K
27, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, Other, Female,0,0,40, Ecuador, <=50K
37, Private, Assoc-voc, Divorced, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, <=50K
57, Private, HS-grad, Separated, Craft-repair, Unmarried, Black, Female,0,0,34, Dominican-Republic, <=50K
39, Local-gov, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, South, <=50K
21, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Female,7687,0,54, South, <=50K
57, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Ireland, <=50K
19, Private, Bachelors, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,25, Nicaragua, >50K
32, Private, Some-college, Never-married, Prof-specialty, Husband, Other, Female,0,0,50, Canada, <=50K
57, Self-emp-not-inc, HS-grad, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,30, Cuba, <=50K
18, Private, Some-college, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, Poland, <=50K
40, Private, HS-grad, Divorced, Transport-moving, Unmarried, Black, Female,0,0,40, Vietnam, <=50K
55, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Columbia, >50K
57, Private, HS-grad, Divorced, Adm-clerical, Husband, Other, Male,0,0,40, Yugoslavia, >50K
25, Private, Assoc-acdm, Married-civ-spouse, Protective-serv, Not-in-family, Asian-Pac-Islander, Female,0,0,60, Japan, >50K
48, Private, Bachelors, Widowed, Handlers-cleaners, Husband, Black, Male,0,0,3, Yugoslavia, <=50K
31, Federal-gov, HS-grad, Never-married, Craft-repair, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
60, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,60, Jamaica, >50K
59, Self-emp-not-inc, Some-college, Divorced, Protective-serv, Husband, White, Female,0,0,60, United-States, <=50K
36, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,40, China, <=50K
30, Private, Bachelors, Married-spouse-absent, Exec-managerial, Not-in-family, Black, Female,0,0,40, El-Salvador, <=50K
66, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,8932,0,50, Dominican-Republic, >50K
45, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,40, Germany, <=50K
47, Private, HS-grad, Widowed, Adm-clerical, Husband, Black, Female,0,0,45, Cambodia, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Canada, >50K
56, State-gov, Some-college, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
22, Private, Some-college, Never-married, Exec-managerial, Own-child, Black, Male,0,0,48, Thailand, <=50K
23, Private, Some-college, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,48, Scotland, <=50K
24, Self-emp-inc, Some-college, Never-married, Sales, Husband, Black, Male,0,0,85, El-Salvador, <=50K
34, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,50, Guatemala, <=50K
25, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,32, Guatemala, <=50K
47, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, Ecuador, <=50K
27, Private, Bachelors, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
58, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,30, Nicaragua, >50K
32, Local-gov, Assoc-voc, Never-married, Adm-clerical, Own-child, Black, Male,0,0,50, Japan, >50K
22, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,50, Japan, <=50K
37, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
41, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,52, Mexico, <=50K
46, Private, Assoc-acdm, Divorced, Machine-op-inspct, Other-relative, Black, Male,0,0,35, Poland, >50K
39, Federal-gov, 7th-8th, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,45, England, <=50K
45, Local-gov, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Black, Female,0,0,24, Hong, <=50K
45, Federal-gov, HS-grad, Separated, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,60, Nicaragua, >50K
61, Self-emp-not-inc, Assoc-acdm, Widowed, Prof-specialty, Wife, Black, Male,0,0,40, Japan, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,15024,0,54, Honduras, >50K
50, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, Black, Female,7687,0,45, Yugoslavia, >50K
35, Private, Assoc-voc, Divorced, Exec-managerial, Husband, Other, Male,0,1902,50, Cuba, >50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,40, Ecuador, <=50K
61, Self-emp-not-inc, 9th, Widowed, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,20, India, <=50K
26, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
30, State-gov, HS-grad, Never-married, Craft-repair, Husband, Black, Male,0,0,40, Cuba, >50K
42, Private, 10th, Never-married, Tech-support, Not-in-family, Other, Female,0,0,40, Jamaica, <=50K
35, Private, HS-grad, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Japan, >50K
52, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Taiwan, >50K
46, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,60, Thailand, <=50K
45, Private, 1st-4th, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,60, Ecuador, <=50K
45, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
45, Private, HS-grad, Divorced, Craft-repair, Husband, Other, Female,0,0,50, Yugoslavia, >50K
52, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,50, Taiwan, >50K
42, Private, Masters, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,20, Greece, <=50K
54, Private, HS-grad, Divorced, Other-service, Unmarried, White, Male,0,0,35, Poland, <=50K
41, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,44, Haiti, >50K
41, Private, Assoc-acdm, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,45, Puerto-Rico, <=50K
40, Federal-gov, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,45, Jamaica, <=50K
35, Private, 7th-8th, Never-married, Adm-clerical, Husband, White, Male,0,0,40, India, <=50K
45, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,64, France, <=50K
50, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Germany, <=50K
35, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, Ireland, <=50K
54, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Other, Male,0,0,40, Japan, >50K
23, Private, 10th, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,15, Columbia, <=50K
29, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, <=50K
30, Private, Doctorate, Divorced, Craft-repair, Wife, Other, Female,0,0,40, Ecuador, <=50K
58, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Taiwan, <=50K
22, Private, HS-grad, Never-married, Transport-moving, Own-child, Amer-Indian-Eskimo, Male,0,0,50, Cuba, <=50K
22, Private, Bachelors, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
44, Private, 9th, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, South, >50K
46, Local-gov, 9th, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
44, Private, Some-college, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
63, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Honduras, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, Ireland, >50K
27, Private, Bachelors, Divorced, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,33, United-States, <=50K
36, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, <=50K
59, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Other, Female,0,0,40, Columbia, <=50K
49, Private, Doctorate, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, China, >50K
45, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, Black, Female,0,0,40, Hong, <=50K
52, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,15024,0,50, Taiwan, >50K
45, Local-gov, HS-grad, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Male,99999,0,40, Guatemala, >50K
39, State-gov, HS-grad, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,40, Guatemala, <=50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,50, Trinadad&Tobago, <=50K
31, Private, HS-grad, Married-civ-spouse, Protective-serv, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
39, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, England, <=50K
20, Private, HS-grad, Never-married, Other-service, Unmarried, Other, Female,0,0,20, Taiwan, <=50K
57, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,42, Taiwan, <=50K
34, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, Thailand, <=50K
20, Private, HS-grad, Never-married, Other-service, Husband, Other, Female,0,0,35, Scotland, <=50K
41, Private, HS-grad, Never-married, Tech-support, Husband, White, Female,0,0,35, France, >50K
