value,frequency,column
4,0.31875,laufkont
2,0.2525,laufkont
1,0.23875,laufkont
3,0.19,laufkont
2,0.51,moral
4,0.295,moral
3,0.09875,moral
1,0.06125,moral
0,0.035,moral
3,0.2775,verw
0,0.25125,verw
2,0.19375,verw
1,0.11875,verw
9,0.11,verw
6,0.02875,verw
4,0.01,verw
10,0.00625,verw
5,0.00375,verw
1,0.3725,sparkont
5,0.1925,sparkont
2,0.17,sparkont
3,0.13875,sparkont
4,0.12625,sparkont
3,0.3025,beszeit
5,0.26,beszeit
2,0.1925,beszeit
4,0.18625,beszeit
1,0.05875,beszeit
4,0.47,rate
2,0.23,rate
3,0.1575,rate
1,0.1425,rate
3,0.37625,famges
2,0.29625,famges
4,0.16625,famges
1,0.16125,famges
1,0.9,buerge
3,0.0575,buerge
2,0.0425,buerge
4,0.41875,wohnzeit
2,0.28625,wohnzeit
1,0.1525,wohnzeit
3,0.1425,wohnzeit
4,0.26875,verm
3,0.2675,verm
1,0.24875,verm
2,0.215,verm
3,0.795,weitkred
1,0.1475,weitkred
2,0.0575,weitkred
2,0.47875,wohn
1,0.2875,wohn
3,0.23375,wohn
1,0.60625,bishkred
2,0.335,bishkred
3,0.045,bishkred
4,0.01375,bishkred
3,0.59875,beruf
2,0.2075,beruf
4,0.1725,beruf
1,0.02125,beruf
2,0.81375,pers
1,0.18625,pers
1,0.595,telef
2,0.405,telef
2,0.6925,gastarb
1,0.3075,gastarb
1,0.69875,kredit
0,0.30125,kredit
