value,frequency,column
Male,0.5474068071312804,sex
Female,0.45259319286871963,sex
Greater than 45,0.34440842787682335,age_cat
Less than 25,0.330226904376013,age_cat
25 - 45,0.3253646677471637,age_cat
African-American,0.2013776337115073,race
Caucasian,0.17848460291734197,race
Native American,0.16592382495948135,race
Hispanic,0.15863047001620745,race
Other,0.1507293354943274,race
Asian,0.14485413290113452,race
F,0.6422204213938412,c_charge_degree
M,0.35777957860615883,c_charge_degree
0,0.5149918962722853,is_recid
1,0.48500810372771475,is_recid
Low,0.5490275526742301,score_text
Medium,0.2625607779578606,score_text
High,0.18841166936790923,score_text
0,0.5439627228525121,two_year_recid
1,0.4560372771474878,two_year_recid
