,type,this_epoch,total_epochs,batch_num,loss
48,epoch,1,50,48,57575.28
97,epoch,2,50,48,43579.17
146,epoch,3,50,48,42000.453
195,epoch,4,50,48,38954.9
244,epoch,5,50,48,36559.53
293,epoch,6,50,48,33767.75
342,epoch,7,50,48,31045.445
391,epoch,8,50,48,28478.512
440,epoch,9,50,48,25798.59
489,epoch,10,50,48,23386.234
538,epoch,11,50,48,20293.861
587,epoch,12,50,48,17071.389
636,epoch,13,50,48,15518.912
685,epoch,14,50,48,14616.887
734,epoch,15,50,48,13991.596
783,epoch,16,50,48,13447.542
832,epoch,17,50,48,12958.52
881,epoch,18,50,48,12543.413
930,epoch,19,50,48,12386.054
979,epoch,20,50,48,12195.808
1028,epoch,21,50,48,11920.417
1077,epoch,22,50,48,11734.464
1126,epoch,23,50,48,11508.227
1175,epoch,24,50,48,11327.043
1224,epoch,25,50,48,11245.448
1273,epoch,26,50,48,9958.425
1322,epoch,27,50,48,7002.1265
1371,epoch,28,50,48,5374.2017
1420,epoch,29,50,48,2213.9792
1469,epoch,30,50,48,904.8502
1518,epoch,31,50,48,561.62964
1567,epoch,32,50,48,503.91913
1616,epoch,33,50,48,412.4875
1665,epoch,34,50,48,386.65805
1714,epoch,35,50,48,371.48483
1763,epoch,36,50,48,407.5007
1812,epoch,37,50,48,338.54245
1861,epoch,38,50,48,321.4486
1910,epoch,39,50,48,356.91443
1959,epoch,40,50,48,300.04822
2008,epoch,41,50,48,295.36255
2057,epoch,42,50,48,297.26672
2106,epoch,43,50,48,284.34705
2155,epoch,44,50,48,283.48267
2204,epoch,45,50,48,272.13205
2253,epoch,46,50,48,278.219
2302,epoch,47,50,48,269.21423
2351,epoch,48,50,48,278.08914
2400,epoch,49,50,48,272.37946
2449,epoch,50,50,48,257.94867
