laufkont laufzeit moral verw hoehe sparkont beszeit rate famges buerge wohnzeit verm alter weitkred wohn bishkred beruf pers telef gastarb kredit
4 48 4 3 6174 3 5 4 3 1 2 4 30 3 2 1 4 1 2 2 1
1 18 1 0 1444 5 4 4 3 1 4 3 32 1 3 2 2 1 1 2 0
4 48 2 1 10291 5 5 4 1 1 3 3 37 3 2 1 3 1 2 2 1
4 6 2 3 1740 5 4 3 3 1 2 2 51 3 3 1 3 1 1 1 1
1 24 1 9 3238 1 4 4 3 1 2 2 31 2 1 4 3 2 2 1 0
2 12 2 0 1282 1 2 2 4 1 1 1 37 1 2 1 2 2 1 1 0
1 12 1 3 727 2 2 4 2 1 1 1 33 3 3 1 2 2 2 2 0
3 21 3 3 1794 3 3 3 1 1 2 3 25 3 1 2 3 2 2 2 0
3 10 2 2 1937 2 5 4 3 1 4 3 38 3 1 1 3 2 2 2 1
2 15 4 1 1299 1 5 4 3 1 4 4 38 1 3 1 3 2 1 2 1
2 9 2 4 1107 2 5 2 2 1 4 1 49 3 2 1 3 2 1 2 1
4 18 4 9 1308 1 2 4 2 2 1 2 27 1 1 2 3 2 1 2 1
4 12 4 3 1005 3 5 4 3 1 4 3 35 3 2 2 3 2 1 1 1
3 24 2 3 1258 2 3 3 4 1 3 4 57 3 2 1 2 2 1 2 1
2 18 2 0 1979 1 4 2 2 1 3 3 23 3 1 1 2 2 2 1 1
1 24 4 1 6759 1 1 2 3 1 4 4 75 1 2 2 4 2 2 1 1
2 12 1 3 617 4 2 4 2 1 1 1 26 1 1 1 2 2 1 2 0
4 30 2 1 4740 4 4 3 1 1 1 4 24 3 2 1 4 2 1 2 1
4 24 3 1 7739 3 4 1 1 1 4 2 29 3 2 2 3 2 1 2 1
1 36 3 9 8271 3 3 2 3 3 3 2 26 2 2 1 3 1 1 1 0
1 15 2 6 390 1 2 4 2 1 4 3 23 3 2 1 3 2 2 2 0
2 36 3 9 4455 1 3 3 3 1 2 1 30 1 1 2 3 2 2 2 0
1 9 1 0 1441 1 1 3 3 1 2 4 27 3 2 1 4 2 2 2 0
4 12 3 9 1185 1 3 2 3 1 2 1 27 3 1 2 3 2 1 1 1
4 24 3 9 2326 2 3 4 2 1 2 4 44 3 2 4 3 2 2 2 1
1 24 2 2 4007 5 3 2 4 1 3 3 27 3 2 1 3 2 1 1 1
1 36 4 9 5744 1 3 3 1 1 4 3 34 3 2 2 3 2 2 2 1
2 24 2 3 2043 1 2 3 4 1 1 2 22 3 2 1 3 2 2 1 1
1 24 1 0 1370 1 4 4 4 1 3 3 40 1 2 1 4 2 2 2 0
2 12 4 3 1927 5 4 4 3 1 2 2 31 3 2 1 3 1 2 1 1
4 18 3 3 1449 4 5 4 3 1 4 1 49 3 2 1 3 1 1 2 1
2 12 2 3 2149 4 4 3 3 1 4 2 34 3 2 1 3 2 1 2 1
2 12 4 0 2351 1 5 1 2 1 4 3 36 3 1 1 4 2 2 2 1
2 27 4 9 5332 1 5 2 3 1 4 3 50 3 2 2 3 2 2 2 0
2 12 4 0 1495 2 5 2 3 1 1 4 38 3 2 2 2 1 1 2 1
2 24 2 3 1376 3 5 3 2 1 2 4 47 3 3 1 4 2 1 1 1
2 36 2 9 12616 1 5 3 3 1 4 4 47 1 3 1 3 1 2 2 0
1 30 2 0 2210 1 3 4 2 1 2 1 24 1 1 1 3 2 1 1 0
3 12 4 3 1441 1 5 4 3 1 4 1 54 3 2 2 3 2 1 1 1
1 27 2 3 3408 1 3 2 4 1 2 4 27 3 2 1 3 2 1 1 1
4 18 2 3 3283 5 3 1 4 1 1 3 24 3 1 1 3 2 1 2 0
1 18 1 0 2234 1 3 4 3 1 2 1 33 1 3 2 3 2 1 2 0
1 36 2 0 5842 1 4 2 3 1 2 3 31 3 1 1 3 2 2 2 1
1 24 2 1 2751 1 4 2 2 1 4 1 26 3 1 3 3 2 1 2 1
4 8 4 0 1154 1 5 3 3 1 4 4 50 1 3 2 4 1 2 2 0
1 15 2 3 1053 1 2 4 2 1 2 1 27 3 2 1 3 2 1 2 1
1 60 2 6 6312 1 3 3 2 1 4 4 42 2 3 1 3 2 1 2 0
1 24 2 2 3392 1 5 4 2 3 3 2 39 2 1 1 3 2 2 2 0
1 6 1 0 639 1 1 3 1 1 4 4 41 3 3 1 2 2 1 2 1
1 24 2 2 2786 2 3 4 3 1 4 4 22 1 1 1 3 2 2 2 1
1 9 2 0 3757 1 5 1 3 1 4 1 64 3 2 1 2 2 1 2 1
1 24 2 2 1689 1 3 4 2 1 1 3 24 3 3 1 2 2 1 1 1
2 24 2 3 1282 1 2 4 4 1 2 4 32 3 1 1 2 2 1 2 0
4 24 2 2 2977 2 5 2 3 1 4 1 30 1 2 1 3 1 2 2 1
4 10 2 0 2852 5 2 1 4 1 4 1 31 3 1 1 3 2 1 1 1
1 12 1 0 340 1 5 4 3 1 1 3 45 1 2 1 2 2 1 2 1
1 48 2 9 7797 3 2 2 3 1 4 2 37 3 3 1 3 2 1 2 0
4 6 4 1 1292 3 3 2 3 1 3 2 74 3 2 2 2 1 1 2 1
2 9 2 3 2073 3 3 3 3 3 1 2 37 3 2 1 2 1 1 2 1
4 36 2 6 897 4 5 4 3 1 4 3 36 3 2 1 3 1 1 2 1
1 12 0 3 1053 1 3 4 2 1 4 1 49 3 2 2 3 2 1 2 1
2 9 2 0 1553 5 2 4 2 1 2 3 35 3 2 1 2 2 1 2 1
