sex,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count1,days_b_screening_arrest,c_charge_degree,c_charge_desc,is_recid,is_violent_recid,r_charge_desc,priors_count2,score_text,two_year_recid
Female,Greater than 45,Other,0,0,0,2.0,0.0,M,Battery,0,0,,2,Low,0
Female,Greater than 45,Asian,0,0,0,0.0,-1.0,F,Agg Battery Grt/Bod/Harm,1,0,Grand Theft in the 3rd Degree,0,Low,0
Female,25 - 45,African-American,0,0,0,7.0,-1.0,M,Viol Prot Injunc Repeat Viol,1,1,Felony Battery w/Prior Convict,7,Medium,1
Male,Less than 25,African-American,0,0,0,1.0,-1.0,F,Felony Petit Theft,1,0,Petit Theft,1,High,1
Female,25 - 45,Other,0,0,0,0.0,-1.0,M,Battery,1,0,Grand Theft in the 3rd Degree,0,Low,1
Male,25 - 45,Caucasian,0,0,0,3.0,0.0,F,False 911 Call,1,0,,3,Low,0
Male,25 - 45,Caucasian,0,0,0,1.0,0.0,F,arrest case no charge,0,0,,1,Low,0
Male,Less than 25,Other,0,0,0,1.0,0.0,M,Grand Theft (Motor Vehicle),1,0,Operating W/O Valid License,1,Low,1
Female,Less than 25,Other,0,0,0,2.0,-1.0,F,Felony DUI - Enhanced,0,0,,2,Low,0
Male,Greater than 45,Native American,0,0,0,0.0,-1.0,M,Assault,1,1,Grand Theft in the 3rd Degree,0,Low,0
Male,Greater than 45,African-American,0,0,0,0.0,-1.0,F,Poss Cntrft Contr Sub w/Intent,0,0,Grand Theft in the 3rd Degree,0,Low,0
Male,Less than 25,Hispanic,0,0,0,27.930987997918336,-1.0,F,Possession of Cocaine,1,0,Opert With Susp DL 2nd Offens,27,High,1
Male,25 - 45,Other,0,0,0,9.0,0.0,M,arrest case no charge,1,0,Opert With Susp DL 2nd Offens,9,Low,1
Male,25 - 45,Other,0,0,0,9.0,-1.0,F,Throw In Occupied Dwell,0,0,,9,Medium,0
Female,25 - 45,Native American,0,0,0,1.0,-1.0,F,Poss of Firearm by Convic Felo,0,0,,1,Low,0
Female,Less than 25,Caucasian,0,0,0,0.0,0.0,F,False 911 Call,0,0,Grand Theft in the 3rd Degree,0,Medium,0
Male,25 - 45,Asian,0,0,0,0.0,-3.0,F,Driving License Suspended,1,0,Grand Theft in the 3rd Degree,0,Low,1
