value,frequency,column
Male,0.6272285251215559,sex
Female,0.3727714748784441,sex
25 - 45,0.39606969205834686,age_cat
Less than 25,0.30287682333873583,age_cat
Greater than 45,0.30105348460291737,age_cat
African-American,0.23743922204213938,race
Caucasian,0.19813614262560778,race
Hispanic,0.16268233387358186,race
Native American,0.1395867098865478,race
Other,0.13594003241491087,race
Asian,0.12621555915721233,race
F,0.6438411669367909,c_charge_degree
M,0.35615883306320906,c_charge_degree
0,0.515194489465154,is_recid
1,0.48480551053484605,is_recid
Low,0.553484602917342,score_text
Medium,0.25891410048622365,score_text
High,0.18760129659643435,score_text
0,0.5451782820097245,two_year_recid
1,0.45482171799027554,two_year_recid
