25, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
34, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,0,40, Japan, >50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,6728,0,40, Germany, <=50K
34, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, England, <=50K
50, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,50, United-States, >50K
37, Private, 12th, Never-married, Prof-specialty, Husband, Black, Female,0,0,40, England, <=50K
40, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, El-Salvador, <=50K
35, Private, Assoc-voc, Divorced, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, <=50K
37, Private, HS-grad, Never-married, Exec-managerial, Own-child, Black, Female,0,0,40, Ecuador, <=50K
32, Local-gov, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,40, United-States, <=50K
33, Private, 12th, Never-married, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Laos, <=50K
31, Self-emp-inc, Bachelors, Never-married, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Poland, >50K
41, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Canada, <=50K
25, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Other-relative, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Taiwan, <=50K
34, Private, HS-grad, Divorced, Transport-moving, Own-child, Other, Female,0,0,40, Vietnam, <=50K
36, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, Columbia, >50K
38, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, Yugoslavia, >50K
37, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Nicaragua, >50K
48, Private, Bachelors, Never-married, Exec-managerial, Husband, Black, Male,0,0,50, Yugoslavia, <=50K
35, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, El-Salvador, <=50K
56, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,60, Nicaragua, >50K
50, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
34, Private, HS-grad, Divorced, Farming-fishing, Husband, White, Male,0,0,40, Columbia, <=50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,40, England, <=50K
35, Private, Bachelors, Divorced, Protective-serv, Own-child, Other, Male,0,0,40, Ecuador, >50K
39, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Guatemala, <=50K
42, Private, HS-grad, Separated, Adm-clerical, Not-in-family, Black, Female,0,0,40, Canada, <=50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,5178,0,40, Canada, >50K
45, State-gov, Some-college, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,45, Yugoslavia, <=50K
34, Private, Some-college, Never-married, Exec-managerial, Own-child, Other, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Tech-support, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
40, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,5503,0,40, England, <=50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, Honduras, <=50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,6864,0,40, Honduras, >50K
33, State-gov, HS-grad, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
36, Private, Bachelors, Married-civ-spouse, Farming-fishing, Unmarried, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
37, Self-emp-not-inc, Masters, Married-civ-spouse, Protective-serv, Not-in-family, White, Female,0,0,40, Portugal, >50K
37, Local-gov, Assoc-voc, Never-married, Adm-clerical, Own-child, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,5319,0,40, Outlying-US(Guam-USVI-etc), >50K
