value,frequency,column
Male,0.8010534846029174,sex
Female,0.19894651539708266,sex
25 - 45,0.55854943273906,age_cat
Less than 25,0.22508103727714748,age_cat
Greater than 45,0.21636952998379255,age_cat
African-American,0.5131685575364667,race
Caucasian,0.3365072933549433,race
Hispanic,0.08853322528363047,race
Other,0.05976499189627228,race
Asian,0.001012965964343598,race
Native American,0.001012965964343598,race
F,0.6426256077795786,c_charge_degree
M,0.3573743922204214,c_charge_degree
0,0.516612641815235,is_recid
1,0.48338735818476497,is_recid
Low,0.5476094003241491,score_text
Medium,0.2625607779578606,score_text
High,0.1898298217179903,score_text
0,0.5467990275526742,two_year_recid
1,0.45320097244732577,two_year_recid
