,type,this_epoch,total_epochs,batch_num,loss
10,epoch,1,50,10,168253.98
21,epoch,2,50,10,34693.836
32,epoch,3,50,10,12071.555
43,epoch,4,50,10,5784.5264
54,epoch,5,50,10,3825.0168
65,epoch,6,50,10,2929.8152
76,epoch,7,50,10,2351.438
87,epoch,8,50,10,1926.7668
98,epoch,9,50,10,1599.468
109,epoch,10,50,10,1364.7211
120,epoch,11,50,10,1197.2782
131,epoch,12,50,10,1079.1631
142,epoch,13,50,10,987.4211
153,epoch,14,50,10,912.1445
164,epoch,15,50,10,853.92523
175,epoch,16,50,10,806.89276
186,epoch,17,50,10,767.115
197,epoch,18,50,10,732.78705
208,epoch,19,50,10,702.9736
219,epoch,20,50,10,676.11316
230,epoch,21,50,10,651.8948
241,epoch,22,50,10,629.892
252,epoch,23,50,10,610.01654
263,epoch,24,50,10,591.76416
274,epoch,25,50,10,574.9748
285,epoch,26,50,10,559.27655
296,epoch,27,50,10,544.49414
307,epoch,28,50,10,530.64075
318,epoch,29,50,10,517.33636
329,epoch,30,50,10,504.90744
340,epoch,31,50,10,493.36606
351,epoch,32,50,10,482.38312
362,epoch,33,50,10,472.16226
373,epoch,34,50,10,462.57925
384,epoch,35,50,10,453.4944
395,epoch,36,50,10,444.96802
406,epoch,37,50,10,436.9563
417,epoch,38,50,10,429.3216
428,epoch,39,50,10,422.0396
439,epoch,40,50,10,414.93463
450,epoch,41,50,10,408.4802
461,epoch,42,50,10,402.24857
472,epoch,43,50,10,396.32654
483,epoch,44,50,10,390.66592
494,epoch,45,50,10,385.24155
505,epoch,46,50,10,380.0367
516,epoch,47,50,10,375.07834
527,epoch,48,50,10,370.19064
538,epoch,49,50,10,365.70535
549,epoch,50,50,10,361.3118
