,type,this_epoch,total_epochs,batch_num,loss
10,epoch,1,50,10,172036.98
21,epoch,2,50,10,35332.086
32,epoch,3,50,10,12254.687
43,epoch,4,50,10,5954.031
54,epoch,5,50,10,4019.7036
65,epoch,6,50,10,3043.1628
76,epoch,7,50,10,2490.0166
87,epoch,8,50,10,2074.7954
98,epoch,9,50,10,1746.0312
109,epoch,10,50,10,1493.4432
120,epoch,11,50,10,1300.6577
131,epoch,12,50,10,1156.7717
142,epoch,13,50,10,1054.5668
153,epoch,14,50,10,981.2104
164,epoch,15,50,10,924.6346
175,epoch,16,50,10,878.26935
186,epoch,17,50,10,839.03125
197,epoch,18,50,10,805.3014
208,epoch,19,50,10,775.5529
219,epoch,20,50,10,749.04315
230,epoch,21,50,10,725.142
241,epoch,22,50,10,703.4016
252,epoch,23,50,10,683.1979
263,epoch,24,50,10,664.7653
274,epoch,25,50,10,647.4836
285,epoch,26,50,10,631.65735
296,epoch,27,50,10,616.83856
307,epoch,28,50,10,603.0234
318,epoch,29,50,10,590.0673
329,epoch,30,50,10,577.9683
340,epoch,31,50,10,565.9448
351,epoch,32,50,10,554.86224
362,epoch,33,50,10,544.5368
373,epoch,34,50,10,534.8622
384,epoch,35,50,10,525.6659
395,epoch,36,50,10,516.8657
406,epoch,37,50,10,508.48267
417,epoch,38,50,10,500.73267
428,epoch,39,50,10,492.76788
439,epoch,40,50,10,485.23727
450,epoch,41,50,10,478.2408
461,epoch,42,50,10,471.61212
472,epoch,43,50,10,465.3801
483,epoch,44,50,10,459.4719
494,epoch,45,50,10,453.62848
505,epoch,46,50,10,448.17334
516,epoch,47,50,10,442.8253
527,epoch,48,50,10,437.9059
538,epoch,49,50,10,433.0961
549,epoch,50,50,10,428.7163
