value,frequency,column
 Private,0.742260350615442,work_class
 Self-emp-not-inc,0.08910439719839197,work_class
 Local-gov,0.05918189730200174,work_class
 Self-emp-inc,0.041070910522607654,work_class
 Federal-gov,0.034149778275104646,work_class
 State-gov,0.0333623440673049,work_class
 Without-pay,0.0008703220191470844,work_class
 HS-grad,0.3416635583737411,education
 Some-college,0.25144017572216004,education
 Bachelors,0.14372746487628993,education
 Masters,0.047287496373658255,education
 Assoc-voc,0.04231422769281777,education
 Assoc-acdm,0.03327945625595756,education
 10th,0.02606821666873886,education
 9th,0.025778109329023167,education
 11th,0.023250031082929255,education
 7th-8th,0.016080235401384226,education
 Doctorate,0.015209913382237141,education
 Prof-school,0.014671142608479423,education
 1st-4th,0.007169795681545028,education
 12th,0.005470595548924531,education
 Preschool,0.0034812880765883376,education
 5th-6th,0.0031082929255253017,education
 Married-civ-spouse,0.4693936756599942,marital_status
 Never-married,0.3103734095901198,marital_status
 Divorced,0.16034647105143188,marital_status
 Widowed,0.024534792158813046,marital_status
 Separated,0.023954577479381657,marital_status
 Married-spouse-absent,0.011314186248912098,marital_status
 Married-AF-spouse,8.288781134734137e-05,marital_status
 Craft-repair,0.15790128061668532,occupation
 Adm-clerical,0.13216461519333583,occupation
 Exec-managerial,0.12698412698412698,occupation
 Prof-specialty,0.11513116996145717,occupation
 Sales,0.11003356956359567,occupation
 Other-service,0.08545733349910896,occupation
 Machine-op-inspct,0.07940652327075304,occupation
 Transport-moving,0.057772804509096935,occupation
 Handlers-cleaners,0.04662439388287952,occupation
 Tech-support,0.028886402254548468,occupation
 Farming-fishing,0.027145758216254298,occupation
 Protective-serv,0.024534792158813046,occupation
 Priv-house-serv,0.006465249285092627,occupation
 Armed-Forces,0.0014919806042521448,occupation
 Husband,0.4262920137593767,relationship
 Not-in-family,0.26399767914128225,relationship
 Unmarried,0.12764722947490573,relationship
 Own-child,0.12225952173732853,relationship
 Wife,0.04289444237224916,relationship
 Other-relative,0.01690911351485764,relationship
 White,0.3581996767375357,race
 Asian-Pac-Islander,0.16681172033652453,race
 Black,0.16677027643085085,race
 Amer-Indian-Eskimo,0.15516598284222305,race
 Other,0.15305234365286585,race
 Male,0.5741638692030336,sex
 Female,0.4258361307969663,sex
 United-States,0.2193211488250653,native_country
 Mexico,0.02341580670562394,native_country
 Philippines,0.02105350408222471,native_country
 Peru,0.020887728459530026,native_country
 Thailand,0.020887728459530026,native_country
 Scotland,0.020846284553856356,native_country
 Greece,0.020804840648182686,native_country
 England,0.020721952836835342,native_country
 Italy,0.020639065025488002,native_country
 El-Salvador,0.020597621119814332,native_country
 Hong,0.02051473330846699,native_country
 India,0.02051473330846699,native_country
 Dominican-Republic,0.020348957685772308,native_country
 Vietnam,0.020307513780098638,native_country
 Puerto-Rico,0.020058850346056614,native_country
 Ecuador,0.020058850346056614,native_country
 Nicaragua,0.020017406440382943,native_country
 Germany,0.01985163081768826,native_country
 Honduras,0.019685855194993575,native_country
 Portugal,0.019520079572298895,native_country
 Jamaica,0.01943719176095155,native_country
 Canada,0.01927141613825687,native_country
 Cambodia,0.019188528326909527,native_country
 Yugoslavia,0.019188528326909527,native_country
 Poland,0.019147084421235857,native_country
 Japan,0.019105640515562187,native_country
 Haiti,0.018939864892867503,native_country
 Trinadad&Tobago,0.018898420987193833,native_country
 France,0.018856977081520163,native_country
 Hungary,0.018815533175846492,native_country
 Iran,0.01860831364747814,native_country
 Guatemala,0.018525425836130798,native_country
 Cuba,0.018483981930457125,native_country
 Laos,0.018442538024783454,native_country
 Ireland,0.01802809896804675,native_country
 China,0.01798665506237308,native_country
 South,0.017945211156699406,native_country
 Columbia,0.017903767251025736,native_country
 Outlying-US(Guam-USVI-etc),0.017862323345352066,native_country
 Holand-Netherlands,0.017862323345352066,native_country
 Taiwan,0.017447884288615358,native_country
 <=50K,0.7483526047494716,income
 >50K,0.2516473952505284,income
