value,frequency,column
4,0.435,laufkont
2,0.24125,laufkont
1,0.24125,laufkont
3,0.0825,laufkont
2,0.5175,moral
4,0.33,moral
3,0.07,moral
1,0.045,moral
0,0.0375,moral
0,0.2625,verw
3,0.2575,verw
2,0.185,verw
9,0.09875,verw
1,0.09875,verw
6,0.04625,verw
5,0.03125,verw
10,0.00875,verw
4,0.0075,verw
8,0.00375,verw
1,0.56875,sparkont
5,0.17,sparkont
2,0.12375,sparkont
3,0.07625,sparkont
4,0.06125,sparkont
3,0.34125,beszeit
5,0.2475,beszeit
4,0.18125,beszeit
2,0.1725,beszeit
1,0.0575,beszeit
4,0.4975,rate
2,0.22625,rate
3,0.13875,rate
1,0.1375,rate
3,0.56375,famges
2,0.29875,famges
4,0.0725,famges
1,0.065,famges
1,0.91875,buerge
3,0.06625,buerge
2,0.015,buerge
4,0.42625,wohnzeit
2,0.31,wohnzeit
1,0.13625,wohnzeit
3,0.1275,wohnzeit
3,0.33125,verm
1,0.2575,verm
2,0.22,verm
4,0.19125,verm
3,0.82125,weitkred
1,0.16,weitkred
2,0.01875,weitkred
2,0.71,wohn
1,0.17875,wohn
3,0.11125,wohn
1,0.62,bishkred
2,0.34375,bishkred
3,0.03,bishkred
4,0.00625,bishkred
3,0.65125,beruf
2,0.175,beruf
4,0.1575,beruf
1,0.01625,beruf
2,0.85125,pers
1,0.14875,pers
1,0.6125,telef
2,0.3875,telef
2,0.9275,gastarb
1,0.0725,gastarb
1,0.75,kredit
0,0.25,kredit
