sex,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count1,days_b_screening_arrest,c_charge_degree,c_charge_desc,is_recid,is_violent_recid,r_charge_desc,priors_count2,score_text,two_year_recid
Male,25 - 45,Other,0,0,0,1.0,-1.0,F,Poss Alprazolam W/int Sell/Del,1,1,Battery,1,Low,1
Male,Greater than 45,Caucasian,0,0,0,0.0,-1.0,M,DUI Property Damage/Injury,1,0,,0,Low,0
Female,25 - 45,Caucasian,0,1,0,4.0,-3.0,M,Battery,1,0,Trespass Structure/Conveyance,4,Medium,1
Male,Greater than 45,African-American,0,0,0,2.0,-1.0,M,Susp Drivers Lic 1st Offense,0,0,,2,Low,0
Male,Greater than 45,Other,0,0,0,0.0,0.0,M,Battery,0,0,,0,Low,0
Female,25 - 45,Hispanic,0,0,0,9.0,-1.0,F,Felony Petit Theft,1,0,Grand Theft in the 3rd Degree,9,Medium,1
Female,25 - 45,African-American,0,0,0,25.042495848531896,-1.0,F,Burglary Unoccupied Dwelling,0,0,Possess Cannabis 1000FTSch,25,Medium,0
Female,Less than 25,Other,0,0,0,2.0,-1.0,F,Pos Cannabis For Consideration,0,0,,2,Low,0
Female,Less than 25,Hispanic,0,0,1,3.0,-1.0,F,Grand Theft (Motor Vehicle),1,0,Possess Cannabis 1000FTSch,3,Medium,0
Female,Greater than 45,Other,0,0,0,6.0,-23.0,F,Grand Theft in the 3rd Degree,0,0,,6,Low,0
Male,Greater than 45,African-American,0,0,0,0.0,-1.0,M,Disorderly Conduct,0,0,Petit Theft,0,Low,1
Male,Less than 25,Other,0,0,0,1.0,-1.0,F,Crim Use of Personal ID Info,0,0,,1,Low,0
Male,25 - 45,Other,0,0,0,1.0,-1.0,M,Battery,1,1,Battery,1,Low,1
Female,25 - 45,Other,0,0,0,5.0,-1.0,M,Possess Cannabis/20 Grams Or Less,1,0,Susp Drivers Lic 1st Offense,5,Low,1
Female,25 - 45,Other,0,0,0,6.0,-1.0,M,Battery,0,0,,6,Medium,0
Female,Less than 25,African-American,0,0,3,2.0,-1.0,F,arrest case no charge,1,0,Forge Revoked Expired Credit Card,2,High,1
Female,Less than 25,Caucasian,0,3,0,7.0,-11.0,F,arrest case no charge,1,0,Grand Theft in the 3rd Degree,7,High,1
Male,Greater than 45,Caucasian,0,0,0,0.0,-2.0,F,Aggrav Battery w/Deadly Weapon,0,0,,0,Low,0
Male,25 - 45,Native American,0,0,0,1.0,-1.0,M,Battery,0,0,,1,Low,0
Male,25 - 45,Asian,0,0,0,8.0,-1.0,M,Possess Cannabis/20 Grams Or Less,1,1,Felony Battery,8,High,1
Female,Less than 25,Other,0,0,0,5.0,-1.0,F,arrest case no charge,1,0,Susp Drivers Lic 1st Offense,5,Low,1
Male,25 - 45,Hispanic,0,0,0,2.0,0.0,F,Aggravated Battery / Pregnant,0,0,,2,Medium,0
Male,Less than 25,African-American,0,0,0,0.0,-1.0,F,Possession Of Clonazepam,0,0,,0,Low,0
Male,Greater than 45,Other,0,0,0,1.0,-22.0,M,Solicit To Deliver Cocaine,0,0,,1,Low,0
Male,Less than 25,Hispanic,0,0,0,0.0,-1.0,F,Possession Of Alprazolam,0,0,,0,Low,0
Female,25 - 45,Native American,0,0,0,4.0,-1.0,F,Neglect Child / Bodily Harm,1,0,No Court Susp Petit Theft,4,Low,1
Male,25 - 45,African-American,0,0,0,1.0,-1.0,F,Grand Theft in the 3rd Degree,1,1,Trespass Structure/Conveyance,1,Medium,1
Male,25 - 45,Caucasian,0,2,1,3.0,-3.0,F,Interference with Custody,1,1,Pos Cannabis W/Intent Sel/Del,3,High,1
Male,25 - 45,Asian,0,0,0,3.0,0.0,M,Assault,1,1,Battery on a Person Over 65,3,Low,1
Female,Greater than 45,Caucasian,0,0,0,6.0,-26.0,F,False Bomb Report,0,0,,6,Low,0
Female,Greater than 45,Caucasian,0,0,0,4.0,-25.0,F,Battery on Law Enforc Officer,0,0,Murder in 2nd Degree,4,Low,0
Male,Less than 25,Native American,0,0,0,0.0,0.0,F,Felony Driving While Lic Suspd,1,0,Petit Theft Habitual Offender,0,Medium,1
Female,Greater than 45,Caucasian,0,1,2,1.0,0.0,M,Battery,1,0,Petit Theft,1,Medium,1
Female,25 - 45,African-American,0,0,0,5.0,-1.0,M,DUI Property Damage/Injury,1,0,,5,Medium,0
Female,Greater than 45,African-American,0,0,0,6.0,-1.0,M,arrest case no charge,1,0,Unlaw Malic Strike K9/Horses,6,High,1
Female,Greater than 45,Asian,0,0,0,11.0,0.0,M,Battery,0,0,,11,Medium,0
Female,Greater than 45,Caucasian,0,0,0,12.0,-1.0,F,Pos Cannabis For Consideration,1,0,Theft/To Deprive,12,High,1
Male,Greater than 45,Native American,0,0,0,0.0,0.0,F,Grand Theft in the 3rd Degree,0,0,,0,Low,0
Male,Less than 25,Native American,0,0,0,0.0,-1.0,M,Battery,1,0,Resist/Obstruct W/O Violence,0,Low,0
Female,25 - 45,Asian,0,0,0,2.0,-1.0,M,Battery,0,0,,2,Medium,0
Female,25 - 45,African-American,0,0,0,13.0,-1.0,F,Driving While License Revoked,1,0,Possession Of Methamphetamine,13,High,1
Female,Less than 25,Hispanic,0,0,0,3.0,0.0,F,Fail To Redeliv Hire/Leas Prop,1,0,Resist/Obstruct W/O Violence,3,Medium,1
Female,Greater than 45,Caucasian,0,0,0,7.0,-8.0,M,Viol Injunct Domestic Violence,1,0,Aggrav Stalking After Injunctn,7,Low,0
Male,25 - 45,African-American,0,0,0,1.0,-6.0,F,arrest case no charge,0,0,,1,Low,0
Female,Less than 25,Hispanic,0,0,0,1.0,0.0,M,Consume Alcoholic Bev Pub,0,0,,1,Low,0
Male,Less than 25,Native American,0,0,0,0.0,-1.0,F,Battery on Law Enforc Officer,0,0,,0,Low,0
Female,Greater than 45,Native American,0,0,0,1.0,-1.0,F,arrest case no charge,0,0,,1,Low,0
Male,Greater than 45,African-American,0,0,0,1.0,0.0,F,Poss Alprazolam W/int Sell/Del,0,0,,1,Low,0
Male,Less than 25,Other,0,0,0,0.0,-1.0,M,Battery,0,0,,0,Low,0
Female,Less than 25,African-American,0,0,1,1.0,0.0,F,Fail To Redeliv Hire/Leas Prop,1,0,Operating W/O Valid License,1,Medium,1
Female,Less than 25,Hispanic,1,0,0,1.0,13.234759391057949,F,arrest case no charge,1,0,Grand Theft in the 3rd Degree,1,Medium,1
Male,Less than 25,Native American,0,0,0,1.0,-1.0,F,Grand Theft (Motor Vehicle),1,0,Resist/Obstruct W/O Violence,1,High,1
Male,25 - 45,Asian,0,0,0,1.0,-1.0,F,Possession of Hydrocodone,1,0,Felony Petit Theft,1,Low,1
Male,Less than 25,Caucasian,0,0,0,0.0,-1.0,M,Battery,0,0,,0,Low,0
Male,Greater than 45,Caucasian,0,0,0,0.0,0.0,F,Aggrav Battery w/Deadly Weapon,0,0,,0,Low,0
Female,Less than 25,Caucasian,0,1,3,2.0,-1.0,M,Driving While License Revoked,0,0,,2,Medium,0
Female,Greater than 45,Asian,0,0,0,1.0,-4.0,M,Robbery Sudd Snatch No Weapon,0,0,,1,Low,0
Female,Greater than 45,Other,0,0,0,5.0,-1.0,F,Stalking (Aggravated),0,0,,5,High,0
Male,25 - 45,Asian,0,0,0,0.0,-1.0,F,Robbery Sudd Snatch No Weapon,1,1,Felony Battery (Dom Strang),0,Low,1
Male,Less than 25,Other,0,0,0,0.0,-1.0,F,Harass Witness/Victm/Informnt,0,0,,0,High,0
Male,25 - 45,Hispanic,0,0,0,1.0,0.0,F,Grand Theft in the 3rd Degree,0,0,,1,Medium,1
Female,25 - 45,Other,0,0,0,2.0,-2.0,F,Crimin Mischief Damage $1000+,1,0,Resist/Obstruct W/O Violence,2,Low,0
Female,Less than 25,Native American,0,0,0,3.0,0.0,F,Crim Use of Personal ID Info,0,0,,3,Low,0
Male,Greater than 45,Hispanic,0,0,0,0.0,-1.0,M,Battery,1,0,Resist/Obstruct W/O Violence,0,Medium,1
Female,25 - 45,Native American,0,0,0,3.0,0.0,M,Battery,1,0,Stalking,3,Medium,1
Female,Greater than 45,Asian,0,0,0,2.0,-1.0,F,Aggrav Stalking After Injunctn,0,0,,2,Medium,0
Female,Greater than 45,Caucasian,0,0,0,1.0,-1.0,F,arrest case no charge,0,0,,1,Low,0
Male,Less than 25,Asian,0,0,0,0.0,-1.0,M,Battery,0,0,,0,Low,0
Female,Less than 25,Asian,0,0,0,2.0,-1.0,F,Sell/Man/Del Pos/w/int Heroin,0,0,,2,Low,0
Male,Less than 25,Other,0,0,0,0.0,0.0,M,Battery,0,0,Disorderly Intoxication,0,Medium,0
Female,25 - 45,Hispanic,0,0,0,4.0,-1.0,F,Grand Theft in the 3rd Degree,1,0,Unlaw Malic Strike K9/Horses,4,Low,1
Male,Greater than 45,Asian,0,0,0,0.0,-1.0,F,Agg Abuse Elderlly/Disabled Adult,0,0,Stalking (Aggravated),0,Low,0
Female,Greater than 45,Native American,0,0,0,7.0,-1.0,F,Tampering With Physical Evidence,1,0,Grand Theft in the 3rd Degree,7,Medium,1
Male,25 - 45,Caucasian,0,1,1,3.0,0.0,F,arrest case no charge,1,1,Possession Of Clonazepam,3,High,1
Male,25 - 45,African-American,0,0,0,2.0,-1.0,F,DUI Blood Alcohol Above 0.20,1,1,Felony Battery w/Prior Convict,2,High,1
Male,Greater than 45,Caucasian,0,0,0,0.0,-1.0,M,Dealing in Stolen Property,0,0,,0,Low,0
Male,Greater than 45,Native American,0,0,0,0.0,-1.0,F,Grand Theft in the 3rd Degree,1,0,Petit Theft,0,Medium,1
Female,Greater than 45,Caucasian,0,0,0,1.0,-26.0,F,arrest case no charge,0,0,,1,Low,0
Male,Less than 25,Asian,0,0,0,0.0,-1.0,F,Grand Theft in the 3rd Degree,1,0,Possession Of Heroin,0,Low,1
Female,Greater than 45,African-American,0,0,0,1.0,0.0,M,Battery,0,0,,1,Low,0
Female,Less than 25,African-American,0,0,0,2.0,-14.0,M,Carjacking with a Firearm,1,0,,2,Low,1
Male,Greater than 45,Caucasian,0,0,0,0.0,0.0,F,Grand Theft in the 3rd Degree,0,0,,0,Medium,0
Female,Greater than 45,African-American,0,0,0,3.0,0.0,M,arrest case no charge,1,0,,3,Medium,0
Female,25 - 45,Other,0,0,0,2.0,-1.0,F,Solicit Purchase Cocaine,0,0,,2,Low,0
Female,Less than 25,Hispanic,0,0,0,11.0,-1.0,M,Viol Prot Injunc Repeat Viol,1,0,Petit Theft,11,Medium,1
Male,25 - 45,African-American,0,0,0,2.0,-1.0,M,Battery,1,0,Petit Theft,2,High,1
Male,25 - 45,Caucasian,0,0,0,0.0,-1.0,F,Aggrav Battery w/Deadly Weapon,0,0,,0,Low,0
Female,25 - 45,Asian,0,0,0,1.0,-1.0,F,Fail To Redeliv Hire/Leas Prop,1,0,Possess Cannabis 1000FTSch,1,Low,1
Female,Less than 25,Caucasian,1,1,1,12.0,-1.0,M,Possession Of Clonazepam,1,0,Aggravated Battery,12,High,1
Male,25 - 45,Other,0,0,0,9.0,-1.0,M,Viol Injunction Protect Dom Vi,1,1,Aggravated Assault W/Dead Weap,9,Medium,0
Female,25 - 45,Caucasian,0,0,0,1.0,-1.0,F,arrest case no charge,1,0,Operating W/O Valid License,1,Medium,1
Female,25 - 45,Hispanic,0,0,0,9.0,-1.0,M,Battery,1,0,Giving False Crime Report,9,Medium,1
Male,Greater than 45,Caucasian,0,0,0,0.0,-1.0,M,Battery,0,0,,0,Low,0
Male,25 - 45,Asian,0,0,0,2.0,-1.0,F,Grand Theft (Motor Vehicle),1,1,Trespass Struct/Convey Occupy,3,High,1
Female,Less than 25,African-American,0,0,0,19.0,0.0,F,Tampering With Physical Evidence,1,0,Theft/To Deprive,19,High,0
Female,Less than 25,African-American,0,0,0,8.0,0.0,F,arrest case no charge,1,0,Possession Of Methamphetamine,8,High,0
Female,25 - 45,Hispanic,0,0,0,12.0,0.0,F,Driving While License Revoked,1,0,Present Proof of Invalid Insur,12,Low,1
Female,Greater than 45,Caucasian,0,0,0,1.0,-22.0,F,Uttering Worthless Check +$150,0,0,,1,Low,0
Female,Greater than 45,Caucasian,0,0,0,1.0,-11.0,M,Assault,0,0,,1,Low,0
Male,Less than 25,Asian,0,0,0,0.0,-1.0,M,Battery,0,0,,0,Low,0
Male,25 - 45,African-American,0,0,1,7.0,-1.0,F,"Poss3,4 Methylenedioxymethcath",1,1,Lewd/Assignation/Prostitution,5,High,1
Male,25 - 45,Other,0,0,0,0.0,-1.0,F,Driving While License Revoked,0,0,,0,Low,0
Male,25 - 45,Asian,0,0,0,7.0,-23.0,F,Resist Officer w/Violence,1,1,Battery,7,Low,1
Male,25 - 45,Other,0,0,0,0.0,-1.0,F,arrest case no charge,0,0,,0,Low,0
Male,Less than 25,Other,0,0,0,0.0,0.0,F,Burglary Unoccupied Dwelling,0,0,,0,High,0
Male,25 - 45,Native American,0,0,0,1.0,-1.0,M,Exposes Culpable Negligence,1,0,Susp Drivers Lic 1st Offense,1,Low,1
Male,25 - 45,Other,0,0,0,1.0,-1.0,F,False Imprisonment,1,1,Battery,1,Low,1
Female,25 - 45,Caucasian,0,2,0,7.0,0.0,F,Grand Theft in the 3rd Degree,1,0,Resist Merchant W Or W/O Viol,6,High,1
Male,Less than 25,Native American,0,0,0,0.0,-1.0,M,Sexual Battery / Vict 12 Yrs +,0,0,,0,Low,0
Female,Greater than 45,Native American,0,0,0,1.0,-1.0,F,Burglary Unoccupied Dwelling,0,0,,1,Medium,0
Male,Less than 25,Other,0,0,0,0.0,-1.0,F,Possession Of Diazepam,0,0,,0,Low,0
Male,Greater than 45,Caucasian,0,0,0,0.0,0.0,M,Aggravated Battery (Firearm/Actual Possession),0,0,,0,Low,0
Male,Greater than 45,Hispanic,0,0,0,0.0,-1.0,F,arrest case no charge,0,0,,0,Medium,0
Female,Less than 25,Asian,0,0,0,3.0,-1.0,F,Delivery Of Drug Paraphernalia,1,0,Purchase Of Cocaine,3,Low,1
Male,25 - 45,Other,0,0,1,0.0,-1.0,F,Burglary Unoccupied Dwelling,0,0,,0,Low,0
Female,25 - 45,Asian,0,0,0,5.0,-1.0,F,Driving While License Revoked,1,0,Resist/Obstruct W/O Violence,5,Low,1
Female,Less than 25,Asian,0,0,0,1.0,-1.0,M,Battery,1,0,,1,Low,0
Female,25 - 45,Caucasian,0,1,0,17.0,0.0,F,"Poss3,4 Methylenedioxymethcath",1,0,Possess Cannabis 1000FTSch,17,Medium,1
Male,Greater than 45,Hispanic,0,0,0,0.0,-3.0,M,Possess Cannabis/20 Grams Or Less,0,0,,0,Medium,0
Female,Less than 25,Hispanic,0,0,1,5.0,-1.0,F,Driving While License Revoked,1,0,Grand Theft in the 3rd Degree,5,Medium,1
Male,Greater than 45,Native American,0,0,0,0.0,-1.0,F,Grand Theft Dwell Property,0,0,Aid/Abet Burglary Assault/Batt,0,Low,0
Male,Greater than 45,Caucasian,0,0,0,0.0,0.0,M,Battery,0,0,,0,Low,0
Male,25 - 45,Native American,0,0,1,3.0,15.054116898428518,F,Prowling/Loitering,1,1,Tamper With Victim,2,High,1
Male,25 - 45,Native American,0,0,0,0.0,0.0,F,False Imprisonment,1,1,Battery,0,Medium,1
Male,25 - 45,Asian,0,0,0,0.0,0.0,F,Consume Alcoholic Bev Pub,0,0,,0,Low,0
Female,25 - 45,African-American,0,0,0,5.0,-2.0,F,arrest case no charge,1,0,Possess Cannabis 1000FTSch,5,Medium,1
Female,25 - 45,Caucasian,0,0,0,2.0,-1.0,F,Tampering With Physical Evidence,1,0,Trespass Structure/Conveyance,2,High,1
Female,Greater than 45,African-American,0,0,0,4.0,-1.0,F,Crimin Mischief Damage $1000+,0,0,,4,Medium,0
