sex,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count1,days_b_screening_arrest,c_charge_degree,c_charge_desc,is_recid,is_violent_recid,r_charge_desc,priors_count2,score_text,two_year_recid
Male,Greater than 45,Caucasian,0,0,0,1.0,-4.0,F,Sexual Performance by a Child,0,0,,1,Low,0
Male,Less than 25,African-American,0,0,0,1.0,-1.0,F,arrest case no charge,1,0,,1,Low,0
Male,25 - 45,Caucasian,1,0,0,8.0,-2.0,F,Battery Emergency Care Provide,1,0,,8,Low,0
Female,25 - 45,Caucasian,0,0,0,0.0,-1.0,F,Possession Of Alprazolam,0,0,,0,Medium,0
Male,Greater than 45,Caucasian,0,0,0,4.0,-6.0,M,Disorderly Conduct,1,1,Disorderly Conduct,4,High,0
Male,Greater than 45,Caucasian,0,0,0,0.0,-1.0,F,Felony Petit Theft,1,0,,0,Low,0
Female,25 - 45,Caucasian,0,0,0,0.0,-3.0,M,Battery,0,0,,0,Low,0
Male,Greater than 45,Caucasian,0,0,0,0.0,-1.0,F,Felony DUI (level 3),0,0,,0,Low,0
Male,Greater than 45,African-American,0,0,0,0.0,-1.0,F,Felony Battery (Dom Strang),0,0,,0,Low,0
Female,25 - 45,African-American,0,0,0,0.0,0.0,F,Tampering With Physical Evidence,0,0,,0,High,0
Male,Less than 25,Caucasian,0,0,0,0.0,-1.0,F,Possession Of Alprazolam,0,0,Felony Petit Theft,0,High,1
Male,25 - 45,African-American,0,1,0,11.0,-1.0,F,Burglary Conveyance Unoccup,1,0,Possession of Cocaine,11,High,1
Female,25 - 45,African-American,0,0,0,2.0,-1.0,M,Battery,0,0,,2,Low,0
Female,25 - 45,Caucasian,0,0,0,1.0,-2.0,M,Shoot Into Vehicle,1,0,,1,Low,0
Male,Less than 25,Caucasian,0,0,0,4.0,-1.0,M,Battery,1,0,,4,Medium,1
Male,25 - 45,Caucasian,0,0,0,0.0,-1.0,F,Felony Battery (Dom Strang),0,0,,0,Low,0
Male,Less than 25,Caucasian,0,0,0,0.0,0.0,F,Burglary Conveyance Unoccup,1,0,Disorderly Conduct,0,Low,1
Male,Greater than 45,Caucasian,0,0,0,1.0,-1.0,M,Battery,1,0,Possession of Cocaine,1,Low,1
Male,Less than 25,Hispanic,2,0,0,2.0,-2.0,F,arrest case no charge,1,0,,2,High,1
Male,25 - 45,Caucasian,0,0,0,4.0,0.0,F,Felony Battery w/Prior Convict,1,0,Deliver Cocaine,4,High,1
Male,25 - 45,African-American,0,0,0,0.0,0.0,F,Retail Theft $300 1st Offense,1,0,Deliver Cocaine,0,Low,1
Female,Less than 25,African-American,0,0,0,1.0,-1.0,M,Battery,0,0,,1,Low,0
Female,25 - 45,African-American,0,0,0,0.0,-3.0,M,Disorderly Conduct,0,0,,0,Low,0
Male,25 - 45,Caucasian,0,0,0,1.0,-1.0,F,Trespassing/Construction Site,1,0,,1,Low,1
Female,25 - 45,African-American,0,0,0,0.0,-1.0,M,Battery,1,0,Felony Petit Theft,0,Medium,1
Male,Less than 25,African-American,1,0,0,1.0,27.026580556095162,F,arrest case no charge,1,0,Possession of Cocaine,1,High,1
Female,Greater than 45,Caucasian,0,0,0,0.0,-1.0,F,Battery on Law Enforc Officer,1,0,,0,Low,1
Male,25 - 45,Caucasian,0,0,0,0.0,-1.0,F,Aggravated Battery / Pregnant,0,0,,0,Low,0
Male,25 - 45,Asian,0,0,0,3.0,0.0,M,Aide/Abet Prostitution Lewdness,0,0,,3,Medium,0
Female,25 - 45,Caucasian,0,0,0,0.0,-1.0,M,Battery,0,0,,0,High,0
Male,25 - 45,African-American,0,0,0,2.0,-23.0,F,arrest case no charge,0,0,Possession of Cocaine,2,Low,0
Male,Greater than 45,Caucasian,0,0,0,2.0,-18.0,F,Possession Of Alprazolam,0,0,,2,Low,0
Male,25 - 45,African-American,0,0,0,5.0,-1.0,F,Agg Assault W/int Com Fel Dome,0,0,,5,Low,0
Male,25 - 45,African-American,0,0,0,0.0,-1.0,F,"Poss3,4 Methylenedioxymethcath",1,0,,0,Low,0
Male,25 - 45,Caucasian,0,0,0,0.0,-1.0,F,Possession of Oxycodone,0,0,,0,Low,0
Male,Greater than 45,African-American,0,0,0,12.0,-24.0,M,arrest case no charge,0,0,,12,Medium,0
Male,25 - 45,African-American,0,0,0,9.0,0.0,F,Possession of Cannabis,1,0,,9,Medium,1
Male,Greater than 45,Caucasian,0,0,0,4.0,-1.0,M,Disorderly Intoxication,1,0,,4,Low,0
Female,25 - 45,African-American,0,0,0,0.0,0.0,F,Grand Theft (Motor Vehicle),1,0,Possession of Cocaine,0,Medium,1
Male,Less than 25,Caucasian,0,0,0,0.0,-1.0,M,Battery,1,1,Battery,0,High,1
Female,25 - 45,Caucasian,0,0,0,2.0,-1.0,F,Burglary Conveyance Unoccup,0,0,,2,Low,0
Female,25 - 45,Caucasian,0,0,0,0.0,-1.0,M,Possess Cannabis/20 Grams Or Less,1,0,Felony Petit Theft,0,Medium,1
Female,Greater than 45,Caucasian,0,0,0,10.0,-1.0,F,Tampering With Physical Evidence,1,0,Deliver Cocaine,10,Medium,1
Male,25 - 45,African-American,0,0,0,5.0,-1.0,F,arrest case no charge,1,0,Disorderly Conduct,5,Medium,1
Male,Less than 25,African-American,0,0,0,0.0,-1.0,F,Leaving the Scene of Accident,0,0,,0,Low,0
Female,25 - 45,African-American,0,0,0,5.0,-1.0,F,Uttering a Forged Instrument,1,0,Deliver Cocaine,5,Medium,1
Female,25 - 45,Asian,0,0,0,1.0,-10.0,F,Child Abuse,0,0,,1,Low,0
Male,Less than 25,African-American,0,0,0,0.0,-2.0,F,Leaving Acc/Unattended Veh,0,0,,0,Medium,0
Male,Greater than 45,Caucasian,0,0,0,3.0,-4.0,M,Tampering With Physical Evidence,0,0,,3,Low,0
Male,Less than 25,African-American,0,0,0,0.0,-1.0,F,Robbery Sudd Snatch No Weapon,0,0,,0,Low,0
Male,Less than 25,African-American,0,0,0,0.0,-1.0,F,Grand Theft (Motor Vehicle),1,0,Possession of Cocaine,0,High,1
Male,25 - 45,African-American,1,0,0,6.0,-1.0,F,Possession Of Buprenorphine,1,0,,6,Medium,1
Male,25 - 45,Other,0,0,0,0.0,-1.0,F,Grand Theft (Motor Vehicle),0,0,,0,Low,0
Female,Greater than 45,Caucasian,0,0,0,1.0,-26.0,M,Leaving Acc/Unattended Veh,0,0,,1,Low,0
Male,Less than 25,African-American,0,0,0,0.0,0.0,F,Fleeing Or Attmp Eluding A Leo,1,0,,0,Low,1
Female,25 - 45,African-American,0,0,0,3.0,-1.0,M,arrest case no charge,0,0,,3,Low,0
Male,25 - 45,Caucasian,0,0,0,0.0,-1.0,F,Aggravated Battery,0,0,,0,High,0
Male,Greater than 45,Caucasian,0,0,0,0.0,-1.0,M,Battery,0,0,,0,Low,0
Male,Less than 25,African-American,0,1,1,1.0,-1.0,F,Burglary Conveyance Unoccup,1,0,Petit Theft,1,High,1
Female,25 - 45,Caucasian,0,0,0,2.0,-1.0,F,Felony DUI (level 3),1,0,Possession of Cocaine,2,High,1
Male,Less than 25,Caucasian,0,0,1,9.0,-23.0,M,Viol Injunct Domestic Violence,1,1,Battery,9,High,1
Male,25 - 45,African-American,0,0,0,8.0,-1.0,F,Felony Battery (Dom Strang),0,0,,8,Low,0
Male,Greater than 45,Caucasian,0,0,0,0.0,-1.0,F,Sex Offender Fail Comply W/Law,0,0,,0,Low,0
Male,25 - 45,African-American,0,0,0,14.0,27.247922071264746,F,arrest case no charge,1,0,Possession of Cocaine,14,Medium,1
Male,Greater than 45,Caucasian,0,0,0,0.0,-1.0,F,Crimin Mischief Damage $1000+,0,0,,0,Low,0
