value,frequency,column
Male,0.7959886547811994,sex
Female,0.20401134521880065,sex
25 - 45,0.5601701782820098,age_cat
Less than 25,0.2252836304700162,age_cat
Greater than 45,0.21454619124797406,age_cat
African-American,0.5091166936790924,race
Caucasian,0.34380064829821716,race
Hispanic,0.08589951377633712,race
Other,0.059967585089141004,race
Asian,0.0008103727714748784,race
Native American,0.0004051863857374392,race
F,0.6460696920583469,c_charge_degree
M,0.35393030794165314,c_charge_degree
0,0.5147893030794165,is_recid
1,0.4852106969205835,is_recid
Low,0.5439627228525121,score_text
Medium,0.2621555915721232,score_text
High,0.19388168557536467,score_text
0,0.5405186385737439,two_year_recid
1,0.45948136142625606,two_year_recid
