sex,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count1,days_b_screening_arrest,c_charge_degree,c_charge_desc,is_recid,is_violent_recid,r_charge_desc,priors_count2,score_text,two_year_recid
Male,Greater than 45,Other,0,0,0,16.0,0.0,M,Battery,1,0,Felony Petit Theft,16,Medium,1
Male,Greater than 45,African-American,0,0,0,1.0,-1.0,F,arrest case no charge,1,0,,1,Medium,0
Male,Greater than 45,African-American,0,0,0,8.0,-1.0,M,Battery,0,0,,8,Low,0
Male,Less than 25,African-American,0,0,0,3.0,0.0,F,"Poss3,4 Methylenedioxymethcath",0,0,,3,Medium,0
Female,25 - 45,Native American,0,0,0,0.0,-1.0,M,Battery,0,0,,0,High,0
Male,Greater than 45,African-American,0,0,0,21.000000000000004,-1.0,F,Felony Petit Theft,1,0,Grand Theft in the 3rd Degree,21,High,1
Female,25 - 45,Hispanic,0,0,0,1.0,-1.0,M,Battery,0,0,Tresspass in Struct/Convey Occupy,1,Low,0
Female,25 - 45,Native American,0,0,0,0.0,-1.0,F,"Poss3,4 Methylenedioxymethcath",0,0,,0,Low,0
Male,Less than 25,Other,0,0,0,8.0,-1.0,F,Felony Petit Theft,1,1,Driving License Suspended,8,Medium,1
Male,Greater than 45,Other,0,0,0,5.0,-29.0,F,Possession of Cocaine,0,0,,5,Medium,0
Female,25 - 45,Caucasian,0,0,0,0.0,0.0,M,Possess Cannabis/20 Grams Or Less,0,0,,0,Low,0
Female,25 - 45,Native American,0,0,0,0.0,0.0,M,Battery,0,0,,0,Low,0
Male,Greater than 45,Hispanic,0,0,1,16.0,-1.0,M,Battery,1,0,Grand Theft in the 3rd Degree,16,High,1
Male,Less than 25,Other,1,0,0,6.0,-1.0,F,Possession Of Buprenorphine,1,1,Murder in the First Degree,6,Low,1
Female,25 - 45,Native American,0,0,0,0.0,-1.0,F,Possession of Cocaine,1,0,Trespass Other Struct/Conve,0,Low,1
Female,Less than 25,Native American,0,0,0,0.0,0.0,F,Possess Cannabis/20 Grams Or Less,1,1,Driving License Suspended,0,Low,1
Male,Greater than 45,Asian,0,0,0,4.0,-26.0,M,Battery,0,0,,4,Low,0
Female,Less than 25,Asian,0,0,0,1.0,-1.0,M,Battery,1,1,Battery,1,Low,1
Female,25 - 45,Native American,0,0,0,0.0,-1.0,M,Battery,0,0,,0,Low,0
Male,Greater than 45,Hispanic,0,0,0,5.0,-29.0,F,Battery,1,0,Unlaw LicTag/Sticker Attach,5,Low,0
Male,Greater than 45,Other,0,0,0,1.0,-1.0,F,arrest case no charge,0,0,,1,Low,0
Female,25 - 45,Native American,0,0,0,0.0,-1.0,M,Battery,0,0,,0,Low,0
Female,Less than 25,African-American,0,0,0,1.0,-1.0,F,arrest case no charge,1,1,Battery,1,Medium,1
Male,25 - 45,Other,0,0,0,4.0,-1.0,F,arrest case no charge,1,0,Viol Injunct Domestic Violence,4,Low,1
Male,Greater than 45,Asian,1,0,0,12.0,0.0,F,Poss Pyrrolidinovalerophenone,1,0,Resist/Obstruct W/O Violence,13,High,1
Male,Greater than 45,Other,0,0,0,2.0,0.0,F,Pos Cannabis W/Intent Sel/Del,0,0,,2,Low,0
Female,25 - 45,Caucasian,0,0,0,0.0,-1.0,F,Possession of Cocaine,0,0,,0,High,0
Female,Less than 25,Caucasian,0,0,0,0.0,-1.0,F,Possession of Cocaine,1,1,Battery,0,Low,1
Male,Less than 25,Asian,0,0,0,6.0,-1.0,F,Driving While License Revoked,1,0,Trespass Other Struct/Conve,6,Low,1
Male,Less than 25,Asian,0,0,0,2.0,-1.0,F,Possession of Cocaine,1,0,Driving License Suspended,2,High,1
Female,25 - 45,Caucasian,0,0,0,0.0,0.0,F,Grand Theft in the 3rd Degree,1,0,Disorderly Intoxication,0,Medium,1
Male,Greater than 45,Hispanic,0,0,0,1.0,-1.0,F,Grand Theft in the 3rd Degree,0,0,,1,Low,0
Female,25 - 45,Other,0,0,0,1.0,-1.0,F,Possession of Cocaine,0,0,,1,Low,0
Female,25 - 45,Caucasian,0,0,1,0.0,-1.0,F,Pos Cannabis W/Intent Sel/Del,1,0,Unlaw Pos of Prson ID of another,0,High,1
Male,Greater than 45,African-American,0,0,0,1.0,-1.0,M,Battery,0,0,,1,Low,0
Female,25 - 45,Caucasian,0,0,0,0.0,-1.0,F,Grand Theft in the 3rd Degree,0,0,Unlaw Pos of Prson ID of another,0,Low,1
Female,25 - 45,Caucasian,0,0,0,0.0,-1.0,F,Pos Cannabis W/Intent Sel/Del,0,0,,0,Low,0
Female,Less than 25,Other,0,0,0,1.0,-1.0,F,Possession of Cocaine,1,1,Battery,1,Low,1
Male,Less than 25,Hispanic,0,0,0,22.0,0.0,F,Possession of Cocaine,1,0,Resist/Obstruct W/O Violence,22,High,0
Female,25 - 45,Native American,0,0,0,0.0,0.0,F,Possession of Cocaine,1,0,Resist/Obstruct W/O Violence,0,High,1
Female,25 - 45,Caucasian,0,0,1,0.0,-1.0,F,Grand Theft in the 3rd Degree,0,0,,0,High,0
Female,Less than 25,Native American,0,0,0,0.0,-1.0,M,Grand Theft in the 3rd Degree,1,1,Battery,0,High,1
Male,Greater than 45,Hispanic,0,0,0,1.0,-1.0,M,arrest case no charge,0,0,Fail Change Address On Veh Reg,1,Low,0
Female,25 - 45,Caucasian,0,0,0,0.0,-1.0,M,Possess Cannabis/20 Grams Or Less,1,0,Possess Cannabis/20 Grams Or Less,0,Medium,1
Male,Less than 25,Hispanic,0,0,0,1.0,2.231473333462148,F,Grand Theft in the 3rd Degree,1,0,Unlaw LicTag/Sticker Attach,1,Low,1
Male,Greater than 45,Hispanic,0,0,0,1.0,-1.0,F,arrest case no charge,0,0,,1,Low,0
Female,Less than 25,Hispanic,0,0,1,1.0,0.0,F,Grand Theft in the 3rd Degree,0,0,,1,Medium,0
Male,Greater than 45,African-American,0,0,0,6.0,-1.0,F,arrest case no charge,0,0,,6,Medium,0
Female,Less than 25,Native American,0,0,2,0.0,-1.0,F,Possession of Cocaine,1,0,Grand Theft (Motor Vehicle),0,High,1
Male,Less than 25,African-American,0,0,0,5.0,15.443095125858179,F,arrest case no charge,1,0,Grand Theft in the 3rd Degree,5,Medium,1
Male,Greater than 45,Hispanic,0,0,0,2.0,-1.0,M,Possession of Cocaine,0,0,,2,Low,0
Female,25 - 45,Native American,0,0,0,0.0,-1.0,M,Possess Cannabis/20 Grams Or Less,0,0,,0,Low,0
Male,Greater than 45,Asian,0,0,0,2.0,-2.0,M,Battery,0,0,,2,Low,0
Male,Greater than 45,Asian,0,0,0,7.0,-23.0,F,Grand Theft (Motor Vehicle),0,0,,7,Low,0
Male,Greater than 45,African-American,0,0,0,16.0,-1.0,F,Assault,1,0,Tresspass in Struct/Convey Occupy,16,High,1
Female,25 - 45,Caucasian,0,0,0,0.0,-1.0,M,Battery,0,0,,0,Low,0
Male,Greater than 45,Asian,0,0,0,3.0,-1.0,F,arrest case no charge,0,0,,3,Low,0
Female,25 - 45,Native American,0,0,1,0.0,-1.0,F,Grand Theft in the 3rd Degree,0,0,,0,High,0
Male,Less than 25,Asian,0,0,0,1.0,-1.0,F,Possession of Cocaine,0,0,,1,High,0
Female,Less than 25,Hispanic,0,0,1,2.0,-1.0,F,Pos Cannabis W/Intent Sel/Del,0,0,,2,High,0
Male,Greater than 45,Asian,0,0,0,1.0,-1.0,F,arrest case no charge,1,0,Petit Theft,1,Low,1
Male,Greater than 45,Other,0,0,0,1.0,0.0,F,Possession of Cocaine,1,0,Driving License Suspended,1,Low,0
Male,Less than 25,African-American,0,0,1,12.0,-1.0,F,Aggravated Assault W/Dead Weap,1,1,Unlaw LicTag/Sticker Attach,12,High,1
Male,Greater than 45,Asian,0,0,0,4.0,-1.0,M,Grand Theft in the 3rd Degree,1,0,Possess Cannabis/20 Grams Or Less,4,Medium,1
Female,25 - 45,Native American,0,0,0,0.0,-1.0,F,Grand Theft in the 3rd Degree,0,0,,0,Medium,0
Male,Greater than 45,Asian,0,0,0,2.0,-1.0,F,Resist Officer w/Violence,0,0,,2,Medium,0
Female,25 - 45,Caucasian,0,0,0,0.0,-1.0,F,Possession of Cocaine,0,0,Petit Theft,0,Low,1
Female,Less than 25,African-American,0,0,2,1.0,-1.0,M,Battery,0,0,,1,Medium,0
Male,Less than 25,African-American,0,0,0,9.0,-1.0,M,Possess Cannabis/20 Grams Or Less,1,1,Possess Cannabis/20 Grams Or Less,9,Low,1
Male,Less than 25,Other,0,0,0,1.0,-1.0,F,Resist Officer w/Violence,0,0,Fail Change Address On Veh Reg,1,Low,0
Female,Less than 25,Hispanic,0,0,0,2.0,0.0,F,Possession of Cocaine,1,1,Tresspass in Struct/Convey Occupy,2,Low,1
Male,Greater than 45,African-American,0,0,0,4.0,-1.0,F,Battery,1,0,Disorderly Intoxication,4,Low,1
