laufkont laufzeit moral verw hoehe sparkont beszeit rate famges buerge wohnzeit verm alter weitkred wohn bishkred beruf pers telef gastarb kredit
3 48 2 3 4843 3 3 3 3 1 2 3 33 3 2 1 4 2 2 2 0
2 12 2 2 2995 4 2 1 2 1 1 1 34 3 2 1 3 2 1 2 1
1 24 3 0 1352 1 5 4 3 1 4 4 44 3 2 2 3 1 1 2 0
4 24 2 3 1417 5 4 4 2 1 1 1 28 3 2 1 3 2 1 2 1
2 12 2 6 777 1 2 4 4 1 3 2 33 3 1 1 2 2 1 1 0
1 18 2 2 1593 1 3 4 4 1 3 1 43 3 2 1 3 2 1 2 0
4 12 2 3 1532 5 2 4 2 1 1 1 34 3 3 1 3 2 2 2 1
4 12 2 3 927 5 3 4 2 1 1 1 21 3 1 1 3 2 1 2 1
2 60 2 0 14036 2 5 4 3 1 2 4 27 1 2 1 4 2 2 2 0
4 12 4 0 1533 1 5 4 3 1 3 4 38 1 2 2 2 1 1 2 1
1 48 2 3 3108 3 3 4 2 1 4 2 21 3 2 1 3 2 1 2 0
4 36 4 9 5772 3 5 4 3 2 2 2 35 3 2 2 3 1 2 2 1
3 18 2 0 2067 2 3 3 3 1 2 3 23 3 2 1 2 2 2 2 1
2 12 2 0 881 3 4 2 4 1 4 4 23 3 1 1 2 2 1 2 1
1 18 2 1 13779 1 5 2 1 1 4 4 38 3 1 1 4 2 2 1 0
4 24 2 3 2326 4 2 4 3 1 2 3 54 1 2 1 3 2 1 2 1
4 12 4 2 1990 5 3 4 3 1 2 1 26 3 2 2 3 2 1 2 1
3 24 2 2 2882 3 4 4 2 1 4 4 26 3 1 1 3 2 1 2 0
2 18 1 9 2578 1 3 4 2 1 4 4 65 2 3 1 3 2 1 2 0
4 18 4 9 2462 3 3 2 3 1 4 3 26 2 2 2 3 2 1 2 1
1 36 2 6 9045 1 1 4 2 1 1 4 29 1 1 1 4 2 2 2 0
3 12 2 0 936 2 5 4 3 1 4 1 40 1 1 1 2 1 1 2 0
2 15 1 3 3616 3 5 4 4 1 4 4 54 1 1 1 4 2 2 2 0
2 18 2 0 1191 3 4 1 3 1 3 1 67 3 1 3 2 2 1 2 0
4 12 4 2 3591 1 2 1 2 1 1 3 23 3 2 4 2 2 1 2 1
3 18 2 3 1264 5 3 4 4 1 4 4 61 3 1 1 3 2 1 2 1
3 24 2 9 2577 1 5 4 1 1 4 3 46 3 2 1 3 2 2 2 1
1 12 0 0 1154 1 5 4 4 1 3 2 28 3 2 2 3 1 1 2 0
1 18 4 2 1107 1 2 4 2 1 4 2 21 3 1 1 3 2 1 2 1
1 15 2 3 2148 4 2 2 2 3 1 2 23 3 2 1 2 2 1 2 1
4 48 3 0 7713 2 4 2 3 1 4 2 31 3 2 1 4 2 2 2 1
3 24 4 1 2092 5 3 4 2 1 4 1 37 3 2 1 3 2 2 2 1
4 39 2 3 2526 3 3 2 2 1 4 3 24 3 1 1 3 2 2 2 1
4 30 4 9 4272 3 3 2 3 1 2 3 26 3 2 2 2 2 1 2 1
3 18 4 2 2005 3 3 4 3 1 3 4 47 3 3 3 3 2 1 2 1
2 18 1 2 1969 2 2 1 1 1 2 3 31 3 2 2 3 2 1 2 0
2 21 3 9 2834 2 5 3 3 1 2 3 31 3 2 2 3 2 2 2 1
4 4 4 0 1527 1 4 2 3 1 1 1 42 3 2 3 4 1 2 2 1
2 24 4 3 3076 1 5 4 3 1 4 1 63 3 2 2 3 2 2 1 1
1 21 4 2 4252 1 2 1 3 1 4 3 24 3 2 2 3 2 1 2 1
