value,frequency,column
Male,0.8093598055105349,sex
Female,0.19064019448946515,sex
25 - 45,0.5686790923824959,age_cat
Less than 25,0.2159643435980551,age_cat
Greater than 45,0.21535656401944894,age_cat
African-American,0.5127633711507293,race
Caucasian,0.3440032414910859,race
Hispanic,0.0796191247974068,race
Other,0.05753646677471637,race
Asian,0.004659643435980551,race
Native American,0.0014181523500810373,race
F,0.6428282009724473,c_charge_degree
M,0.3571717990275527,c_charge_degree
0,0.5198541329011345,is_recid
1,0.4801458670988655,is_recid
Low,0.5559157212317666,score_text
Medium,0.25992706645056723,score_text
High,0.18415721231766613,score_text
0,0.5502431118314425,two_year_recid
1,0.4497568881685575,two_year_recid
