28, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
45, Private, HS-grad, Divorced, Sales, Husband, Other, Male,0,0,45, Ireland, >50K
22, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,24, England, <=50K
29, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Other, Male,0,0,40, El-Salvador, <=50K
59, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, United-States, >50K
23, Private, 11th, Never-married, Sales, Not-in-family, Black, Female,3325,0,40, El-Salvador, >50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Other, Female,0,0,38, Ecuador, <=50K
61, Self-emp-inc, Assoc-voc, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,54, Yugoslavia, <=50K
18, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,30, Dominican-Republic, <=50K
44, Local-gov, HS-grad, Never-married, Craft-repair, Husband, Black, Male,0,0,40, South, <=50K
24, Private, 5th-6th, Never-married, Machine-op-inspct, Husband, White, Female,0,0,40, South, <=50K
38, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,27, Ireland, <=50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Female,0,0,40, Nicaragua, >50K
39, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, Other, Female,0,0,36, Canada, <=50K
35, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
19, Private, Some-college, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, Poland, <=50K
25, Private, HS-grad, Married-civ-spouse, Tech-support, Unmarried, Black, Female,0,0,38, Vietnam, <=50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Columbia, >50K
37, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Other, Male,0,0,40, Yugoslavia, >50K
20, Private, Assoc-acdm, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
44, Private, Bachelors, Separated, Craft-repair, Husband, Black, Male,0,0,40, Yugoslavia, <=50K
36, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,35, Ecuador, <=50K
24, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,10, Jamaica, <=50K
31, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,50, United-States, <=50K
43, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,40, China, <=50K
57, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,7687,0,45, El-Salvador, >50K
34, Private, Bachelors, Divorced, Prof-specialty, Own-child, Black, Male,0,0,40, Dominican-Republic, >50K
52, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,50, Germany, <=50K
53, Self-emp-not-inc, HS-grad, Separated, Exec-managerial, Husband, Black, Female,0,0,98, Cambodia, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Canada, >50K
26, State-gov, Some-college, Never-married, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Female,0,0,25, Yugoslavia, <=50K
46, Private, Prof-school, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,64, Thailand, <=50K
57, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,54, Scotland, <=50K
24, Private, Some-college, Never-married, Sales, Not-in-family, Black, Male,0,0,25, El-Salvador, <=50K
27, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
