laufkont laufzeit moral verw hoehe sparkont beszeit rate famges buerge wohnzeit verm alter weitkred wohn bishkred beruf pers telef gastarb kredit
4 15 4 3 1356 1 3 4 3 1 2 2 31 3 2 2 3 2 1 2 1
2 30 3 9 2626 2 5 4 3 1 2 2 42 2 2 2 3 1 1 2 1
3 30 2 0 3977 1 5 3 1 2 2 3 45 3 2 1 2 1 1 2 0
2 24 0 9 8070 5 2 2 3 1 1 2 30 3 2 1 3 2 1 2 1
2 48 2 3 3915 5 5 4 3 1 1 3 41 3 2 4 3 2 2 2 1
4 12 4 3 1289 1 3 4 4 1 2 1 35 3 2 2 3 2 1 1 1
2 12 0 5 1795 2 4 3 2 1 3 2 44 3 2 1 3 2 1 2 1
2 9 4 0 5179 1 1 2 1 1 3 4 74 1 3 1 4 2 2 2 0
4 11 4 0 1393 1 5 4 2 1 4 3 35 1 1 2 3 2 1 2 1
1 24 3 0 4846 1 3 4 3 2 4 4 53 3 3 2 3 1 1 2 0
2 12 2 0 687 1 4 2 4 1 3 2 25 1 2 1 2 2 1 2 0
3 6 2 9 573 1 2 3 4 1 1 1 26 2 2 1 2 2 1 2 1
2 42 0 3 4793 1 4 4 3 1 3 2 24 1 2 2 2 2 1 2 0
4 15 2 0 1295 5 5 4 3 1 4 4 45 3 3 1 1 1 2 2 1
4 4 4 3 1538 1 4 1 3 1 3 1 42 3 2 3 2 1 2 1 1
2 36 2 0 12566 5 3 2 3 1 4 4 38 1 2 1 3 2 2 2 0
4 9 2 3 1125 3 3 4 2 1 4 1 50 3 1 1 3 2 1 2 1
4 21 4 9 1568 3 5 4 3 1 2 3 34 2 2 2 4 1 2 2 1
4 27 2 3 3385 1 3 2 2 1 2 3 27 3 2 1 3 2 1 2 0
4 4 4 3 609 1 2 1 3 1 4 1 23 3 1 1 2 1 1 2 1
3 24 2 0 929 3 4 4 3 1 2 3 31 3 2 1 4 2 2 2 1
3 36 2 3 2389 2 4 4 3 1 4 3 24 3 1 1 3 2 1 2 1
1 42 0 9 6164 1 2 2 3 1 1 3 33 3 2 2 3 2 1 2 0
4 12 2 0 640 1 3 2 4 1 1 1 49 3 2 1 2 2 1 1 1
3 36 2 1 6747 1 1 4 1 1 2 4 35 3 2 3 3 2 2 2 1
1 24 3 0 2991 5 3 2 3 1 4 4 63 3 2 1 3 1 1 2 1
