value,frequency,column
4,0.2775,laufkont
3,0.26,laufkont
1,0.2375,laufkont
2,0.225,laufkont
2,0.52125,moral
4,0.27625,moral
3,0.09125,moral
1,0.0675,moral
0,0.04375,moral
3,0.28,verw
0,0.26125,verw
2,0.15875,verw
9,0.11,verw
1,0.11,verw
6,0.04875,verw
4,0.015,verw
5,0.00875,verw
10,0.0075,verw
1,0.25375,sparkont
3,0.19875,sparkont
5,0.1875,sparkont
2,0.185,sparkont
4,0.175,sparkont
3,0.315,beszeit
5,0.25125,beszeit
4,0.1925,beszeit
2,0.1725,beszeit
1,0.06875,beszeit
4,0.46625,rate
2,0.2325,rate
3,0.16125,rate
1,0.14,rate
3,0.29625,famges
2,0.27125,famges
1,0.23,famges
4,0.2025,famges
1,0.88375,buerge
3,0.075,buerge
2,0.04125,buerge
4,0.4025,wohnzeit
2,0.29875,wohnzeit
3,0.1525,wohnzeit
1,0.14625,wohnzeit
4,0.27875,verm
3,0.25,verm
1,0.23625,verm
2,0.235,verm
3,0.78625,weitkred
1,0.1475,weitkred
2,0.06625,weitkred
2,0.36,wohn
1,0.34875,wohn
3,0.29125,wohn
1,0.63875,bishkred
2,0.32,bishkred
3,0.03125,bishkred
4,0.01,bishkred
3,0.6175,beruf
2,0.21625,beruf
4,0.16625,beruf
2,0.80875,pers
1,0.19125,pers
1,0.57875,telef
2,0.42125,telef
2,0.56125,gastarb
1,0.43875,gastarb
1,0.69875,kredit
0,0.30125,kredit
