sex,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count1,days_b_screening_arrest,c_charge_degree,c_charge_desc,is_recid,is_violent_recid,r_charge_desc,priors_count2,score_text,two_year_recid
Female,25 - 45,Other,0,0,0,2.0,0.0,M,Battery,0,0,,2,Low,0
Female,Greater than 45,Asian,0,0,0,0.0,-1.0,F,Battery On Fire Fighter,1,0,,0,Low,0
Female,25 - 45,African-American,0,0,0,7.0,-1.0,M,Burglary Dwelling Occupied,1,1,Possession of Hydrocodone,7,Medium,1
Male,Less than 25,African-American,0,0,0,1.0,-1.0,F,Poss Unlaw Issue Driver Licenc,1,0,Petit Theft,1,High,1
Female,25 - 45,Other,0,0,0,0.0,-1.0,M,Battery,1,0,Operating W/O Valid License,0,Low,1
Male,25 - 45,Caucasian,0,0,0,3.0,0.0,F,Hiring with Intent to Defraud,1,0,,3,Low,0
Male,25 - 45,Caucasian,0,0,0,1.0,0.0,F,arrest case no charge,0,0,,1,Low,0
Male,Less than 25,Other,0,0,0,1.0,0.0,M,Money Launder 100K or More Dols,1,0,Operating W/O Valid License,1,Low,1
Female,Less than 25,Other,0,0,0,2.0,-1.0,F,Lewd/Lasc Exhib Presence <16yr,0,0,,2,Low,0
Male,Greater than 45,Native American,0,0,0,0.0,-1.0,M,Use Scanning Device to Defraud,1,1,Possess Cannabis/20 Grams Or Less,0,Low,0
Male,Greater than 45,African-American,0,0,0,0.0,-1.0,F,Child Abuse,0,0,,0,Low,0
Male,Less than 25,Hispanic,0,0,0,28.08127762948456,-1.0,F,"Poss 3,4 MDMA (Ecstasy)",1,0,Lewd/Assignation/Prostitution,28,High,1
Male,25 - 45,Other,0,0,0,9.0,0.0,M,arrest case no charge,1,0,Grand Theft In The 3Rd Degree,9,Low,1
Male,25 - 45,Other,0,0,0,9.0,-1.0,F,Unauth C/P/S Sounds>1000/Audio,0,0,,9,Medium,0
Female,25 - 45,Native American,0,0,0,1.0,-1.0,F,Possession of Hydrocodone,0,0,,1,Low,0
Female,Less than 25,Caucasian,0,0,0,0.0,0.0,F,Hiring with Intent to Defraud,0,0,,0,Medium,0
Male,25 - 45,Asian,0,0,0,0.0,-3.0,F,Grand Theft (Motor Vehicle),1,0,Operating W/O Valid License,0,Low,1
Female,Greater than 45,Caucasian,0,0,0,0.0,-1.0,M,Battery,1,0,Driving License Suspended,0,Low,1
Male,Greater than 45,Hispanic,0,0,0,4.0,0.0,F,DWLS Susp/Cancel Revoked,0,0,,4,Low,0
Male,25 - 45,Caucasian,0,0,0,0.0,0.0,M,Battery on a Person Over 65,0,0,,0,Low,0
Male,Less than 25,Other,0,0,0,0.0,-1.0,F,Stalking,0,0,,0,Low,0
Male,Greater than 45,Hispanic,0,1,0,1.0,0.0,F,arrest case no charge,1,0,Trespass Struct/Conveyance,1,High,1
Female,Less than 25,African-American,0,0,0,0.0,-1.0,F,Principal In The First Degree,1,0,Possess Drug Paraphernalia,0,Low,1
Male,25 - 45,Other,0,0,0,4.0,0.0,M,Battery,0,0,,4,Low,0
Female,Less than 25,Caucasian,0,0,0,0.0,0.0,M,Possession Of Carisoprodol,1,0,Possess Cannabis/20 Grams Or Less,0,Low,1
Male,Greater than 45,Native American,0,0,0,3.0,-1.0,F,Poss Oxycodone W/Int/Sell/Del,0,0,,3,Low,0
Female,Less than 25,Asian,0,0,0,0.0,0.0,F,Use Computer for Child Exploit,1,0,,0,Medium,1
Male,25 - 45,Asian,0,0,0,2.0,-1.0,F,Child Abuse,0,0,,2,Low,0
Male,Less than 25,Asian,0,0,0,1.0,-1.0,F,arrest case no charge,0,0,,1,Low,0
Female,Less than 25,Caucasian,0,0,0,0.0,0.0,F,Hiring with Intent to Defraud,1,0,Armed False Imprisonment,0,Medium,1
Male,Less than 25,Asian,0,0,0,0.0,-1.0,F,Burglary Dwelling Occupied,0,0,Possession of XLR11,0,Medium,0
Male,Less than 25,Hispanic,0,0,0,1.0,-10.143359675297319,F,Sex Battery Deft 18+/Vict 11-,0,0,,1,Low,0
Female,25 - 45,Hispanic,0,0,0,5.0,0.0,F,Possession of Methadone,1,0,Unlaw Use False Name/Identity,5,High,1
Male,25 - 45,African-American,0,0,0,0.0,-1.0,M,Disorderly Conduct,1,1,Battery,0,Medium,1
Male,Greater than 45,African-American,0,0,0,1.0,0.0,F,arrest case no charge,0,0,,1,Low,0
Male,Less than 25,African-American,0,0,0,2.0,-1.0,M,arrest case no charge,0,0,Unlawful Use Of License,2,Medium,1
Female,Greater than 45,Caucasian,0,0,0,0.0,0.0,M,Battery,0,0,,0,Low,0
Male,Greater than 45,Hispanic,0,0,0,0.0,0.0,F,Corrupt Public Servant,1,1,Battery,0,Low,1
Male,Less than 25,Native American,0,0,0,0.0,-1.0,F,Possession Of Diazepam,1,1,Possession of Hydrocodone,0,Low,0
Female,Greater than 45,Caucasian,0,0,0,1.0,-1.0,F,arrest case no charge,0,0,,1,Low,0
Female,25 - 45,African-American,0,0,0,1.0,-23.0,F,Grand Theft Firearm,0,0,,1,Low,0
Female,Less than 25,Hispanic,0,0,0,1.0,-4.0,F,Hiring with Intent to Defraud,0,0,,1,Low,0
Male,Less than 25,Caucasian,0,0,0,7.0,-1.0,F,Tamper With Witness/Victim/CI,0,0,Carrying Concealed Firearm,7,Low,0
Male,25 - 45,African-American,0,0,0,2.0,-23.0,F,arrest case no charge,1,0,Grand Theft (Motor Vehicle),2,Low,1
Female,Less than 25,Hispanic,0,0,0,1.0,0.0,F,arrest case no charge,0,0,,1,Low,0
Female,25 - 45,Native American,0,0,0,0.0,-1.0,F,arrest case no charge,1,1,Aggravated Battery / Pregnant,0,Low,1
Female,Less than 25,Native American,0,0,0,0.0,-1.0,F,Hiring with Intent to Defraud,1,0,Procure Person Und 18/Prostitu,0,Medium,1
Male,Greater than 45,African-American,0,0,3,9.0,-1.0,F,Burglary Dwelling Occupied,1,0,Retail Theft,9,Medium,1
Female,Less than 25,Other,0,0,0,4.0,-1.0,F,Trespass Structure/Conveyance,1,0,Driving License Suspended,4,High,0
Male,Less than 25,Asian,0,0,0,0.0,-1.0,F,Failure To Return Hired Vehicle,0,0,,0,Low,0
Male,Greater than 45,Hispanic,0,0,0,0.0,0.0,M,Felony Battery,0,0,,0,Low,0
Male,25 - 45,Native American,0,0,0,0.0,-1.0,M,Intoxicated/Safety Of Another,0,0,,0,Low,0
Male,Greater than 45,Asian,0,0,0,5.0,-23.0,F,arrest case no charge,1,0,False Verif Ownership Pawn Shp,5,Medium,1
Male,Less than 25,Asian,0,0,0,7.0,-1.0,F,Exhibition Weapon School Prop,1,0,Use Computer for Child Exploit,7,Medium,1
Male,25 - 45,Caucasian,0,0,0,0.0,-1.0,M,Aggravated Battery / Pregnant,0,0,,0,Low,0
Male,25 - 45,Caucasian,0,0,0,2.0,-15.0,M,Sex Batt Faml/Cust Vict 12-17Y,1,0,Poss Firearm Commission Felony,2,Low,1
Female,Greater than 45,African-American,0,0,0,2.0,-5.0,F,arrest case no charge,0,0,,2,Low,0
Male,Less than 25,Other,0,0,2,0.0,-1.0,F,Grand Theft (Motor Vehicle),1,1,Grand Theft in the 3rd Degree,0,High,1
Male,Less than 25,Asian,0,0,0,1.0,-16.154375149536154,M,Battery,0,0,,1,Low,0
Male,Less than 25,Other,0,0,2,0.0,-3.0,F,Obtain Control Substance By Fraud,0,0,,0,Medium,0
Male,25 - 45,Caucasian,0,0,0,0.0,-1.0,M,Battery,0,0,,0,Low,1
Male,Greater than 45,Other,0,0,0,0.0,-1.0,M,Battery,1,0,Reckless Driving,0,Low,0
Male,Less than 25,Native American,0,0,0,7.0,-1.0,F,Fabricating Physical Evidence,1,0,,7,Medium,1
Male,25 - 45,Asian,0,0,0,0.0,-1.0,M,Trespass Structure/Conveyance,0,0,,0,High,0
Female,25 - 45,Native American,0,0,0,0.0,-1.0,M,Battery,1,0,Sell Cocaine 1000FT School,0,Low,1
Male,Greater than 45,Caucasian,0,0,0,0.0,-1.0,M,Battery,0,0,,0,Medium,0
Female,25 - 45,Caucasian,0,0,0,0.0,-1.0,M,Battery,0,0,No Valid DL / Non Resident,0,Low,1
Male,Less than 25,African-American,0,0,0,3.0,-1.0,F,Att Burgl Struc/Conv Dwel/Occp,1,1,Battery,3,Medium,1
Male,Less than 25,African-American,0,0,0,15.0,-10.0,F,Sex Offender Fail Comply W/Law,0,0,,15,Medium,0
Male,Less than 25,Other,0,0,0,2.0,-1.0,M,Disorderly Intoxication,1,0,Aggrav Battery w/Deadly Weapon,2,Low,0
Male,25 - 45,Hispanic,0,0,0,10.0,-1.0,F,arrest case no charge,1,0,,10,Medium,1
Female,Greater than 45,African-American,0,0,0,1.0,-2.0,F,Aggrav Stalking After Injunctn,1,1,Aggravated Battery / Pregnant,1,Low,1
Female,Greater than 45,Other,0,0,0,1.0,-1.0,F,Trespass Structure/Conveyance,0,0,,1,Low,0
Male,25 - 45,Asian,0,0,0,0.0,0.0,F,"Possession Of 3,4Methylenediox",0,0,,0,High,0
Female,Greater than 45,African-American,0,0,0,8.0,-1.0,F,Disorderly Intoxication,0,0,,8,Low,0
Female,Greater than 45,African-American,0,0,0,7.0,-1.0,M,Use Scanning Device to Defraud,0,0,,7,Low,0
Female,25 - 45,Native American,0,0,0,1.0,-1.0,M,Battery,0,0,,1,Low,0
Female,Greater than 45,Asian,0,0,0,7.0,-1.0,F,Att Tamper w/Physical Evidence,1,0,Operating W/O Valid License,7,Low,1
Male,Greater than 45,African-American,0,0,0,5.0,-1.0,F,Burglary Conveyance Unoccup,1,0,Opert With Susp DL 2nd Offens,5,Medium,1
Female,Greater than 45,African-American,0,0,1,15.0,-1.0,M,"Possession Of 3,4Methylenediox",1,0,Driving License Suspended,15,Medium,1
Male,Less than 25,Asian,0,0,0,5.0,-1.0,M,arrest case no charge,0,0,,5,Medium,0
Female,Greater than 45,Asian,0,2,0,3.0,0.0,F,arrest case no charge,1,1,Grand Theft in the 3rd Degree,3,Medium,1
Female,Less than 25,African-American,0,0,0,1.0,0.0,M,Money Launder 100K or More Dols,1,0,Possess Cannabis/20 Grams Or Less,1,Low,1
Male,25 - 45,Other,0,0,0,0.0,-1.0,F,Leave Accd/Attend Veh/Less $50,0,0,,0,Low,0
Male,Less than 25,Native American,0,0,0,0.0,-2.0,F,Obtain Control Substance By Fraud,1,1,Aggrav Battery w/Deadly Weapon,0,Low,1
Male,25 - 45,Asian,0,0,0,2.0,-25.213556686403134,F,Felony Battery,1,0,Obstuct By Solicitation,2,High,1
Male,25 - 45,Asian,0,0,0,2.0,-1.0,F,"Poss 3,4 MDMA (Ecstasy)",0,0,,2,Low,0
Female,Greater than 45,Asian,0,0,1,2.0,0.0,M,Felony Battery,1,0,,2,Medium,0
Male,Greater than 45,Native American,0,0,0,0.0,-1.0,F,Structuring Transactions,0,0,Reckless Driving,0,Low,0
Male,Less than 25,Other,0,0,0,0.0,0.0,M,Battery,0,0,,0,Low,0
Male,25 - 45,Hispanic,0,0,0,2.0,0.0,F,Possession of Cannabis,0,0,,2,Low,0
Male,25 - 45,Caucasian,0,0,0,1.0,-1.0,F,Poss Drugs W/O A Prescription,1,0,Prowling/Loitering,1,High,1
Male,Greater than 45,African-American,0,0,0,4.0,-1.0,F,Trespass Private Property,0,0,,4,Medium,0
Female,Less than 25,Caucasian,0,0,0,0.0,-1.0,F,Trespass Property w/Dang Weap,1,0,,0,Low,0
Female,Less than 25,Caucasian,0,0,0,2.0,-1.0,F,Att Burgl Struc/Conv Dwel/Occp,1,0,Retail Theft,2,Medium,1
Male,Less than 25,African-American,0,0,0,0.0,-3.0,F,Battery on a Person Over 65,1,0,Possess Cannabis/20 Grams Or Less,0,Medium,1
Female,Greater than 45,Native American,0,0,0,0.0,-1.0,F,Money Launder 100K or More Dols,1,0,Possess Drug Paraphernalia,0,Medium,1
Female,Less than 25,Asian,0,0,0,0.0,-1.0,F,Use Of 2 Way Device To Fac Fel,0,0,,0,Low,1
Female,Greater than 45,Asian,0,0,0,0.0,-7.0,F,Burglary Conveyance Unoccup,0,0,,0,Low,0
Female,Less than 25,Asian,0,0,0,0.0,-1.0,M,Battery,0,0,,0,Low,0
Male,Greater than 45,Caucasian,0,0,0,0.0,-1.0,F,Use Of 2 Way Device To Fac Fel,1,0,Grand Theft in the 3rd Degree,0,Low,1
Male,25 - 45,Other,0,0,0,1.0,-2.0,F,Unauth C/P/S Sounds>1000/Audio,0,0,,1,Low,0
Male,25 - 45,Caucasian,0,0,1,1.0,-1.0,F,Sex Battery Deft 18+/Vict 11-,0,0,,1,Medium,0
Male,25 - 45,Other,0,0,0,0.0,0.0,M,arrest case no charge,0,0,,0,Low,0
Female,25 - 45,Other,0,1,0,16.0,-1.0,F,Fail Register Vehicle,1,1,Felony Battery w/Prior Convict,16,High,1
Male,25 - 45,Native American,0,0,0,2.0,-1.0,F,arrest case no charge,1,0,,2,Low,0
Female,Greater than 45,Other,0,0,0,13.0,-1.0,F,Aggravated Battery / Pregnant,1,0,Petit Theft,13,High,1
Female,25 - 45,Asian,0,0,0,3.0,-1.0,M,Poss Of Controlled Substance,1,0,Grand Theft in the 3rd Degree,3,High,0
Female,Less than 25,Caucasian,0,0,0,0.0,0.0,F,arrest case no charge,1,0,Poss Unlaw Issue Id,0,Medium,1
Female,Greater than 45,Native American,0,0,0,1.0,-1.0,F,Battery on a Person Over 65,1,0,Possess Cannabis/20 Grams Or Less,1,Low,1
Female,Greater than 45,Native American,0,0,0,2.0,-1.0,F,Retail Theft $300 2nd Offense,0,0,,2,Low,0
Male,25 - 45,Asian,0,0,0,1.0,-1.0,M,arrest case no charge,0,0,,1,Low,0
Female,Less than 25,Asian,0,0,0,1.0,-1.0,F,arrest case no charge,0,0,,1,Medium,0
Female,Less than 25,Asian,0,0,0,3.0,-1.0,F,Culpable Negligence,1,1,Possession of Hydromorphone,3,Low,1
Female,25 - 45,Native American,0,1,0,9.0,-1.0,M,Stalking,1,0,Petit Theft,9,High,1
Female,25 - 45,Asian,0,0,0,0.0,-1.0,M,Battery,0,0,,0,Low,0
Male,Less than 25,Caucasian,0,0,0,4.0,-1.0,F,Principal In The First Degree,1,0,Possess Cannabis/20 Grams Or Less,4,Low,1
Male,25 - 45,Hispanic,0,0,0,0.0,-1.0,F,arrest case no charge,0,0,,0,Low,0
Female,Greater than 45,Caucasian,0,0,0,0.0,-2.0,M,Poss Unlaw Issue Driver Licenc,0,0,,0,Medium,0
Female,Less than 25,Hispanic,0,0,0,0.0,-1.0,F,Att Burgl Struc/Conv Dwel/Occp,0,0,,0,Medium,0
Female,Greater than 45,Native American,0,0,0,4.0,0.0,F,Poss Cntrft Contr Sub w/Intent,1,0,Aggravated Battery / Pregnant,4,Medium,1
Male,Greater than 45,Asian,0,0,0,0.0,-1.0,F,Lewdness Violation,0,0,,0,Low,0
Male,Less than 25,Other,0,0,0,3.0,-2.0,M,Battery,1,0,,3,Low,1
Male,25 - 45,Native American,0,0,0,9.0,-1.0,M,Battery,0,0,,9,Medium,1
Female,25 - 45,African-American,0,0,0,2.0,0.0,F,Grand Theft (Motor Vehicle),0,0,,2,Low,0
Male,Greater than 45,African-American,0,0,0,0.0,-1.0,F,arrest case no charge,1,0,Possess Cannabis/20 Grams Or Less,0,High,1
Female,Greater than 45,Hispanic,0,0,0,0.0,-1.0,F,Possession of Hydromorphone,0,0,,0,Low,0
Female,Greater than 45,African-American,0,0,0,2.0,-1.0,F,Misuse Of 911 Or E911 System,1,1,Battery,2,Medium,1
Female,25 - 45,Other,0,0,0,9.0,-1.0,F,Aggravated Battery / Pregnant,1,0,Possess Cannabis/20 Grams Or Less,9,Medium,1
Male,Greater than 45,Hispanic,0,0,0,0.0,-1.0,M,Battery,1,1,Carrying A Concealed Weapon,0,High,1
Male,Greater than 45,African-American,0,0,0,6.0,-1.0,F,Possession of Methadone,1,0,Driving License Suspended,6,Medium,1
Male,Greater than 45,Caucasian,0,0,0,0.0,-1.0,M,Battery on a Person Over 65,0,0,,0,Medium,0
Female,Greater than 45,Native American,0,0,0,0.0,-1.0,M,Battery,1,1,Extradition/Defendants,0,Low,1
Male,Greater than 45,African-American,0,0,0,1.0,-1.0,F,arrest case no charge,1,0,Petit Theft,1,Low,1
Female,Less than 25,African-American,0,0,1,3.0,0.0,F,Battery On Fire Fighter,1,0,Possession Of Methamphetamine,3,Medium,1
Male,25 - 45,Native American,0,0,0,3.0,-1.0,M,Lewdness Violation,1,0,Driving License Suspended,3,Low,1
Male,25 - 45,Asian,0,0,0,0.0,-1.0,F,Lewd/Lasc Battery Pers 12+/<16,1,1,Poss Wep Conv Felon,0,High,1
Female,Greater than 45,Caucasian,0,0,0,0.0,0.0,M,Battery,0,0,,0,Low,0
Female,Less than 25,African-American,0,0,0,0.0,-2.0,F,Battery,0,0,,0,Low,0
Male,Greater than 45,Native American,0,0,0,0.0,0.0,M,Manslaughter W/Weapon/Firearm,0,0,,0,Low,0
Female,25 - 45,Caucasian,0,0,0,0.0,-1.0,F,Deliver Alprazolam,0,0,,0,Low,0
Male,Greater than 45,Native American,0,0,0,0.0,-1.0,M,Poss Of Controlled Substance,0,0,,0,Low,0
Male,Greater than 45,Other,0,0,0,0.0,-1.0,M,Manslaughter W/Weapon/Firearm,0,0,,0,Medium,0
Female,25 - 45,Other,0,0,0,4.0,-1.0,F,Poss F/Arm Delinq,1,0,Driving License Suspended,4,Low,1
Male,Greater than 45,Asian,0,0,0,14.0,-1.0,F,Violation Of Boater Safety Id,1,0,Grand Theft in the 3rd Degree,14,High,1
Male,25 - 45,African-American,0,0,0,0.0,-1.0,F,Tamper With Witness/Victim/CI,0,0,,0,Low,1
Female,25 - 45,African-American,0,0,0,7.0,-1.0,F,Use Scanning Device to Defraud,1,0,Driving License Suspended,7,Low,1
Female,Less than 25,Native American,0,0,0,0.0,-1.0,M,Battery,0,0,,0,Low,0
Male,Greater than 45,Caucasian,0,0,0,10.0,0.0,M,Intoxicated/Safety Of Another,1,0,,10,Low,0
Female,Less than 25,Hispanic,0,0,0,2.0,-1.0,F,Use of Anti-Shoplifting Device,1,0,Loitering/Prowling,2,Low,1
Male,Greater than 45,Native American,0,0,0,1.0,-1.0,M,Battery,1,1,Procure Person Und 18/Prostitu,1,High,1
Male,Greater than 45,Other,0,0,0,0.0,0.0,F,Grand Theft (Motor Vehicle),0,0,,0,High,0
Male,Less than 25,African-American,0,0,0,4.0,-1.0,F,Use Of 2 Way Device To Fac Fel,0,0,,4,Medium,0
Male,Greater than 45,Other,0,0,1,6.0,0.0,M,Battery,1,0,,6,High,1
Male,25 - 45,Asian,0,0,0,4.0,-25.0,F,arrest case no charge,0,0,,4,Low,0
Male,Greater than 45,Hispanic,0,0,0,0.0,0.0,F,Exhibition Weapon School Prop,0,0,,0,Low,0
Male,Less than 25,Asian,0,0,0,1.0,-1.0,F,Trespass Property w/Dang Weap,1,0,,1,Low,1
Female,Greater than 45,Hispanic,0,0,0,1.0,-1.0,F,arrest case no charge,1,0,Driving License Suspended,1,Medium,0
Female,Less than 25,Hispanic,0,0,0,1.0,-1.0,F,Possession of Cannabis,1,0,Carrying Concealed Firearm,1,Low,1
Male,Greater than 45,Hispanic,0,0,0,0.0,-1.0,F,Aggravated Battery / Pregnant,0,0,,0,Low,0
Female,Greater than 45,African-American,0,0,3,18.0,-1.0,F,Refuse Submit Blood/Breath Test,1,0,Resist Merchant W Or W/O Viol,17,High,1
Female,Greater than 45,Caucasian,0,0,0,1.0,-1.0,M,Battery,0,0,,1,Low,1
Male,Greater than 45,Caucasian,0,0,0,4.0,-1.0,F,Trans/Harm/Material to a Minor,0,0,,4,High,0
Male,Less than 25,Native American,0,0,0,11.0,0.0,F,Lewd/Lasc Battery Pers 12+/<16,1,1,Tampering With Physical Evidence,11,High,1
