value,frequency,column
 Private,0.7372041941232542,work_class
 Self-emp-not-inc,0.0845455675742882,work_class
 Local-gov,0.06904554685233537,work_class
 State-gov,0.04306021799494384,work_class
 Self-emp-inc,0.03522731982262008,work_class
 Federal-gov,0.030544158481495297,work_class
 Without-pay,0.0003729951510630362,work_class
 HS-grad,0.32653653280285133,education
 Some-college,0.22064735380662273,education
 Bachelors,0.16519540801525134,education
 Masters,0.05549338969704505,education
 Assoc-voc,0.0432674375233122,education
 11th,0.034854324671557045,education
 Assoc-acdm,0.03340378797297858,education
 10th,0.026358324008454555,education
 7th-8th,0.019022752704214847,education
 Prof-school,0.01856686974180447,education
 9th,0.015209913382237141,education
 12th,0.012433171702101207,education
 Doctorate,0.012308839985080195,education
 5th-6th,0.010070869078701977,education
 1st-4th,0.005180488209208836,education
 Preschool,0.001450536698578474,education
 Married-civ-spouse,0.4668241535082266,marital_status
 Never-married,0.32251647395250527,marital_status
 Divorced,0.1397074060259439,marital_status
 Separated,0.03087570972688466,marital_status
 Widowed,0.026938538687885948,marital_status
 Married-spouse-absent,0.012433171702101207,marital_status
 Married-AF-spouse,0.0007045463964524016,marital_status
 Craft-repair,0.1337394836089353,occupation
 Prof-specialty,0.13340793236354595,occupation
 Exec-managerial,0.13166728832525176,occupation
 Adm-clerical,0.12445604873803308,occupation
 Sales,0.11873678975506652,occupation
 Other-service,0.10601351071324962,occupation
 Machine-op-inspct,0.06556425877574702,occupation
 Transport-moving,0.05130755522400431,occupation
 Handlers-cleaners,0.044966637655932694,occupation
 Farming-fishing,0.03249202204815782,occupation
 Tech-support,0.031331592689295036,occupation
 Protective-serv,0.02121927970491939,occupation
 Priv-house-serv,0.00484893696381947,occupation
 Armed-Forces,0.0002486634340420241,occupation
 Husband,0.4132786273778441,relationship
 Not-in-family,0.2547556881760537,relationship
 Own-child,0.14857640184010942,relationship
 Unmarried,0.10696672054374404,relationship
 Wife,0.04670728169422687,relationship
 Other-relative,0.029715280368021884,relationship
 White,0.8608313647478139,race
 Black,0.09241990965228564,race
 Asian-Pac-Islander,0.02959094865100087,race
 Amer-Indian-Eskimo,0.009449210493596916,race
 Other,0.007708566455302748,race
 Male,0.6747067843673588,sex
 Female,0.32529321563264124,sex
 United-States,0.910895602801608,native_country
 Mexico,0.02051473330846699,native_country
 Philippines,0.006423805379418957,native_country
 Germany,0.00418583447304074,native_country
 Puerto-Rico,0.0036470636992830202,native_country
 El-Salvador,0.0035227319822620086,native_country
 Canada,0.0035227319822620086,native_country
 India,0.0033984002652409965,native_country
 Cuba,0.0030668490198516307,native_country
 Jamaica,0.0028181855858096065,native_country
 England,0.0028181855858096065,native_country
 China,0.0023208587177255585,native_country
 Italy,0.002279414812051888,native_country
 South,0.002279414812051888,native_country
 Guatemala,0.0021965270007045464,native_country
 Vietnam,0.002113639189357205,native_country
 Dominican-Republic,0.002113639189357205,native_country
 Columbia,0.0019478635666625222,native_country
 Poland,0.001864975755315181,native_country
 Japan,0.0017406440382941688,native_country
 Iran,0.0014919806042521448,native_country
 Haiti,0.0014919806042521448,native_country
 Taiwan,0.001326204981557462,native_country
 Nicaragua,0.001077541547515438,native_country
 Portugal,0.0010360976418417672,native_country
 France,0.0009532098304944258,native_country
 Peru,0.0009532098304944258,native_country
 Greece,0.0009532098304944258,native_country
 Ecuador,0.0009117659248207551,native_country
 Ireland,0.0008703220191470844,native_country
 Cambodia,0.0007045463964524016,native_country
 Laos,0.0006216585851050603,native_country
 Thailand,0.0005802146794313896,native_country
 Yugoslavia,0.0005802146794313896,native_country
 Hong,0.000538770773757719,native_country
 Trinadad&Tobago,0.000538770773757719,native_country
 Outlying-US(Guam-USVI-etc),0.0004973268680840482,native_country
 Hungary,0.00045588296241037753,native_country
 Honduras,0.0003729951510630362,native_country
 Scotland,0.0003315512453893655,native_country
 Holand-Netherlands,4.1443905673670685e-05,native_country
 <=50K,0.7502175805047868,income
 >50K,0.24978241949521324,income
