,type,this_epoch,total_epochs,batch_num,loss
1,epoch,1,1250,1,20282.387
3,epoch,2,1250,1,17331.463
5,epoch,3,1250,1,16979.662
7,epoch,4,1250,1,16792.58
9,epoch,5,1250,1,16242.769
11,epoch,6,1250,1,15906.442
13,epoch,7,1250,1,15725.629
15,epoch,8,1250,1,15180.211
17,epoch,9,1250,1,14319.172
19,epoch,10,1250,1,13416.042
21,epoch,11,1250,1,12453.703
23,epoch,12,1250,1,11272.463
25,epoch,13,1250,1,9973.409
27,epoch,14,1250,1,8828.975
29,epoch,15,1250,1,8000.4062
31,epoch,16,1250,1,7494.3774
33,epoch,17,1250,1,7156.796
35,epoch,18,1250,1,6789.6475
37,epoch,19,1250,1,6416.7593
39,epoch,20,1250,1,6069.2686
41,epoch,21,1250,1,5750.241
43,epoch,22,1250,1,5482.8584
45,epoch,23,1250,1,5231.458
47,epoch,24,1250,1,5015.4634
49,epoch,25,1250,1,4788.2544
51,epoch,26,1250,1,4544.381
53,epoch,27,1250,1,4298.258
55,epoch,28,1250,1,4076.3845
57,epoch,29,1250,1,3860.8196
59,epoch,30,1250,1,3661.251
61,epoch,31,1250,1,3524.5945
63,epoch,32,1250,1,3433.3418
65,epoch,33,1250,1,3326.6882
67,epoch,34,1250,1,3183.4705
69,epoch,35,1250,1,3031.3867
71,epoch,36,1250,1,2852.3196
73,epoch,37,1250,1,2681.0261
75,epoch,38,1250,1,2557.137
77,epoch,39,1250,1,2447.8152
79,epoch,40,1250,1,2355.624
81,epoch,41,1250,1,2277.31
83,epoch,42,1250,1,2174.0125
85,epoch,43,1250,1,2080.142
87,epoch,44,1250,1,1977.1758
89,epoch,45,1250,1,1907.91
91,epoch,46,1250,1,1851.9983
93,epoch,47,1250,1,1823.7305
95,epoch,48,1250,1,1787.9656
97,epoch,49,1250,1,1751.6417
99,epoch,50,1250,1,1689.4265
101,epoch,51,1250,1,1627.8481
103,epoch,52,1250,1,1564.5535
105,epoch,53,1250,1,1498.6548
107,epoch,54,1250,1,1442.5944
109,epoch,55,1250,1,1387.198
111,epoch,56,1250,1,1339.367
113,epoch,57,1250,1,1301.6274
115,epoch,58,1250,1,1261.8279
117,epoch,59,1250,1,1225.5051
119,epoch,60,1250,1,1192.9015
121,epoch,61,1250,1,1167.4287
123,epoch,62,1250,1,1148.7178
125,epoch,63,1250,1,1136.3535
127,epoch,64,1250,1,1094.243
129,epoch,65,1250,1,1028.3064
131,epoch,66,1250,1,981.302
133,epoch,67,1250,1,970.45996
135,epoch,68,1250,1,959.234
137,epoch,69,1250,1,923.8688
139,epoch,70,1250,1,888.1718
141,epoch,71,1250,1,873.30774
143,epoch,72,1250,1,866.3294
145,epoch,73,1250,1,854.59045
147,epoch,74,1250,1,851.0255
149,epoch,75,1250,1,909.0079
151,epoch,76,1250,1,1017.426
153,epoch,77,1250,1,971.5013
155,epoch,78,1250,1,816.42725
157,epoch,79,1250,1,863.6555
159,epoch,80,1250,1,855.56085
161,epoch,81,1250,1,788.42377
163,epoch,82,1250,1,833.91034
165,epoch,83,1250,1,769.47675
167,epoch,84,1250,1,785.35315
169,epoch,85,1250,1,789.19104
171,epoch,86,1250,1,725.845
173,epoch,87,1250,1,783.35284
175,epoch,88,1250,1,729.1306
177,epoch,89,1250,1,727.01184
179,epoch,90,1250,1,746.4435
