laufkont laufzeit moral verw hoehe sparkont beszeit rate famges buerge wohnzeit verm alter weitkred wohn bishkred beruf pers telef gastarb kredit
4 15 4 3 1357 4 3 4 3 1 2 2 31 3 2 2 3 2 1 2 1
2 30 3 9 2570 4 5 4 3 1 2 2 41 3 2 2 3 1 1 2 0
3 30 2 0 3987 2 5 2 1 2 2 2 45 3 2 1 2 1 1 2 0
2 24 0 9 8106 5 2 3 2 1 1 2 30 3 2 1 3 2 1 2 1
2 48 2 9 3958 3 4 4 3 1 1 3 41 3 2 4 3 2 2 2 1
4 12 4 3 1293 1 3 4 4 1 2 1 35 3 2 2 3 2 1 1 1
2 12 0 3 1770 4 4 3 2 1 1 1 44 3 2 1 3 2 1 2 1
2 9 4 0 5166 5 1 2 1 1 3 4 74 1 3 1 4 2 2 2 0
2 11 4 0 1386 2 5 4 2 1 4 3 35 1 1 2 3 2 1 2 1
1 24 3 0 5019 2 3 4 3 2 4 4 53 3 3 2 3 1 1 2 0
2 12 1 8 687 2 4 2 4 1 3 2 25 1 2 1 2 2 1 2 0
3 6 2 9 563 1 3 3 4 1 2 1 26 2 2 1 2 2 1 2 1
2 42 0 3 4715 1 2 4 3 1 3 2 24 1 2 2 2 2 1 2 0
4 15 2 1 1292 5 5 4 3 1 4 4 45 3 3 1 1 1 2 2 1
4 4 4 3 1543 1 4 1 3 1 3 1 42 3 2 3 2 1 2 1 1
2 36 2 0 12601 2 3 2 3 1 4 4 38 1 1 1 4 2 2 2 0
4 9 2 3 1106 4 5 4 2 1 4 1 49 3 1 1 3 2 1 2 1
4 21 4 9 1582 4 4 4 1 1 1 3 33 3 2 2 4 1 2 2 1
3 27 2 3 3398 1 3 2 1 1 2 1 27 3 2 1 3 2 1 2 0
4 4 4 3 609 1 2 1 3 1 4 1 23 3 1 1 2 1 1 2 1
3 24 2 2 929 2 4 4 3 1 2 3 31 3 2 1 4 2 2 2 1
2 36 2 3 2399 2 4 4 2 1 4 3 24 3 1 1 3 2 1 2 1
1 42 0 9 6147 1 2 3 3 1 1 3 33 3 2 2 3 2 1 2 0
3 12 2 0 650 3 3 2 4 1 1 1 49 1 2 1 2 2 1 2 1
3 36 2 1 6831 2 1 4 1 1 2 4 35 3 1 3 3 2 2 2 1
1 24 2 0 2929 5 3 4 4 1 4 4 63 3 2 1 3 1 1 2 1
1 12 4 9 2134 1 3 4 1 1 4 4 29 3 3 1 3 2 2 2 0
2 10 2 3 2302 1 5 2 3 1 4 1 51 3 2 1 2 2 1 2 1
4 24 2 0 1400 1 3 4 4 3 2 1 31 3 2 1 3 2 1 2 1
2 12 3 9 1406 4 3 4 4 1 2 1 31 1 2 1 2 1 1 2 1
4 36 2 0 875 4 5 4 3 1 4 1 36 3 2 1 3 1 1 2 1
2 24 2 3 1565 5 4 4 3 1 4 1 32 2 2 1 3 2 1 2 1
1 12 2 6 1168 1 3 2 2 1 4 4 23 3 1 1 3 2 2 2 1
2 12 2 3 639 3 3 4 4 1 2 3 30 3 2 1 3 2 1 2 0
2 6 4 3 403 2 5 3 4 1 3 4 39 3 2 2 2 2 1 2 1
2 24 1 1 6868 4 5 1 1 1 4 4 36 3 2 2 4 2 2 2 1
1 48 1 9 9917 1 5 4 3 1 4 4 39 2 3 1 3 1 2 2 0
1 24 2 2 3384 1 5 4 3 1 4 4 30 3 2 1 4 1 2 2 0
2 12 2 9 616 1 2 4 2 1 4 1 26 1 2 1 2 2 1 1 0
1 18 2 0 2766 1 3 1 4 1 4 3 34 2 2 1 2 1 1 1 0
3 36 4 2 2869 5 3 1 4 1 1 3 27 3 2 2 3 2 1 2 0
2 15 4 2 2702 1 4 4 3 1 3 1 35 1 2 3 4 2 2 2 1
2 26 3 1 6112 2 3 3 3 1 2 3 30 3 1 2 4 2 2 2 1
2 12 2 3 1860 1 3 2 2 1 2 1 44 3 1 1 3 2 2 2 1
2 15 0 0 1817 2 2 3 4 1 4 2 26 1 1 1 3 2 1 2 0
3 12 4 3 1763 3 5 2 2 1 4 1 63 3 2 2 3 2 2 2 1
1 30 2 2 6384 1 4 1 2 1 4 2 31 3 2 1 3 2 1 2 1
2 12 2 3 1567 1 3 1 2 3 1 1 22 3 1 1 3 2 2 2 1
4 60 3 3 15227 1 4 2 1 1 4 3 21 3 2 2 3 2 1 2 1
1 9 4 0 1306 3 5 4 3 1 4 2 48 3 2 2 3 1 1 2 1
1 24 1 0 1806 1 4 4 2 1 4 4 34 1 3 1 2 2 1 2 0
1 13 2 10 9818 1 5 1 2 1 1 4 46 3 3 1 4 2 2 2 0
2 15 3 0 2546 2 3 2 4 1 4 3 28 3 1 2 3 2 2 2 0
