laufkont laufzeit moral verw hoehe sparkont beszeit rate famges buerge wohnzeit verm alter weitkred wohn bishkred beruf pers telef gastarb kredit
3 48 2 9 5636 4 1 3 3 1 2 3 33 3 2 1 4 2 2 2 0
2 12 2 2 3181 4 2 1 2 1 1 1 34 3 3 1 3 2 1 2 1
3 24 3 0 1381 2 5 4 1 1 2 3 44 3 1 2 3 1 1 2 0
2 24 2 3 1474 5 4 4 2 1 1 1 28 3 2 1 3 2 1 1 1
1 12 2 6 791 1 2 4 4 1 3 3 33 3 1 1 2 2 1 1 0
2 18 1 2 1819 1 3 4 4 1 3 2 44 3 2 1 3 2 1 1 0
3 12 1 3 1554 5 4 4 3 1 1 1 34 3 3 1 3 2 1 2 1
4 12 2 3 934 5 2 4 1 1 1 2 21 3 1 1 3 2 1 2 1
2 60 2 0 14368 2 4 4 3 1 2 4 27 1 1 1 4 2 2 2 0
3 12 4 0 1554 2 5 4 3 2 4 4 38 1 3 2 2 1 1 1 1
1 48 2 3 3349 4 3 4 3 1 4 1 21 3 3 1 3 2 1 2 0
4 36 4 9 6305 2 5 3 3 2 2 2 35 3 2 2 3 1 2 2 1
4 18 2 0 2172 1 3 3 2 1 2 3 23 3 3 1 3 2 2 1 1
2 12 2 0 901 3 4 2 4 1 4 4 23 3 1 1 2 2 1 2 1
1 18 2 1 14196 1 5 2 1 1 4 2 38 3 1 1 4 2 2 1 0
3 24 2 3 2405 4 2 4 3 1 1 4 54 1 2 1 3 2 1 1 1
4 12 4 3 2100 4 3 4 3 1 2 1 26 3 1 2 3 2 1 2 1
4 24 2 1 3101 3 4 4 1 1 4 4 26 3 2 1 3 2 1 2 1
3 18 1 9 2763 2 3 3 1 1 4 2 66 3 3 2 3 2 1 2 0
4 18 4 3 2578 2 3 2 3 1 4 3 26 2 2 2 3 2 1 1 1
1 36 2 2 9806 1 1 4 2 1 1 4 29 2 2 1 4 2 2 2 0
3 12 2 0 958 2 5 4 3 1 4 2 41 1 1 1 2 1 1 1 0
2 18 1 3 3911 2 5 4 3 1 2 4 54 1 2 1 4 2 2 2 1
2 18 2 0 1216 3 4 1 3 1 3 1 68 3 1 2 3 2 1 1 1
3 12 4 2 3759 1 2 1 1 1 1 4 23 3 2 4 2 2 1 2 1
2 18 3 2 1320 5 3 4 4 1 4 3 61 3 1 1 3 2 1 1 1
1 24 2 9 2674 1 5 4 1 1 4 3 46 3 3 1 3 2 2 2 1
1 12 0 5 1188 1 5 4 4 1 3 2 28 3 2 2 3 2 1 1 1
2 18 4 2 1132 1 2 4 3 2 4 2 21 3 2 1 3 2 1 2 1
1 15 2 3 2281 4 2 2 3 3 1 1 23 3 2 1 2 2 1 1 1
4 48 4 0 8339 2 3 2 3 1 4 1 31 3 2 1 4 2 2 2 1
1 24 4 0 2233 5 3 4 2 1 4 1 37 3 1 1 3 2 2 2 1
2 46 2 3 2678 2 3 2 2 1 4 3 24 3 1 1 3 2 2 2 1
4 36 4 9 4727 3 3 2 4 1 2 4 26 3 2 2 2 2 1 2 1
2 18 3 2 2145 3 3 4 3 1 2 4 47 3 3 3 3 2 1 2 0
1 18 0 2 2098 3 2 1 1 1 2 4 31 3 3 2 3 2 1 1 0
2 24 3 9 3029 1 5 3 3 1 2 3 32 3 3 2 3 2 2 2 1
1 4 4 0 1547 1 4 2 2 1 1 1 42 3 1 3 4 1 1 1 1
3 24 4 3 3234 1 5 4 2 1 4 1 63 3 2 2 3 2 2 1 1
1 24 4 2 4606 1 2 1 4 1 4 4 24 3 2 2 3 2 1 1 1
4 12 2 9 6682 5 3 1 4 1 1 3 28 3 2 2 3 1 1 2 0
1 12 2 3 900 1 5 4 3 1 4 1 38 3 3 1 3 2 1 2 1
1 12 2 2 1350 1 3 2 3 1 4 3 20 3 1 1 3 2 1 2 0
2 18 3 9 1549 1 3 4 3 1 2 1 33 1 1 2 3 2 1 2 1
4 24 2 0 1924 2 5 4 4 1 4 2 58 3 2 1 3 1 1 2 0
