sex,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count1,days_b_screening_arrest,c_charge_degree,c_charge_desc,is_recid,is_violent_recid,r_charge_desc,priors_count2,score_text,two_year_recid
Female,Greater than 45,Other,0,0,0,2.0,0.0,F,Burglary Conveyance Occupied,1,0,Possess Cannabis/20 Grams Or Less,2,Medium,1
Female,Greater than 45,African-American,0,0,0,6.0,0.0,F,Aide/Abet Prostitution Lewdness,1,0,,6,Medium,0
Female,25 - 45,African-American,0,0,0,7.0,-1.0,F,Burglary Conveyance Armed,1,0,,7,Low,0
Male,Less than 25,African-American,0,0,0,1.0,-1.0,M,Issuing a Worthless Draft,1,0,Possess Cannabis/20 Grams Or Less,1,Low,1
Female,25 - 45,Other,1,1,0,20.0,0.0,F,Burglary Conveyance Armed,0,0,,20,High,0
Male,25 - 45,Caucasian,0,0,0,0.0,-1.0,M,False Motor Veh Insurance Card,1,0,Operating W/O Valid License,0,High,1
Male,25 - 45,Hispanic,0,0,0,1.0,-1.0,F,Poss Pyrrolidinovalerophenone,1,0,Driving License Suspended,1,Medium,1
Male,Less than 25,Other,0,0,0,1.0,-1.0,M,Fleeing or Eluding a LEO,1,0,Possess Cannabis/20 Grams Or Less,1,Medium,1
Female,Less than 25,Native American,0,0,0,1.0,0.0,F,Agg Battery Grt/Bod/Harm,0,0,,1,Low,0
Male,Greater than 45,Native American,0,0,0,0.0,-1.0,F,False Ownership Info/Pawn Item,1,1,Felony Battery (Dom Strang),0,Low,0
Male,Less than 25,African-American,0,0,0,12.0,0.0,F,Possession Of Alprazolam,0,0,Possess Cannabis/20 Grams Or Less,12,High,1
Male,Less than 25,Native American,0,0,0,20.0,0.0,F,Felony Battery (Dom Strang),1,0,Possess Cannabis/20 Grams Or Less,20,Medium,1
Female,25 - 45,Other,0,0,0,1.0,-1.0,M,Fail Register Vehicle,1,0,Driving License Suspended,1,Low,0
Male,25 - 45,Other,0,0,0,0.0,-1.0,F,Unauth Poss ID Card or DL,1,0,,0,Low,1
Female,25 - 45,Other,0,0,0,0.0,-1.0,M,Battery,0,0,,0,Low,0
Female,Less than 25,Caucasian,0,0,0,0.0,-1.0,F,Burglary Conveyance Unoccup,0,0,,0,Medium,0
Male,25 - 45,Asian,0,0,0,0.0,-1.0,F,Burglary Unoccupied Dwelling,0,0,,0,Low,0
Female,Greater than 45,Caucasian,0,0,0,5.0,-1.0,F,Battery on Law Enforc Officer,0,0,,5,Low,0
Male,Greater than 45,Native American,0,0,0,2.0,-1.0,F,Tamper With Witness/Victim/CI,1,0,,2,Medium,1
Male,25 - 45,Hispanic,0,0,0,0.0,-1.0,M,Attempted Burg/struct/unocc,0,0,,0,Low,0
Male,Less than 25,Other,0,0,0,15.0,-1.0,F,Battery on Law Enforc Officer,1,0,Driving License Suspended,15,High,1
Male,Greater than 45,Hispanic,0,0,0,23.858855828640316,22.078843468655528,F,Felony Petit Theft,0,0,,23,High,0
Female,Less than 25,African-American,0,0,0,0.0,-1.0,F,Possession Of Carisoprodol,0,0,,0,Low,0
Male,25 - 45,Other,0,0,0,0.0,-3.0,M,Viol Injunct Domestic Violence,0,0,,0,Low,0
Female,Less than 25,Caucasian,0,0,0,0.0,0.0,M,Battery,0,0,,0,High,0
Male,Greater than 45,Native American,0,0,0,1.0,-1.0,F,Issuing a Worthless Draft,0,0,,1,Medium,0
Female,Less than 25,Asian,0,0,0,1.0,-1.0,F,Use Scanning Device to Defraud,1,0,,1,Low,1
Male,25 - 45,Asian,0,0,1,1.0,-2.0,M,Poss of Firearm by Convic Felo,1,0,Resist/Obstruct W/O Violence,1,Medium,1
Male,Less than 25,Asian,0,0,0,2.0,-1.0,F,Aide/Abet Prostitution Lewdness,0,0,,2,Low,0
Female,Less than 25,Caucasian,0,0,0,0.0,-1.0,M,Battery,0,0,,0,Low,0
Male,Less than 25,Asian,0,0,0,0.0,-1.0,F,Carrying Concealed Firearm,0,0,Possess Cannabis/20 Grams Or Less,0,High,0
Male,Less than 25,Hispanic,0,0,0,10.0,0.0,F,Possession Of Phentermine,1,0,Operating W/O Valid License,10,High,1
Female,25 - 45,Native American,0,0,0,1.0,-8.238502607949496,F,Possess Countrfeit Credit Card,0,0,,1,Medium,0
Male,25 - 45,African-American,0,0,0,0.0,-1.0,M,Battery,1,0,,0,Low,0
Male,Greater than 45,African-American,0,0,0,2.0,-1.0,F,Pos Cannabis W/Intent Sel/Del,1,0,,2,Low,1
Male,Less than 25,Asian,0,0,0,1.0,-1.0,M,Attempted Burg/struct/unocc,0,0,Possess Cannabis/20 Grams Or Less,1,Low,1
Female,Greater than 45,Caucasian,0,0,0,0.0,-1.0,M,Battery,1,0,Resist/Obstruct W/O Violence,0,Low,1
Female,Greater than 45,Hispanic,0,0,0,0.0,-1.0,M,Viol Injunct Domestic Violence,0,0,,0,Low,0
Male,Less than 25,Native American,0,0,0,1.0,-1.0,F,Poss of Cocaine W/I/D/S 1000FT Park,0,0,,1,Low,0
Female,Greater than 45,Caucasian,0,1,1,1.0,-1.0,F,Burglary Conveyance Unoccup,1,0,Petit Theft,1,High,1
Female,25 - 45,Asian,0,0,0,0.0,-1.0,F,Battery on Law Enforc Officer,0,0,,0,Low,0
