value,frequency,column
4,0.38125,laufkont
2,0.26375,laufkont
1,0.2575,laufkont
3,0.0975,laufkont
2,0.51625,moral
4,0.295,moral
3,0.09,moral
1,0.06875,moral
0,0.03,moral
3,0.285,verw
0,0.255,verw
2,0.16375,verw
1,0.1225,verw
9,0.09375,verw
6,0.05875,verw
5,0.01375,verw
4,0.00625,verw
8,0.00125,verw
1,0.5825,sparkont
5,0.1725,sparkont
2,0.11125,sparkont
3,0.07,sparkont
4,0.06375,sparkont
3,0.325,beszeit
5,0.2625,beszeit
2,0.18875,beszeit
4,0.15875,beszeit
1,0.065,beszeit
4,0.4875,rate
2,0.22,rate
3,0.15375,rate
1,0.13875,rate
3,0.50875,famges
2,0.32875,famges
4,0.09875,famges
1,0.06375,famges
1,0.89625,buerge
3,0.0675,buerge
2,0.03625,buerge
4,0.41875,wohnzeit
2,0.305,wohnzeit
3,0.15875,wohnzeit
1,0.1175,wohnzeit
3,0.30875,verm
1,0.26875,verm
2,0.2325,verm
4,0.19,verm
3,0.80875,weitkred
1,0.1575,weitkred
2,0.03375,weitkred
2,0.68,wohn
1,0.22125,wohn
3,0.09875,wohn
1,0.62875,bishkred
2,0.33375,bishkred
3,0.02,bishkred
4,0.0175,bishkred
3,0.62,beruf
2,0.21,beruf
4,0.155,beruf
1,0.015,beruf
2,0.80125,pers
1,0.19875,pers
1,0.61375,telef
2,0.38625,telef
2,0.93375,gastarb
1,0.06625,gastarb
1,0.70375,kredit
0,0.29625,kredit
