sex,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count1,days_b_screening_arrest,c_charge_degree,c_charge_desc,is_recid,is_violent_recid,r_charge_desc,priors_count2,score_text,two_year_recid
Male,25 - 45,African-American,0,0,0,2.0,0.0,M,Battery,1,0,Viol Pretrial Release Dom Viol,2,Low,1
Male,Greater than 45,Caucasian,0,0,0,14.0,-1.0,M,Aggravated Battery / Pregnant,1,1,Resist/Obstruct W/O Violence,14,Low,1
Male,Less than 25,African-American,0,0,0,0.0,-1.0,F,Agg Battery Grt/Bod/Harm,0,0,,0,Low,0
Male,25 - 45,Caucasian,0,0,0,1.0,-1.0,F,Child Abuse,0,0,,1,Medium,0
Male,Less than 25,Caucasian,0,0,0,0.0,-1.0,F,Agg Battery Grt/Bod/Harm,1,0,Tresspass in Struct/Convey Occupy,0,Medium,1
Female,Greater than 45,African-American,0,0,0,9.0,0.0,M,Battery,1,0,Tresspass in Struct/Convey Occupy,9,Medium,0
Male,25 - 45,Other,0,0,0,1.0,-1.0,F,Deliver Cannabis,1,1,Battery,1,Low,1
Male,Greater than 45,Hispanic,0,0,0,3.0,-1.0,F,Corrupt Public Servant,1,0,Tresspass in Struct/Convey Occupy,3,High,1
Female,Greater than 45,Other,0,0,0,0.0,-1.0,F,Agg Battery Grt/Bod/Harm,0,0,,0,Low,0
Female,Less than 25,African-American,0,0,0,4.0,-1.0,F,Robbery / No Weapon,1,0,,4,Low,1
Male,25 - 45,Asian,0,0,0,6.0,-1.0,M,Battery,0,0,Viol Pretrial Release Dom Viol,6,Low,1
Male,25 - 45,Caucasian,0,0,0,2.0,-14.0,F,Possession of Oxycodone,0,0,,2,Low,0
Male,Greater than 45,Caucasian,0,0,0,1.0,-1.0,F,Grand Theft in the 3rd Degree,0,0,,1,Low,0
Male,25 - 45,Caucasian,0,0,0,1.0,-1.0,M,Leave Accd/Attend Veh/Less $50,0,0,,1,Low,0
Male,Less than 25,African-American,0,0,0,0.0,-1.0,F,Agg Battery Grt/Bod/Harm,1,0,,0,Low,1
Male,Greater than 45,Caucasian,0,0,0,2.0,0.0,M,Carrying Concealed Firearm,0,0,,2,Low,0
Male,25 - 45,African-American,0,0,0,0.0,-1.0,M,Agg Battery Grt/Bod/Harm,0,0,,0,Low,0
Male,25 - 45,Caucasian,0,0,0,1.0,-1.0,F,False Imprisonment,0,0,,1,Low,0
Male,25 - 45,African-American,0,0,0,1.0,-1.0,M,Child Abuse,1,0,,1,Low,1
Male,Greater than 45,African-American,0,0,0,6.0,-1.0,F,Criminal Mischief Damage <$200,1,0,Tresspass in Struct/Convey Occupy,6,Low,0
Male,Greater than 45,Hispanic,0,0,0,3.0,-1.0,F,Possession of Oxycodone,0,0,,3,Low,0
Male,25 - 45,Other,0,0,0,1.0,-2.0,F,Agg Battery Grt/Bod/Harm,0,0,,1,Low,0
Male,Greater than 45,Asian,0,0,0,7.0,-1.0,F,arrest case no charge,1,0,Tresspass in Struct/Convey Occupy,7,Low,0
Male,Less than 25,Caucasian,0,0,0,0.0,-1.0,F,Grand Theft (Motor Vehicle),1,0,,0,Low,1
Male,Less than 25,African-American,0,0,0,1.0,-1.0,F,Child Abuse,1,0,Viol Pretrial Release Dom Viol,1,Medium,1
Male,Less than 25,Caucasian,0,0,0,2.0,-1.0,F,Burglary Conveyance Unoccup,1,0,Viol Pretrial Release Dom Viol,2,Medium,1
Male,25 - 45,African-American,0,0,0,16.0,-1.0,F,Solicit Deliver Cocaine,1,0,,16,High,1
Male,25 - 45,Hispanic,0,0,0,0.0,-1.0,F,Agg Battery Grt/Bod/Harm,0,0,,0,Low,0
Male,25 - 45,African-American,0,0,0,8.0,-1.0,F,Possession of Oxycodone,1,0,Tresspass in Struct/Convey Occupy,8,Medium,1
Male,Greater than 45,Caucasian,0,0,0,2.0,-1.0,F,Burglary Dwelling Occupied,0,0,,2,Low,0
Male,25 - 45,African-American,0,0,0,3.0,-1.0,M,Leave Accd/Attend Veh/Less $50,0,0,Tresspass in Struct/Convey Occupy,3,High,0
Male,25 - 45,Caucasian,0,0,0,0.0,-1.0,F,Agg Battery Grt/Bod/Harm,0,0,,0,Low,0
Male,25 - 45,African-American,0,0,0,4.0,-1.0,M,Battery,1,1,Battery,4,Low,1
Male,Less than 25,African-American,0,0,0,0.0,-1.0,F,Aggravated Assault W/dead Weap,1,0,,0,Low,0
Female,Less than 25,African-American,0,0,0,2.0,-1.0,M,Leave Accd/Attend Veh/Less $50,1,0,,2,Medium,1
Male,Greater than 45,African-American,0,0,0,21.000000000000004,-1.0,M,Leave Accd/Attend Veh/Less $50,0,0,,21,Medium,1
