value,frequency,column
Male,0.8097649918962723,sex
Female,0.1902350081037277,sex
25 - 45,0.5725283630470016,age_cat
Less than 25,0.21636952998379255,age_cat
Greater than 45,0.21110210696920584,age_cat
African-American,0.5186385737439222,race
Caucasian,0.34055915721231766,race
Hispanic,0.07941653160453808,race
Other,0.05490275526742301,race
Asian,0.004862236628849271,race
Native American,0.0016207455429497568,race
F,0.6428282009724473,c_charge_degree
M,0.3571717990275527,c_charge_degree
0,0.5127633711507293,is_recid
1,0.48723662884927066,is_recid
Low,0.5573338735818476,score_text
Medium,0.2576985413290113,score_text
High,0.18496758508914102,score_text
0,0.5415316045380876,two_year_recid
1,0.4584683954619125,two_year_recid
