value,frequency,column
4,0.365,laufkont
2,0.28375,laufkont
1,0.2775,laufkont
3,0.07375,laufkont
2,0.505,moral
4,0.29875,moral
1,0.08,moral
3,0.07625,moral
0,0.04,moral
0,0.27375,verw
3,0.24875,verw
2,0.19125,verw
9,0.1175,verw
1,0.11375,verw
6,0.02875,verw
4,0.01125,verw
10,0.0075,verw
5,0.0075,verw
1,0.575,sparkont
5,0.17875,sparkont
3,0.1025,sparkont
2,0.08875,sparkont
4,0.055,sparkont
3,0.3475,beszeit
5,0.2825,beszeit
4,0.17125,beszeit
2,0.155,beszeit
1,0.04375,beszeit
4,0.44875,rate
2,0.27,rate
3,0.14625,rate
1,0.135,rate
3,0.5375,famges
2,0.2925,famges
4,0.095,famges
1,0.075,famges
1,0.88375,buerge
3,0.085,buerge
2,0.03125,buerge
4,0.455,wohnzeit
2,0.28,wohnzeit
3,0.14125,wohnzeit
1,0.12375,wohnzeit
3,0.3175,verm
1,0.2625,verm
2,0.24375,verm
4,0.17625,verm
3,0.78375,weitkred
1,0.17125,weitkred
2,0.045,weitkred
2,0.6575,wohn
1,0.215,wohn
3,0.1275,wohn
1,0.62875,bishkred
2,0.335,bishkred
3,0.02875,bishkred
4,0.0075,bishkred
3,0.57625,beruf
2,0.23,beruf
4,0.18875,beruf
1,0.005,beruf
2,0.8,pers
1,0.2,pers
1,0.5925,telef
2,0.4075,telef
2,0.91,gastarb
1,0.09,gastarb
1,0.68875,kredit
0,0.31125,kredit
