39, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,32, Dominican-Republic, <=50K
49, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,0,40, Iran, >50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,7298,0,40, England, <=50K
38, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
30, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, 7th-8th, Never-married, Prof-specialty, Husband, White, Female,0,0,45, El-Salvador, <=50K
54, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Ecuador, <=50K
28, Private, Assoc-voc, Divorced, Craft-repair, Wife, Other, Male,0,0,40, Yugoslavia, <=50K
21, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,50, Ecuador, <=50K
35, Local-gov, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,54, South, <=50K
28, Private, 7th-8th, Never-married, Machine-op-inspct, Husband, White, Female,0,0,40, South, <=50K
25, Private, HS-grad, Married-civ-spouse, Adm-clerical, Other-relative, Asian-Pac-Islander, Female,0,0,40, Ireland, <=50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, Nicaragua, >50K
29, Private, Some-college, Never-married, Other-service, Husband, White, Female,0,0,45, Canada, <=50K
41, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, Other, Male,0,0,52, Dominican-Republic, <=50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Poland, <=50K
46, Private, Bachelors, Divorced, Transport-moving, Not-in-family, White, Female,0,0,45, Vietnam, <=50K
32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,37, Columbia, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,50, Yugoslavia, >50K
40, Self-emp-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,2152,0,60, Jamaica, >50K
51, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,45, Yugoslavia, <=50K
47, Federal-gov, Doctorate, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,40, Ecuador, <=50K
51, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
25, Private, Some-college, Divorced, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
43, Private, HS-grad, Divorced, Farming-fishing, Husband, White, Male,0,0,70, China, <=50K
